	Live comments	Elapsed time	Time	injection 100mbar	Barion_2	Barion_1	DUAL experiment	DUAL insulation	injection 1mbar	helium	T-CERNOX
1057		7218.0	01/03/2023 14:11:42	78.408	3.19e-10	3.35e-10	4.996e-09	3.613e-07	1.1	261.0	4196.28
1058		7225.0	01/03/2023 14:11:49	78.408	3.2e-10	3.37e-10	4.996e-09	3.613e-07	1.1	262.0	4196.504
1059		7232.0	01/03/2023 14:11:56	78.408	3.19e-10	3.34e-10	4.996e-09	3.613e-07	1.1	265.0	4196.841
1060		7239.0	01/03/2023 14:12:03	78.408	3.18e-10	3.36e-10	4.996e-09	3.613e-07	1.1	268.0	4197.177
1061		7246.0	01/03/2023 14:12:10	78.408	3.19e-10	3.35e-10	4.996e-09	3.608e-07	1.1	268.0	4197.514
1062		7252.0	01/03/2023 14:12:16	78.408	3.2e-10	3.34e-10	4.996e-09	3.613e-07	1.1	270.0	4197.851
1063		7259.0	01/03/2023 14:12:23	78.408	3.19e-10	3.35e-10	4.996e-09	3.608e-07	1.1	271.0	4198.075
1064		7266.0	01/03/2023 14:12:30	78.407	3.19e-10	3.35e-10	4.996e-09	3.608e-07	1.1	274.0	4198.188
1065		7273.0	01/03/2023 14:12:37	78.407	3.19e-10	3.36e-10	4.996e-09	3.608e-07	1.1	274.0	4198.636
1066		7280.0	01/03/2023 14:12:44	78.407	3.2e-10	3.34e-10	4.996e-09	3.608e-07	1.1	275.0	4199.085
1067		7286.0	01/03/2023 14:12:50	78.408	3.19e-10	3.35e-10	4.996e-09	3.608e-07	1.1	277.0	4199.198
1068		7293.0	01/03/2023 14:12:57	78.409	3.17e-10	3.35e-10	4.996e-09	3.604e-07	1.1	279.0	4199.534
1069		7300.0	01/03/2023 14:13:04	78.412	3.19e-10	3.35e-10	4.996e-09	3.608e-07	1.1	279.0	4199.871
1070		7307.000000000001	01/03/2023 14:13:11	78.412	3.19e-10	3.35e-10	4.996e-09	3.604e-07	1.1	280.0	4200.32
1071		7314.000000000001	01/03/2023 14:13:18	78.412	3.19e-10	3.34e-10	4.996e-09	3.604e-07	1.1	282.0	4200.769
1072		7320.000000000001	01/03/2023 14:13:24	78.412	3.19e-10	3.36e-10	4.996e-09	3.604e-07	1.1	282.0	4200.769
1073		7327.000000000001	01/03/2023 14:13:31	78.412	3.19e-10	3.35e-10	4.996e-09	3.604e-07	1.1	284.0	4201.218
1074		7334.000000000001	01/03/2023 14:13:38	78.412	3.18e-10	3.35e-10	4.996e-09	3.604e-07	1.1	285.0	4201.555
1075		7341.000000000001	01/03/2023 14:13:45	78.412	3.18e-10	3.34e-10	4.996e-09	3.604e-07	1.1	287.0	4202.003
1076		7348.000000000001	01/03/2023 14:13:52	78.412	3.19e-10	3.36e-10	4.996e-09	3.604e-07	1.1	288.0	4202.34
1077		7354.000000000001	01/03/2023 14:13:58	78.411	3.2e-10	3.36e-10	4.996e-09	3.604e-07	1.1	289.0	4202.565
1078		7361.000000000001	01/03/2023 14:14:05	78.413	3.18e-10	3.34e-10	4.996e-09	3.604e-07	1.1	291.0	4202.901
1079		7368.000000000001	01/03/2023 14:14:12	78.411	3.19e-10	3.35e-10	4.996e-09	3.6e-07	1.1	292.0	4203.126
1080		7375.000000000001	01/03/2023 14:14:19	78.412	3.19e-10	3.35e-10	4.996e-09	3.604e-07	1.1	292.0	4203.462
1081		7382.000000000001	01/03/2023 14:14:26	78.411	3.19e-10	3.36e-10	4.996e-09	3.6e-07	1.1	294.0	4203.799
1082		7388.000000000001	01/03/2023 14:14:32	78.412	3.19e-10	3.35e-10	4.996e-09	3.6e-07	1.1	295.0	4204.024
1083		7395.000000000001	01/03/2023 14:14:39	78.412	3.18e-10	3.35e-10	4.996e-09	3.6e-07	1.1	296.0	4204.36
1084		7402.000000000001	01/03/2023 14:14:46	78.411	3.19e-10	3.36e-10	4.996e-09	3.6e-07	1.1	297.0	4204.922
1085		7409.000000000001	01/03/2023 14:14:53	78.416	3.19e-10	3.35e-10	4.996e-09	3.6e-07	1.1	298.0	4205.034
1086		7416.000000000001	01/03/2023 14:15:00	78.412	3.18e-10	3.36e-10	4.996e-09	3.6e-07	1.1	300.0	4203.014
1087		7422.000000000001	01/03/2023 14:15:06	78.412	3.19e-10	3.35e-10	4.996e-09	3.6e-07	1.1	301.0	4206.268
1088		7429.000000000001	01/03/2023 14:15:13	78.416	3.19e-10	3.35e-10	4.996e-09	3.6e-07	1.1	301.0	4211.094
1089		7436.000000000001	01/03/2023 14:15:20	78.416	3.19e-10	3.36e-10	4.996e-09	3.604e-07	1.1	301.0	4214.798
1090		7443.000000000001	01/03/2023 14:15:27	78.416	3.18e-10	3.34e-10	4.996e-09	3.6e-07	1.1	301.0	4218.614
1091		7450.000000000001	01/03/2023 14:15:34	78.416	3.2e-10	3.37e-10	4.996e-09	3.604e-07	1.1	301.0	4224.899
1092		7456.000000000001	01/03/2023 14:15:40	78.416	3.19e-10	3.35e-10	4.996e-09	3.604e-07	1.1	301.0	4229.276
1093		7463.000000000001	01/03/2023 14:15:47	78.413	3.19e-10	3.33e-10	4.996e-09	3.604e-07	1.1	301.0	4232.643
1094		7470.000000000001	01/03/2023 14:15:54	78.416	3.19e-10	3.34e-10	4.996e-09	3.608e-07	1.1	301.0	4236.01
1095		7477.000000000001	01/03/2023 14:16:01	78.412	3.19e-10	3.35e-10	4.996e-09	3.608e-07	1.1	301.0	4238.704
1096		7484.000000000001	01/03/2023 14:16:08	78.412	3.19e-10	3.34e-10	4.996e-09	3.604e-07	1.1	301.0	4241.397
1097		7490.000000000001	01/03/2023 14:16:14	78.411	3.18e-10	3.34e-10	4.996e-09	3.608e-07	1.1	300.0	4243.642
1098		7497.000000000001	01/03/2023 14:16:21	78.412	3.19e-10	3.34e-10	4.996e-09	3.604e-07	1.1	300.0	4245.662
1099		7504.000000000001	01/03/2023 14:16:28	78.416	3.19e-10	3.34e-10	4.996e-09	3.608e-07	1.1	300.0	4247.458
1100		7511.000000000001	01/03/2023 14:16:35	78.412	3.19e-10	3.34e-10	4.996e-09	3.608e-07	1.1	300.0	4249.029
1101		7518.000000000001	01/03/2023 14:16:42	78.412	3.18e-10	3.34e-10	4.996e-09	3.604e-07	1.1	300.0	4250.488
1102		7524.000000000001	01/03/2023 14:16:48	78.412	3.19e-10	3.35e-10	4.996e-09	3.604e-07	1.1	299.0	4251.835
1103		7531.000000000001	01/03/2023 14:16:55	78.412	3.19e-10	3.34e-10	4.996e-09	3.604e-07	1.1	299.0	4252.957
1104		7538.000000000001	01/03/2023 14:17:02	78.412	3.19e-10	3.35e-10	4.996e-09	3.608e-07	1.1	300.0	4253.967
1105		7545.000000000001	01/03/2023 14:17:09	78.414	3.19e-10	3.35e-10	4.996e-09	3.608e-07	1.1	299.0	4255.202
1106		7552.000000000001	01/03/2023 14:17:16	78.412	3.19e-10	3.34e-10	4.996e-09	3.604e-07	1.1	299.0	4255.987
1107		7558.000000000001	01/03/2023 14:17:22	78.412	3.19e-10	3.35e-10	4.996e-09	3.604e-07	1.1	299.0	4256.773
1108		7565.000000000001	01/03/2023 14:17:29	78.413	3.19e-10	3.35e-10	4.996e-09	3.604e-07	1.1	299.0	4257.671
1109		7572.000000000001	01/03/2023 14:17:36	78.416	3.18e-10	3.35e-10	4.996e-09	3.604e-07	1.1	299.0	4258.12
1110		7579.000000000001	01/03/2023 14:17:43	78.415	3.18e-10	3.34e-10	4.996e-09	3.604e-07	1.1	298.0	4258.681
1111		7586.000000000001	01/03/2023 14:17:50	78.416	3.18e-10	3.33e-10	4.996e-09	3.604e-07	1.1	299.0	4259.467
1112		7592.000000000001	01/03/2023 14:17:56	78.414	3.18e-10	3.35e-10	4.996e-09	3.6e-07	1.1	298.0	4259.803
1113		7599.000000000001	01/03/2023 14:18:03	78.415	3.18e-10	3.34e-10	4.996e-09	3.604e-07	1.1	299.0	4260.365
1114		7606.000000000001	01/03/2023 14:18:10	78.416	3.18e-10	3.34e-10	4.996e-09	3.604e-07	1.1	298.0	4260.926
1115		7613.000000000001	01/03/2023 14:18:17	78.412	3.19e-10	3.36e-10	4.996e-09	3.6e-07	1.1	298.0	4261.375
1116		7620.000000000001	01/03/2023 14:18:24	78.417	3.18e-10	3.33e-10	4.996e-09	3.604e-07	1.1	298.0	4261.711
1117		7626.000000000001	01/03/2023 14:18:30	78.416	3.19e-10	3.35e-10	4.996e-09	3.6e-07	1.1	298.0	4262.16
1118		7633.000000000001	01/03/2023 14:18:37	78.416	3.18e-10	3.35e-10	4.996e-09	3.604e-07	1.1	298.0	4262.609
1119		7640.000000000001	01/03/2023 14:18:44	78.415	3.18e-10	3.35e-10	4.996e-09	3.6e-07	1.1	298.0	4262.721
1120		7647.000000000001	01/03/2023 14:18:51	78.416	3.19e-10	3.34e-10	4.996e-09	3.604e-07	1.1	298.0	4263.058
1121		7654.000000000001	01/03/2023 14:18:58	78.415	3.19e-10	3.34e-10	4.996e-09	3.6e-07	1.1	298.0	4263.395
1122		7660.000000000001	01/03/2023 14:19:04	78.416	3.18e-10	3.35e-10	4.996e-09	3.6e-07	1.1	298.0	4263.619
1123		7667.000000000001	01/03/2023 14:19:11	78.416	3.18e-10	3.33e-10	4.996e-09	3.6e-07	1.1	298.0	4263.732
1124		7674.000000000001	01/03/2023 14:19:18	78.416	3.18e-10	3.33e-10	4.996e-09	3.591e-07	1.1	298.0	4264.068
1125		7681.000000000001	01/03/2023 14:19:25	78.415	3.19e-10	3.35e-10	4.996e-09	3.595e-07	1.1	297.0	4264.517
1126		7688.000000000001	01/03/2023 14:19:32	78.416	3.18e-10	3.35e-10	4.996e-09	3.595e-07	1.1	298.0	4264.405
1127		7694.000000000001	01/03/2023 14:19:38	78.416	3.18e-10	3.33e-10	4.996e-09	3.595e-07	1.1	298.0	4264.742
1128		7701.000000000001	01/03/2023 14:19:45	78.415	3.18e-10	3.33e-10	4.996e-09	3.587e-07	1.1	297.0	4265.078
1129		7708.000000000001	01/03/2023 14:19:52	78.416	3.18e-10	3.35e-10	4.996e-09	3.595e-07	1.1	297.0	4265.191
1130		7715.000000000001	01/03/2023 14:19:59	78.416	3.17e-10	3.33e-10	4.996e-09	3.595e-07	1.1	297.0	4265.527
1131		7722.000000000001	01/03/2023 14:20:06	78.416	3.18e-10	3.34e-10	4.996e-09	3.587e-07	1.1	297.0	4265.639
1132		7728.000000000001	01/03/2023 14:20:12	78.416	3.17e-10	3.34e-10	4.996e-09	3.587e-07	1.1	297.0	4265.752
1133		7735.000000000001	01/03/2023 14:20:19	78.415	3.18e-10	3.33e-10	4.996e-09	3.587e-07	1.1	297.0	4265.864
1134		7742.000000000001	01/03/2023 14:20:26	78.411	3.18e-10	3.35e-10	4.996e-09	3.582e-07	1.1	297.0	4265.864
1135		7749.000000000001	01/03/2023 14:20:33	78.412	3.16e-10	3.33e-10	4.996e-09	3.587e-07	1.1	296.0	4266.201
1136	transfer finished	7756.000000000001	01/03/2023 14:20:40	78.412	3.18e-10	3.35e-10	4.996e-09	3.582e-07	1.1	297.0	4266.201
1137		7762.000000000001	01/03/2023 14:20:46	78.412	3.18e-10	3.34e-10	4.996e-09	3.582e-07	1.1	297.0	4266.201
1138		7769.000000000001	01/03/2023 14:20:53	78.412	3.18e-10	3.33e-10	4.996e-09	3.582e-07	1.1	297.0	4266.425
1139		7776.000000000001	01/03/2023 14:21:00	78.411	3.17e-10	3.35e-10	4.996e-09	3.582e-07	1.1	297.0	4266.762
1140		7783.000000000001	01/03/2023 14:21:07	78.412	3.18e-10	3.35e-10	4.996e-09	3.582e-07	1.1	297.0	4267.099
1141		7790.000000000001	01/03/2023 14:21:14	78.412	3.17e-10	3.33e-10	4.996e-09	3.582e-07	1.1	297.0	4267.099
1142		7796.000000000001	01/03/2023 14:21:20	78.412	3.17e-10	3.35e-10	4.996e-09	3.582e-07	1.1	297.0	4267.099
1143		7803.000000000001	01/03/2023 14:21:27	78.412	3.18e-10	3.34e-10	4.996e-09	3.582e-07	1.1	297.0	4267.323
1144		7810.000000000001	01/03/2023 14:21:34	78.412	3.18e-10	3.33e-10	4.996e-09	3.582e-07	1.1	296.0	4267.435
1145		7817.000000000001	01/03/2023 14:21:41	78.412	3.19e-10	3.35e-10	4.996e-09	3.582e-07	1.1	297.0	4267.435
1146		7824.000000000001	01/03/2023 14:21:48	78.414	3.18e-10	3.34e-10	4.996e-09	3.582e-07	1.1	296.0	4267.772
1147		7830.000000000001	01/03/2023 14:21:54	78.416	3.18e-10	3.34e-10	4.996e-09	3.578e-07	1.1	296.0	4267.772
1148		7837.000000000001	01/03/2023 14:22:01	78.416	3.17e-10	3.34e-10	4.996e-09	3.582e-07	1.1	297.0	4267.66
1149		7844.000000000001	01/03/2023 14:22:08	78.416	3.18e-10	3.35e-10	4.996e-09	3.578e-07	1.1	297.0	4268.109
1150		7851.000000000001	01/03/2023 14:22:15	78.416	3.18e-10	3.33e-10	4.996e-09	3.582e-07	1.1	296.0	4267.996
1151		7858.000000000001	01/03/2023 14:22:22	78.416	3.18e-10	3.35e-10	4.996e-09	3.582e-07	1.1	296.0	4268.221
1152		7864.000000000001	01/03/2023 14:22:28	78.416	3.19e-10	3.36e-10	4.996e-09	3.578e-07	1.1	296.0	4268.333
1153		7871.000000000001	01/03/2023 14:22:35	78.416	3.19e-10	3.35e-10	4.996e-09	3.578e-07	1.1	296.0	4268.333
1154		7878.000000000001	01/03/2023 14:22:42	78.417	3.19e-10	3.36e-10	4.996e-09	3.578e-07	1.1	296.0	4268.558
1155		7885.000000000001	01/03/2023 14:22:49	78.416	3.19e-10	3.35e-10	4.996e-09	3.578e-07	1.1	296.0	4268.782
1156		7892.000000000001	01/03/2023 14:22:56	78.416	3.19e-10	3.37e-10	4.996e-09	3.578e-07	1.1	296.0	4268.782
1157		7898.000000000001	01/03/2023 14:23:02	78.416	3.19e-10	3.35e-10	4.996e-09	3.578e-07	1.1	296.0	4268.894
1158		7905.000000000001	01/03/2023 14:23:09	78.416	3.19e-10	3.36e-10	4.996e-09	3.578e-07	1.1	296.0	4269.006
1159		7912.000000000001	01/03/2023 14:23:16	78.416	3.19e-10	3.36e-10	4.996e-09	3.578e-07	1.1	295.0	4269.006
1160		7919.000000000001	01/03/2023 14:23:23	78.416	3.19e-10	3.36e-10	4.996e-09	3.582e-07	1.1	296.0	4269.006
1161		7926.000000000001	01/03/2023 14:23:30	78.416	3.18e-10	3.36e-10	4.996e-09	3.578e-07	1.1	296.0	4269.343
1162		7932.000000000001	01/03/2023 14:23:36	78.417	3.19e-10	3.37e-10	4.996e-09	3.578e-07	1.1	296.0	4269.343
1163		7939.000000000001	01/03/2023 14:23:43	78.416	3.19e-10	3.36e-10	4.996e-09	3.582e-07	1.1	296.0	4269.455
1164		7946.000000000001	01/03/2023 14:23:50	78.416	3.19e-10	3.36e-10	4.996e-09	3.578e-07	1.1	296.0	4269.568
1165		7953.000000000001	01/03/2023 14:23:57	78.416	3.19e-10	3.35e-10	4.996e-09	3.578e-07	1.1	295.0	4269.455
1166		7960.000000000001	01/03/2023 14:24:04	78.417	3.19e-10	3.37e-10	4.996e-09	3.578e-07	1.1	295.0	4269.568
1167		7966.000000000001	01/03/2023 14:24:10	78.416	3.19e-10	3.37e-10	4.996e-09	3.578e-07	1.1	295.0	4269.792
1168		7973.000000000001	01/03/2023 14:24:17	78.416	3.19e-10	3.37e-10	4.996e-09	3.578e-07	1.1	295.0	4269.68
1169		7980.000000000001	01/03/2023 14:24:24	78.414	3.19e-10	3.36e-10	4.996e-09	3.582e-07	1.1	295.0	4269.904
1170		7987.000000000001	01/03/2023 14:24:31	78.417	3.18e-10	3.37e-10	4.996e-09	3.582e-07	1.1	295.0	4270.017
1171		7994.000000000001	01/03/2023 14:24:38	78.416	3.19e-10	3.37e-10	4.996e-09	3.578e-07	1.1	295.0	4270.017
1172		8000.000000000001	01/03/2023 14:24:44	78.417	3.19e-10	3.37e-10	4.996e-09	3.578e-07	1.1	295.0	4270.017
1173		8007.000000000001	01/03/2023 14:24:51	78.417	3.18e-10	3.37e-10	4.996e-09	3.578e-07	1.1	295.0	4270.129
1174		8014.000000000001	01/03/2023 14:24:58	78.416	3.19e-10	3.37e-10	4.996e-09	3.574e-07	1.1	295.0	4270.129
1175		8021.000000000001	01/03/2023 14:25:05	78.416	3.19e-10	3.36e-10	4.996e-09	3.578e-07	1.1	295.0	4270.353
1176		8028.000000000001	01/03/2023 14:25:12	78.417	3.19e-10	3.37e-10	4.996e-09	3.578e-07	1.1	295.0	4270.241
1177		8034.000000000001	01/03/2023 14:25:18	78.416	3.19e-10	3.37e-10	4.996e-09	3.578e-07	1.1	295.0	4270.353
1178		8041.000000000001	01/03/2023 14:25:25	78.416	3.19e-10	3.37e-10	4.996e-09	3.578e-07	1.1	295.0	4270.129
1179		8048.000000000001	01/03/2023 14:25:32	78.417	3.18e-10	3.37e-10	4.996e-09	3.578e-07	1.1	295.0	4270.353
1180		8055.000000000001	01/03/2023 14:25:39	78.416	3.19e-10	3.35e-10	4.996e-09	3.578e-07	1.1	295.0	4270.129
1181		8062.000000000001	01/03/2023 14:25:46	78.416	3.18e-10	3.37e-10	4.996e-09	3.578e-07	1.1	294.0	4270.353
1182		8068.000000000001	01/03/2023 14:25:52	78.416	3.18e-10	3.36e-10	4.996e-09	3.578e-07	1.1	295.0	4270.466
1183		8075.000000000001	01/03/2023 14:25:59	78.416	3.18e-10	3.36e-10	4.996e-09	3.578e-07	1.1	295.0	4270.353
1184		8082.000000000001	01/03/2023 14:26:06	78.416	3.19e-10	3.36e-10	4.996e-09	3.574e-07	1.1	295.0	4270.353
1185		8089.000000000001	01/03/2023 14:26:13	78.417	3.18e-10	3.34e-10	4.996e-09	3.578e-07	1.1	294.0	4270.578
1186		8096.000000000001	01/03/2023 14:26:20	78.417	3.18e-10	3.36e-10	4.996e-09	3.574e-07	1.1	294.0	4270.69
1187		8102.000000000001	01/03/2023 14:26:26	78.416	3.18e-10	3.35e-10	4.996e-09	3.574e-07	1.1	295.0	4270.802
1188		8109.000000000001	01/03/2023 14:26:33	78.416	3.18e-10	3.35e-10	4.996e-09	3.574e-07	1.1	294.0	4270.802
1189		8116.000000000001	01/03/2023 14:26:40	78.416	3.18e-10	3.36e-10	4.996e-09	3.574e-07	1.1	294.0	4270.802
1190		8123.000000000001	01/03/2023 14:26:47	78.416	3.18e-10	3.34e-10	4.996e-09	3.574e-07	1.1	295.0	4270.914
1191		8130.000000000001	01/03/2023 14:26:54	78.417	3.18e-10	3.34e-10	4.996e-09	3.574e-07	1.1	295.0	4270.914
1192		8136.000000000001	01/03/2023 14:27:00	78.416	3.18e-10	3.35e-10	4.996e-09	3.574e-07	1.1	294.0	4270.914
1193		8143.000000000001	01/03/2023 14:27:07	78.416	3.19e-10	3.36e-10	4.996e-09	3.574e-07	1.1	294.0	4271.027
1194		8150.000000000001	01/03/2023 14:27:14	78.416	3.18e-10	3.35e-10	4.996e-09	3.574e-07	1.1	294.0	4271.027
1195		8157.000000000001	01/03/2023 14:27:21	78.417	3.19e-10	3.34e-10	4.996e-09	3.574e-07	1.1	294.0	4271.139
1196		8164.000000000001	01/03/2023 14:27:28	78.416	3.18e-10	3.35e-10	4.996e-09	3.574e-07	1.1	295.0	4271.139
1197		8170.000000000001	01/03/2023 14:27:34	78.416	3.18e-10	3.35e-10	4.996e-09	3.574e-07	1.1	294.0	4271.139
1198		8177.000000000001	01/03/2023 14:27:41	78.416	3.18e-10	3.35e-10	4.996e-09	3.57e-07	1.1	294.0	4271.251
1199		8184.000000000001	01/03/2023 14:27:48	78.416	3.18e-10	3.33e-10	4.996e-09	3.574e-07	1.1	294.0	4271.476
1200		8191.000000000001	01/03/2023 14:27:55	78.416	3.18e-10	3.35e-10	4.996e-09	3.574e-07	1.1	294.0	4271.363
1201		8198.0	01/03/2023 14:28:02	78.416	3.18e-10	3.34e-10	4.996e-09	3.57e-07	1.1	294.0	4271.476
1202		8204.0	01/03/2023 14:28:08	78.416	3.18e-10	3.35e-10	4.996e-09	3.574e-07	1.1	294.0	4271.363
1203		8211.0	01/03/2023 14:28:15	78.416	3.17e-10	3.35e-10	4.996e-09	3.57e-07	1.1	294.0	4271.251
1204		8218.0	01/03/2023 14:28:22	78.416	3.18e-10	3.34e-10	4.996e-09	3.57e-07	1.1	293.0	4271.476
1205		8225.0	01/03/2023 14:28:29	78.416	3.17e-10	3.35e-10	4.996e-09	3.57e-07	1.1	294.0	4271.476
1206		8232.0	01/03/2023 14:28:36	78.416	3.17e-10	3.35e-10	4.996e-09	3.57e-07	1.1	294.0	4271.476
1207		8238.0	01/03/2023 14:28:42	78.416	3.24e-10	3.4e-10	4.996e-09	3.57e-07	1.1	294.0	4271.7
1208		8245.0	01/03/2023 14:28:49	78.416	3.3e-10	3.49e-10	4.996e-09	3.565e-07	1.1	294.0	4271.588
1209		8252.0	01/03/2023 14:28:56	78.416	3.44e-10	3.78e-10	4.996e-09	3.553e-07	1.1	294.0	4271.812
1210		8259.0	01/03/2023 14:29:03	78.416	4.81e-10	1.15e-09	4.996e-09	3.548e-07	1.1	294.0	4271.588
1211		8266.0	01/03/2023 14:29:10	78.415	5.88e-10	9.17e-10	4.996e-09	3.548e-07	1.1	293.0	4271.7
1212	closed turbo	8272.0	01/03/2023 14:29:16	78.413	5.86e-10	9.11e-10	4.996e-09	3.548e-07	1.1	293.0	4271.925
1213		8279.0	01/03/2023 14:29:23	78.412	5.87e-10	9.13e-10	4.996e-09	3.553e-07	1.1	294.0	4271.812
1214		8286.0	01/03/2023 14:29:30	78.412	5.89e-10	9.13e-10	4.996e-09	3.544e-07	1.1	293.0	4272.037
1215		8293.0	01/03/2023 14:29:37	78.414	5.89e-10	9.11e-10	4.996e-09	3.544e-07	1.1	293.0	4271.925
1216		8300.0	01/03/2023 14:29:44	78.412	5.9e-10	9.12e-10	4.996e-09	3.548e-07	1.1	293.0	4272.037
1217		8306.0	01/03/2023 14:29:50	78.412	5.91e-10	9.23e-10	4.996e-09	3.544e-07	1.1	293.0	4272.149
1218		8313.0	01/03/2023 14:29:57	78.414	5.92e-10	9.07e-10	4.996e-09	3.544e-07	1.1	293.0	4272.037
1219		8320.0	01/03/2023 14:30:04	78.415	5.93e-10	9.07e-10	4.996e-09	3.544e-07	1.1	293.0	4272.149
1220		8327.0	01/03/2023 14:30:11	78.416	5.93e-10	9.25e-10	4.996e-09	3.544e-07	1.1	293.0	4272.261
1221		8334.0	01/03/2023 14:30:18	78.415	5.94e-10	9.24e-10	4.996e-09	3.544e-07	1.1	293.0	4272.373
1222		8340.0	01/03/2023 14:30:24	78.415	5.95e-10	9.19e-10	4.996e-09	3.544e-07	1.1	293.0	4272.261
1223		8347.0	01/03/2023 14:30:31	78.416	5.95e-10	9.3e-10	4.996e-09	3.544e-07	1.1	293.0	4272.373
1224		8354.0	01/03/2023 14:30:38	78.416	5.95e-10	9.12e-10	4.996e-09	3.544e-07	1.1	293.0	4272.261
1225		8361.0	01/03/2023 14:30:45	78.415	5.97e-10	9.27e-10	4.996e-09	3.544e-07	1.1	293.0	4272.373
1226		8368.0	01/03/2023 14:30:52	78.412	5.97e-10	9.35e-10	4.996e-09	3.544e-07	1.1	293.0	4272.598
1227		8374.0	01/03/2023 14:30:58	78.416	5.98e-10	9.24e-10	4.996e-09	3.544e-07	1.1	293.0	4272.373
1228		8382.0	01/03/2023 14:31:06	78.416	5.98e-10	9.3e-10	4.996e-09	3.544e-07	1.1	293.0	4272.71
1229		8389.0	01/03/2023 14:31:13	78.416	5.99e-10	9.35e-10	4.996e-09	3.54e-07	1.1	292.0	4272.598
1230		8396.0	01/03/2023 14:31:20	78.412	5.99e-10	9.16e-10	4.996e-09	3.54e-07	1.1	293.0	4272.71
1231		8403.0	01/03/2023 14:31:27	78.412	5.99e-10	9.35e-10	4.996e-09	3.544e-07	1.1	293.0	4272.598
1232		8410.0	01/03/2023 14:31:34	78.416	6.01e-10	9.36e-10	4.996e-09	3.544e-07	1.1	292.0	4272.822
1233		8416.0	01/03/2023 14:31:40	78.414	6.01e-10	9.31e-10	4.996e-09	3.544e-07	1.1	293.0	4272.822
1234		8423.0	01/03/2023 14:31:47	78.416	6.02e-10	9.4e-10	4.996e-09	3.544e-07	1.1	292.0	4272.935
1235		8430.0	01/03/2023 14:31:54	78.416	6.01e-10	9.28e-10	4.996e-09	3.544e-07	1.1	293.0	4272.935
1236		8437.0	01/03/2023 14:32:01	78.412	6.02e-10	9.25e-10	4.996e-09	3.544e-07	1.1	292.0	4272.822
1237		8444.0	01/03/2023 14:32:08	78.416	6.02e-10	9.44e-10	4.996e-09	3.544e-07	1.1	293.0	4272.822
1238		8450.0	01/03/2023 14:32:14	78.417	6.03e-10	9.4e-10	4.996e-09	3.544e-07	1.1	292.0	4273.047
1239		8457.0	01/03/2023 14:32:21	78.416	6.03e-10	9.38e-10	4.996e-09	3.544e-07	1.1	293.0	4273.047
1240		8464.0	01/03/2023 14:32:28	78.416	6.04e-10	9.47e-10	4.996e-09	3.544e-07	1.1	292.0	4273.047
1241		8471.0	01/03/2023 14:32:35	78.416	6.03e-10	9.44e-10	4.996e-09	3.544e-07	1.1	292.0	4273.271
1242		8478.0	01/03/2023 14:32:42	78.416	6.04e-10	9.29e-10	4.996e-09	3.544e-07	1.1	292.0	4273.047
1243		8484.0	01/03/2023 14:32:48	78.416	6.05e-10	9.49e-10	4.996e-09	3.544e-07	1.1	292.0	4273.159
1244		8491.0	01/03/2023 14:32:55	78.415	6.05e-10	9.46e-10	4.996e-09	3.54e-07	1.1	292.0	4273.271
1245		8498.0	01/03/2023 14:33:02	78.416	6.05e-10	9.41e-10	4.996e-09	3.544e-07	1.1	292.0	4273.496
1246		8505.0	01/03/2023 14:33:09	78.416	6.05e-10	9.46e-10	4.996e-09	3.54e-07	1.1	292.0	4273.271
1247		8512.0	01/03/2023 14:33:16	78.415	6.06e-10	9.5e-10	4.996e-09	3.544e-07	1.1	292.0	4273.271
1248		8518.0	01/03/2023 14:33:22	78.414	6.07e-10	9.52e-10	4.996e-09	3.544e-07	1.1	292.0	4273.384
1249		8525.0	01/03/2023 14:33:29	78.414	6.07e-10	9.52e-10	4.996e-09	3.544e-07	1.1	292.0	4273.384
1250		8532.0	01/03/2023 14:33:36	78.416	6.07e-10	9.47e-10	4.996e-09	3.544e-07	1.1	292.0	4273.608
1251		8539.0	01/03/2023 14:33:43	78.412	6.07e-10	9.33e-10	4.996e-09	3.544e-07	1.1	292.0	4273.496
1252		8546.0	01/03/2023 14:33:50	78.416	6.07e-10	9.41e-10	4.996e-09	3.544e-07	1.1	292.0	4273.384
1253		8552.0	01/03/2023 14:33:56	78.412	6.08e-10	9.53e-10	4.996e-09	3.544e-07	1.1	291.0	4273.608
1254		8559.0	01/03/2023 14:34:03	78.412	6.08e-10	9.56e-10	4.996e-09	3.544e-07	1.1	292.0	4273.945
1255		8566.0	01/03/2023 14:34:10	78.416	6.09e-10	9.48e-10	4.996e-09	3.544e-07	1.1	292.0	4273.72
1256		8573.0	01/03/2023 14:34:17	78.416	6.08e-10	9.46e-10	4.996e-09	3.544e-07	1.1	292.0	4273.832
1257		8580.0	01/03/2023 14:34:24	78.416	6.08e-10	9.58e-10	4.996e-09	3.544e-07	1.1	292.0	4273.832
1258	started injection	8586.0	01/03/2023 14:34:30	78.413	6.09e-10	9.57e-10	4.996e-09	3.544e-07	1.1	292.0	4273.72
1259		8593.0	01/03/2023 14:34:37	78.413	6.09e-10	9.5e-10	4.996e-09	3.544e-07	1.1	292.0	4273.832
1260		8600.0	01/03/2023 14:34:44	78.412	6.13e-10	9.5e-10	4.996e-09	3.553e-07	1.1	291.0	4274.057
