	Timestamp, mass 2	mass 2.0_value	Timestamp, mass 4	mass 4.0_value	Timestamp, mass 5.5	mass 5.5_value	Timestamp, mass 12	mass 12.0_value	Timestamp, mass 15	mass 15.0_value	Timestamp, mass 16	mass 16.0_value	Timestamp, mass 18	mass 18.0_value	Timestamp, mass 28	mass 28.0_value	Timestamp, mass 32	mass 32.0_value	Timestamp, mass 40	mass 40.0_value	Timestamp, mass 44	mass 44.0_value
54	2022-12-13 17:40:12.908	2.07528e-11	2022-12-13 17:40:12.908	1.0105e-12	2022-12-13 17:40:12.908	1.48e-14	2022-12-13 17:40:12.908	1.702e-13	2022-12-13 17:40:12.908	2.82e-14	2022-12-13 17:40:12.909	4.574e-13	2022-12-13 17:40:12.908	8.541e-13	2022-12-13 17:40:12.908	8.946e-13	2022-12-13 17:40:12.909	2.04e-14	2022-12-13 17:40:12.908	2.35e-14	2022-12-13 17:34:31.358	
55	2022-12-13 17:40:19.233	2.06061e-11	2022-12-13 17:40:19.233	9.994e-13	2022-12-13 17:40:19.233	2.02e-14	2022-12-13 17:40:19.233	1.634e-13	2022-12-13 17:40:19.233	1.71e-14	2022-12-13 17:40:19.234	4.531e-13	2022-12-13 17:40:19.233	8.452e-13	2022-12-13 17:40:19.233	8.617e-13	2022-12-13 17:40:19.234	2.85e-14	2022-12-13 17:40:19.233	2.13e-14	2022-12-13 17:34:31.358	
56	2022-12-13 17:40:25.558	2.05427e-11	2022-12-13 17:40:25.558	1.0332e-12	2022-12-13 17:40:25.558	2.04e-14	2022-12-13 17:40:25.558	1.796e-13	2022-12-13 17:40:25.558	2.98e-14	2022-12-13 17:40:25.559	4.582e-13	2022-12-13 17:40:25.558	8.128e-13	2022-12-13 17:40:25.558	8.938e-13	2022-12-13 17:40:25.559	3.25e-14	2022-12-13 17:40:25.558	1.53e-14	2022-12-13 17:34:31.358	0.0
57	2022-12-13 17:40:31.883	2.07555e-11	2022-12-13 17:40:31.883	9.955e-13	2022-12-13 17:40:31.883	2.11e-14	2022-12-13 17:40:31.883	1.749e-13	2022-12-13 17:40:31.883	3.32e-14	2022-12-13 17:40:31.884	3.987e-13	2022-12-13 17:40:31.883	7.601e-13	2022-12-13 17:40:31.883	8.796e-13	2022-12-13 17:40:31.884	2.23e-14	2022-12-13 17:40:31.883	1.97e-14	2022-12-13 17:34:31.358	
58	2022-12-13 17:40:38.208	2.06857e-11	2022-12-13 17:40:38.208	9.996e-13	2022-12-13 17:40:38.208	1.51e-14	2022-12-13 17:40:38.208	1.651e-13	2022-12-13 17:40:38.208	1.82e-14	2022-12-13 17:40:38.209	4.841e-13	2022-12-13 17:40:38.208	7.71e-13	2022-12-13 17:40:38.208	8.722e-13	2022-12-13 17:40:38.209	3.4e-14	2022-12-13 17:40:38.208	1.86e-14	2022-12-13 17:34:31.358	
59	2022-12-13 17:40:44.533	2.05749e-11	2022-12-13 17:40:44.533	9.795e-13	2022-12-13 17:40:44.533	2.08e-14	2022-12-13 17:40:44.533	1.886e-13	2022-12-13 17:40:44.533	2.7e-14	2022-12-13 17:40:44.534	4.563e-13	2022-12-13 17:40:44.533	8.684e-13	2022-12-13 17:40:44.533	8.873e-13	2022-12-13 17:40:44.534	2.78e-14	2022-12-13 17:40:44.533	2.07e-14	2022-12-13 17:34:31.358	
60	2022-12-13 17:40:50.858	2.05927e-11	2022-12-13 17:40:50.858	9.859e-13	2022-12-13 17:40:50.858	2.56e-14	2022-12-13 17:40:50.858	2.011e-13	2022-12-13 17:40:50.858	3.42e-14	2022-12-13 17:40:50.859	4.044e-13	2022-12-13 17:40:50.858	8.843e-13	2022-12-13 17:40:50.858	8.316e-13	2022-12-13 17:40:50.859	2.67e-14	2022-12-13 17:40:50.858	1.8e-14	2022-12-13 17:34:31.358	
61	2022-12-13 17:40:57.183	2.05201e-11	2022-12-13 17:40:57.183	9.933e-13	2022-12-13 17:40:57.183	1.79e-14	2022-12-13 17:40:57.183	1.904e-13	2022-12-13 17:40:57.183	2.54e-14	2022-12-13 17:40:57.184	3.919e-13	2022-12-13 17:40:57.183	8.576e-13	2022-12-13 17:40:57.183	9.234e-13	2022-12-13 17:40:57.184	3.23e-14	2022-12-13 17:40:57.183	1.41e-14	2022-12-13 17:34:31.358	
62	2022-12-13 17:41:03.508	2.04878e-11	2022-12-13 17:41:03.508	9.796e-13	2022-12-13 17:41:03.508	2.1e-14	2022-12-13 17:41:03.508	1.772e-13	2022-12-13 17:41:03.508	3.24e-14	2022-12-13 17:41:03.509	4.179e-13	2022-12-13 17:41:03.508	8.418e-13	2022-12-13 17:41:03.508	8.625e-13	2022-12-13 17:41:03.509	2.38e-14	2022-12-13 17:41:03.508	1.68e-14	2022-12-13 17:34:31.358	
63	2022-12-13 17:41:09.833	2.04814e-11	2022-12-13 17:41:09.833	9.813e-13	2022-12-13 17:41:09.833	2.49e-14	2022-12-13 17:41:09.833	1.941e-13	2022-12-13 17:41:09.833	2.83e-14	2022-12-13 17:41:09.834	4.403e-13	2022-12-13 17:41:09.833	8.654e-13	2022-12-13 17:41:09.833	9.17e-13	2022-12-13 17:41:09.834	2.12e-14	2022-12-13 17:41:09.833	2.13e-14	2022-12-13 17:34:31.358	
64	2022-12-13 17:41:16.158	2.04518e-11	2022-12-13 17:41:16.158	9.806e-13	2022-12-13 17:41:16.158	9.1e-15	2022-12-13 17:41:16.158	1.79e-13	2022-12-13 17:41:16.158	3.95e-14	2022-12-13 17:41:16.159	4.588e-13	2022-12-13 17:41:16.158	8.526e-13	2022-12-13 17:41:16.159	9.176e-13	2022-12-13 17:41:16.159	2.44e-14	2022-12-13 17:41:16.158	1.9e-14	2022-12-13 17:34:31.358	
65	2022-12-13 17:41:22.483	2.03261e-11	2022-12-13 17:41:22.483	9.869e-13	2022-12-13 17:41:22.483	1.75e-14	2022-12-13 17:41:22.483	1.845e-13	2022-12-13 17:41:22.483	1.85e-14	2022-12-13 17:41:22.484	4.387e-13	2022-12-13 17:41:22.483	8.808e-13	2022-12-13 17:41:22.483	8.531e-13	2022-12-13 17:41:22.484	2.24e-14	2022-12-13 17:41:22.483	2.03e-14	2022-12-13 17:34:31.358	
66	2022-12-13 17:41:28.808	2.04674e-11	2022-12-13 17:41:28.808	9.701e-13	2022-12-13 17:41:28.808	1.49e-14	2022-12-13 17:41:28.808	1.881e-13	2022-12-13 17:41:28.808	4.85e-14	2022-12-13 17:41:28.809	4.587e-13	2022-12-13 17:41:28.808	8.1e-13	2022-12-13 17:41:28.808	8.648e-13	2022-12-13 17:41:28.809	4.61e-14	2022-12-13 17:41:28.808	1.97e-14	2022-12-13 17:34:31.358	
67	2022-12-13 17:41:35.133	2.05287e-11	2022-12-13 17:41:35.133	1.0017e-12	2022-12-13 17:41:35.133	1.53e-14	2022-12-13 17:41:35.133	1.644e-13	2022-12-13 17:41:35.133	3.35e-14	2022-12-13 17:41:35.134	4.571e-13	2022-12-13 17:41:35.133	8.434e-13	2022-12-13 17:41:35.133	8.319e-13	2022-12-13 17:41:35.134	2.9e-14	2022-12-13 17:41:35.133	1.73e-14	2022-12-13 17:34:31.358	3.225e-13
68	2022-12-13 17:41:41.458	2.04884e-11	2022-12-13 17:41:41.458	9.745e-13	2022-12-13 17:41:41.458	1.8e-14	2022-12-13 17:41:41.458	1.845e-13	2022-12-13 17:41:41.458	2.69e-14	2022-12-13 17:41:41.459	4.504e-13	2022-12-13 17:41:41.458	8.495e-13	2022-12-13 17:41:41.459	8.481e-13	2022-12-13 17:41:41.459	2.08e-14	2022-12-13 17:41:41.458	1.88e-14	2022-12-13 17:34:31.358	1.075e-13
69	2022-12-13 17:41:47.783	2.03766e-11	2022-12-13 17:41:47.783	1.0047e-12	2022-12-13 17:41:47.783	2.36e-14	2022-12-13 17:41:47.783	1.873e-13	2022-12-13 17:41:47.783	2.82e-14	2022-12-13 17:41:47.784	4.257e-13	2022-12-13 17:41:47.783	8.33e-13	2022-12-13 17:41:47.784	8.771e-13	2022-12-13 17:41:47.784	2.21e-14	2022-12-13 17:41:47.783	1.66e-14	2022-12-13 17:34:31.358	5.37e-14
70	2022-12-13 17:41:54.108	2.03546e-11	2022-12-13 17:41:54.108	9.987e-13	2022-12-13 17:41:54.108	1.21e-14	2022-12-13 17:41:54.108	1.817e-13	2022-12-13 17:41:54.108	4.11e-14	2022-12-13 17:41:54.109	4.789e-13	2022-12-13 17:41:54.108	8.002e-13	2022-12-13 17:41:54.108	8.9e-13	2022-12-13 17:41:54.109	2.6e-14	2022-12-13 17:41:54.108	2.03e-14	2022-12-13 17:34:31.358	
71	2022-12-13 17:42:00.433	2.03374e-11	2022-12-13 17:42:00.433	9.875e-13	2022-12-13 17:42:00.433	2.12e-14	2022-12-13 17:42:00.433	2.041e-13	2022-12-13 17:42:00.433	2.73e-14	2022-12-13 17:42:00.434	4.75e-13	2022-12-13 17:42:00.433	8.387e-13	2022-12-13 17:42:00.433	8.866e-13	2022-12-13 17:42:00.434	2.02e-14	2022-12-13 17:42:00.433	1.27e-14	2022-12-13 17:34:31.358	5.37e-14
72	2022-12-13 17:42:06.758	2.04094e-11	2022-12-13 17:42:06.758	9.801e-13	2022-12-13 17:42:06.758	1.35e-14	2022-12-13 17:42:06.758	1.71e-13	2022-12-13 17:42:06.758	4.14e-14	2022-12-13 17:42:06.759	4.352e-13	2022-12-13 17:42:06.758	8.349e-13	2022-12-13 17:42:06.758	9.184e-13	2022-12-13 17:42:06.759	4.25e-14	2022-12-13 17:42:06.758	1.84e-14	2022-12-13 17:34:31.358	
73	2022-12-13 17:42:13.083	2.03196e-11	2022-12-13 17:42:13.083	9.854e-13	2022-12-13 17:42:13.083	1.66e-14	2022-12-13 17:42:13.083	1.915e-13	2022-12-13 17:42:13.083	2.91e-14	2022-12-13 17:42:13.084	4.631e-13	2022-12-13 17:42:13.083	8.412e-13	2022-12-13 17:42:13.083	8.848e-13	2022-12-13 17:42:13.084	2.98e-14	2022-12-13 17:42:13.083	2.46e-14	2022-12-13 17:34:31.358	
74	2022-12-13 17:42:19.408	2.0447e-11	2022-12-13 17:42:19.408	9.794e-13	2022-12-13 17:42:19.408	2.15e-14	2022-12-13 17:42:19.408	1.791e-13	2022-12-13 17:42:19.408	4.04e-14	2022-12-13 17:42:19.409	4.357e-13	2022-12-13 17:42:19.408	8.539e-13	2022-12-13 17:42:19.408	8.961e-13	2022-12-13 17:42:19.409	2.67e-14	2022-12-13 17:42:19.408	2.16e-14	2022-12-13 17:34:31.358	
75	2022-12-13 17:42:25.733	2.03605e-11	2022-12-13 17:42:25.733	9.919e-13	2022-12-13 17:42:25.733	1.12e-14	2022-12-13 17:42:25.733	2.105e-13	2022-12-13 17:42:25.733	3.62e-14	2022-12-13 17:42:25.734	4.585e-13	2022-12-13 17:42:25.733	8.433e-13	2022-12-13 17:42:25.733	9.424e-13	2022-12-13 17:42:25.734	3.37e-14	2022-12-13 17:42:25.733	2.27e-14	2022-12-13 17:34:31.358	
76	2022-12-13 17:42:32.058	2.04965e-11	2022-12-13 17:42:32.058	1.0087e-12	2022-12-13 17:42:32.058	1.88e-14	2022-12-13 17:42:32.058	1.753e-13	2022-12-13 17:42:32.058	2.76e-14	2022-12-13 17:42:32.059	4.487e-13	2022-12-13 17:42:32.058	8.426e-13	2022-12-13 17:42:32.058	8.405e-13	2022-12-13 17:42:32.059	2.92e-14	2022-12-13 17:42:32.058	1.28e-14	2022-12-13 17:34:31.358	
77	2022-12-13 17:42:38.383	2.03465e-11	2022-12-13 17:42:38.383	9.761e-13	2022-12-13 17:42:38.383	1.85e-14	2022-12-13 17:42:38.383	1.874e-13	2022-12-13 17:42:38.383	2.43e-14	2022-12-13 17:42:38.384	4.062e-13	2022-12-13 17:42:38.383	8.553e-13	2022-12-13 17:42:38.383	9.001e-13	2022-12-13 17:42:38.384	3.52e-14	2022-12-13 17:42:38.383	1.54e-14	2022-12-13 17:34:31.358	
78	2022-12-13 17:42:44.708	2.02046e-11	2022-12-13 17:42:44.708	9.787e-13	2022-12-13 17:42:44.708	2.27e-14	2022-12-13 17:42:44.708	1.603e-13	2022-12-13 17:42:44.708	3.81e-14	2022-12-13 17:42:44.709	4.435e-13	2022-12-13 17:42:44.708	8.845e-13	2022-12-13 17:42:44.708	9.071e-13	2022-12-13 17:42:44.709	2.66e-14	2022-12-13 17:42:44.708	2.54e-14	2022-12-13 17:34:31.358	
79	2022-12-13 17:42:51.033	2.03384e-11	2022-12-13 17:42:51.033	9.913e-13	2022-12-13 17:42:51.033	1.64e-14	2022-12-13 17:42:51.033	1.724e-13	2022-12-13 17:42:51.033	4.58e-14	2022-12-13 17:42:51.034	4.355e-13	2022-12-13 17:42:51.033	8.087e-13	2022-12-13 17:42:51.033	8.802e-13	2022-12-13 17:42:51.034	3.99e-14	2022-12-13 17:42:51.033	2.09e-14	2022-12-13 17:34:31.358	
80	2022-12-13 17:42:57.358	2.01449e-11	2022-12-13 17:42:57.358	9.821e-13	2022-12-13 17:42:57.358	2.33e-14	2022-12-13 17:42:57.358	1.754e-13	2022-12-13 17:42:57.358	3.18e-14	2022-12-13 17:42:57.359	4.355e-13	2022-12-13 17:42:57.358	8.841e-13	2022-12-13 17:42:57.358	8.985e-13	2022-12-13 17:42:57.359	2.64e-14	2022-12-13 17:42:57.358	1.41e-14	2022-12-13 17:34:31.358	
81	2022-12-13 17:43:03.683	2.02218e-11	2022-12-13 17:43:03.683	9.614e-13	2022-12-13 17:43:03.683	2.66e-14	2022-12-13 17:43:03.683	1.965e-13	2022-12-13 17:43:03.683	2.12e-14	2022-12-13 17:43:03.684	4.759e-13	2022-12-13 17:43:03.683	7.867e-13	2022-12-13 17:43:03.683	8.823e-13	2022-12-13 17:43:03.684	2.54e-14	2022-12-13 17:43:03.683	1.48e-14	2022-12-13 17:34:31.358	
82	2022-12-13 17:43:10.008	2.00869e-11	2022-12-13 17:43:10.008	9.873e-13	2022-12-13 17:43:10.008	1.42e-14	2022-12-13 17:43:10.008	1.648e-13	2022-12-13 17:43:10.008	2.07e-14	2022-12-13 17:43:10.009	4.479e-13	2022-12-13 17:43:10.008	8.297e-13	2022-12-13 17:43:10.008	8.662e-13	2022-12-13 17:43:10.009	3.2e-14	2022-12-13 17:43:10.008	2.17e-14	2022-12-13 17:34:31.358	
83	2022-12-13 17:43:16.333	2.01551e-11	2022-12-13 17:43:16.333	9.921e-13	2022-12-13 17:43:16.333	1.47e-14	2022-12-13 17:43:16.333	1.819e-13	2022-12-13 17:43:16.333	3.54e-14	2022-12-13 17:43:16.334	4.567e-13	2022-12-13 17:43:16.333	8.698e-13	2022-12-13 17:43:16.334	9.14e-13	2022-12-13 17:43:16.334	2.88e-14	2022-12-13 17:43:16.333	1.68e-14	2022-12-13 17:34:31.358	
84	2022-12-13 17:43:22.658	2.00853e-11	2022-12-13 17:43:22.658	9.764e-13	2022-12-13 17:43:22.658	1.82e-14	2022-12-13 17:43:22.658	1.86e-13	2022-12-13 17:43:22.658	2.85e-14	2022-12-13 17:43:22.659	4.666e-13	2022-12-13 17:43:22.658	8.628e-13	2022-12-13 17:43:22.658	8.712e-13	2022-12-13 17:43:22.659	3.28e-14	2022-12-13 17:43:22.658	1.51e-14	2022-12-13 17:34:31.358	
85	2022-12-13 17:43:28.983	2.01955e-11	2022-12-13 17:43:28.983	9.778e-13	2022-12-13 17:43:28.983	2.22e-14	2022-12-13 17:43:28.983	1.747e-13	2022-12-13 17:43:28.983	2.53e-14	2022-12-13 17:43:28.984	4.286e-13	2022-12-13 17:43:28.983	8.326e-13	2022-12-13 17:43:28.983	8.805e-13	2022-12-13 17:43:28.984	2.43e-14	2022-12-13 17:43:28.983	1.47e-14	2022-12-13 17:34:31.358	
86	2022-12-13 17:43:35.308	2.02288e-11	2022-12-13 17:43:35.308	1.007e-12	2022-12-13 17:43:35.308	1.5e-14	2022-12-13 17:43:35.308	1.595e-13	2022-12-13 17:43:35.308	3.45e-14	2022-12-13 17:43:35.309	4.388e-13	2022-12-13 17:43:35.308	8.32e-13	2022-12-13 17:43:35.309	8.942e-13	2022-12-13 17:43:35.309	2.5e-14	2022-12-13 17:43:35.308	1.92e-14	2022-12-13 17:34:31.358	
87	2022-12-13 17:43:41.633	2.02132e-11	2022-12-13 17:43:41.633	1.0036e-12	2022-12-13 17:43:41.633	2.34e-14	2022-12-13 17:43:41.633	1.998e-13	2022-12-13 17:43:41.633	3.46e-14	2022-12-13 17:43:41.634	4.348e-13	2022-12-13 17:43:41.633	8.407e-13	2022-12-13 17:43:41.633	8.91e-13	2022-12-13 17:43:41.634	3.78e-14	2022-12-13 17:43:41.633	1.91e-14	2022-12-13 17:34:31.358	
88	2022-12-13 17:43:47.958	2.03567e-11	2022-12-13 17:43:47.958	1.0046e-12	2022-12-13 17:43:47.958	1.86e-14	2022-12-13 17:43:47.958	1.632e-13	2022-12-13 17:43:47.958	1.9e-14	2022-12-13 17:43:47.959	3.909e-13	2022-12-13 17:43:47.958	8.328e-13	2022-12-13 17:43:47.958	8.787e-13	2022-12-13 17:43:47.959	3.38e-14	2022-12-13 17:43:47.958	1.65e-14	2022-12-13 17:34:31.358	
89	2022-12-13 17:43:54.283	2.00509e-11	2022-12-13 17:43:54.283	9.899e-13	2022-12-13 17:43:54.283	2.09e-14	2022-12-13 17:43:54.283	1.847e-13	2022-12-13 17:43:54.283	3.32e-14	2022-12-13 17:43:54.284	4.318e-13	2022-12-13 17:43:54.283	8.358e-13	2022-12-13 17:43:54.283	8.518e-13	2022-12-13 17:43:54.284	2.81e-14	2022-12-13 17:43:54.283	2.19e-14	2022-12-13 17:34:31.358	
90	2022-12-13 17:44:00.608	2.01702e-11	2022-12-13 17:44:00.608	1.007e-12	2022-12-13 17:44:00.608	1.67e-14	2022-12-13 17:44:00.608	1.812e-13	2022-12-13 17:44:00.608	3.01e-14	2022-12-13 17:44:00.609	4.651e-13	2022-12-13 17:44:00.608	8.101e-13	2022-12-13 17:44:00.608	8.887e-13	2022-12-13 17:44:00.609	3.06e-14	2022-12-13 17:44:00.608	1.83e-14	2022-12-13 17:34:31.358	
91	2022-12-13 17:44:06.933	2.01369e-11	2022-12-13 17:44:06.933	9.938e-13	2022-12-13 17:44:06.933	1.56e-14	2022-12-13 17:44:06.933	1.893e-13	2022-12-13 17:44:06.933	2.98e-14	2022-12-13 17:44:06.934	4.547e-13	2022-12-13 17:44:06.933	8.515e-13	2022-12-13 17:44:06.933	8.562e-13	2022-12-13 17:44:06.934	2.55e-14	2022-12-13 17:44:06.933	1.94e-14	2022-12-13 17:34:31.358	
92	2022-12-13 17:44:13.258	2.02272e-11	2022-12-13 17:44:13.258	9.894e-13	2022-12-13 17:44:13.258	1.63e-14	2022-12-13 17:44:13.258	1.671e-13	2022-12-13 17:44:13.258	3.21e-14	2022-12-13 17:44:13.259	4.521e-13	2022-12-13 17:44:13.258	8.158e-13	2022-12-13 17:44:13.258	8.98e-13	2022-12-13 17:44:13.259	3.91e-14	2022-12-13 17:44:13.258	2.07e-14	2022-12-13 17:34:31.358	
93	2022-12-13 17:44:19.583	2.01164e-11	2022-12-13 17:44:19.583	9.677e-13	2022-12-13 17:44:19.583	2.27e-14	2022-12-13 17:44:19.583	1.767e-13	2022-12-13 17:44:19.583	1.91e-14	2022-12-13 17:44:19.584	4.274e-13	2022-12-13 17:44:19.583	8.471e-13	2022-12-13 17:44:19.583	8.61e-13	2022-12-13 17:44:19.584	2.24e-14	2022-12-13 17:44:19.583	1.88e-14	2022-12-13 17:34:31.358	
94	2022-12-13 17:44:25.908	2.00976e-11	2022-12-13 17:44:25.908	9.868e-13	2022-12-13 17:44:25.908	1.78e-14	2022-12-13 17:44:25.908	1.951e-13	2022-12-13 17:44:25.908	2.67e-14	2022-12-13 17:44:25.909	4.351e-13	2022-12-13 17:44:25.908	8.822e-13	2022-12-13 17:44:25.908	9.031e-13	2022-12-13 17:44:25.909	3.03e-14	2022-12-13 17:44:25.908	1.44e-14	2022-12-13 17:34:31.358	
95	2022-12-13 17:44:32.233	2.02745e-11	2022-12-13 17:44:32.233	9.798e-13	2022-12-13 17:44:32.233	1.97e-14	2022-12-13 17:44:32.233	1.923e-13	2022-12-13 17:44:32.233	2.38e-14	2022-12-13 17:44:32.234	4.357e-13	2022-12-13 17:44:32.233	8.039e-13	2022-12-13 17:44:32.233	8.813e-13	2022-12-13 17:44:32.234	3.29e-14	2022-12-13 17:44:32.233	2.16e-14	2022-12-13 17:34:31.358	
96	2022-12-13 17:44:38.558	2.02519e-11	2022-12-13 17:44:38.558	9.872e-13	2022-12-13 17:44:38.558	2.03e-14	2022-12-13 17:44:38.558	1.993e-13	2022-12-13 17:44:38.558	2.15e-14	2022-12-13 17:44:38.559	4.386e-13	2022-12-13 17:44:38.558	8.557e-13	2022-12-13 17:44:38.558	8.977e-13	2022-12-13 17:44:38.559	2.99e-14	2022-12-13 17:44:38.558	1.7e-14	2022-12-13 17:34:31.358	
97	2022-12-13 17:44:44.883	2.00874e-11	2022-12-13 17:44:44.883	9.631e-13	2022-12-13 17:44:44.883	1.97e-14	2022-12-13 17:44:44.883	1.872e-13	2022-12-13 17:44:44.883	2.01e-14	2022-12-13 17:44:44.884	4.291e-13	2022-12-13 17:44:44.883	8.492e-13	2022-12-13 17:44:44.883	8.764e-13	2022-12-13 17:44:44.884	2.62e-14	2022-12-13 17:44:44.883	2.96e-14	2022-12-13 17:34:31.358	
98	2022-12-13 17:44:51.208	2.02304e-11	2022-12-13 17:44:51.208	9.785e-13	2022-12-13 17:44:51.208	2.13e-14	2022-12-13 17:44:51.208	2.018e-13	2022-12-13 17:44:51.208	2.95e-14	2022-12-13 17:44:51.209	4.267e-13	2022-12-13 17:44:51.208	8.196e-13	2022-12-13 17:44:51.209	8.276e-13	2022-12-13 17:44:51.209	3.88e-14	2022-12-13 17:44:51.208	2.3e-14	2022-12-13 17:34:31.358	
99	2022-12-13 17:44:57.533	1.996e-11	2022-12-13 17:44:57.533	9.477e-13	2022-12-13 17:44:57.533	1.91e-14	2022-12-13 17:44:57.533	1.91e-13	2022-12-13 17:44:57.533	3.14e-14	2022-12-13 17:44:57.534	4.397e-13	2022-12-13 17:44:57.533	8.41e-13	2022-12-13 17:44:57.533	9.329e-13	2022-12-13 17:44:57.534	3.62e-14	2022-12-13 17:44:57.533	2.32e-14	2022-12-13 17:34:31.358	0.0
100	2022-12-13 17:45:03.858	2.00138e-11	2022-12-13 17:45:03.858	9.539e-13	2022-12-13 17:45:03.858	1.29e-14	2022-12-13 17:45:03.858	1.782e-13	2022-12-13 17:45:03.858	3.04e-14	2022-12-13 17:45:03.859	4.625e-13	2022-12-13 17:45:03.858	8.472e-13	2022-12-13 17:45:03.858	9.187e-13	2022-12-13 17:45:03.859	2.95e-14	2022-12-13 17:45:03.858	2.22e-14	2022-12-13 17:34:31.358	
101	2022-12-13 17:45:10.183	2.0189e-11	2022-12-13 17:45:10.183	9.772e-13	2022-12-13 17:45:10.183	1.79e-14	2022-12-13 17:45:10.183	1.771e-13	2022-12-13 17:45:10.183	1.53e-14	2022-12-13 17:45:10.184	4.629e-13	2022-12-13 17:45:10.183	8.47e-13	2022-12-13 17:45:10.183	8.799e-13	2022-12-13 17:45:10.184	3.6e-14	2022-12-13 17:45:10.183	1.98e-14	2022-12-13 17:34:31.358	1.075e-13
102	2022-12-13 17:45:16.508	2.01057e-11	2022-12-13 17:45:16.508	9.648e-13	2022-12-13 17:45:16.508	2.23e-14	2022-12-13 17:45:16.508	1.729e-13	2022-12-13 17:45:16.508	2.5e-14	2022-12-13 17:45:16.509	4.362e-13	2022-12-13 17:45:16.508	8.355e-13	2022-12-13 17:45:16.508	8.786e-13	2022-12-13 17:45:16.509	2.27e-14	2022-12-13 17:45:16.508	1.59e-14	2022-12-13 17:34:31.358	
103	2022-12-13 17:45:22.833	1.99702e-11	2022-12-13 17:45:22.833	9.687e-13	2022-12-13 17:45:22.833	2.05e-14	2022-12-13 17:45:22.833	1.933e-13	2022-12-13 17:45:22.833	4.65e-14	2022-12-13 17:45:22.834	4.409e-13	2022-12-13 17:45:22.833	8.4e-13	2022-12-13 17:45:22.834	8.686e-13	2022-12-13 17:45:22.834	3.38e-14	2022-12-13 17:45:22.833	1.83e-14	2022-12-13 17:34:31.358	
104	2022-12-13 17:45:29.158	2.0039e-11	2022-12-13 17:45:29.158	9.612e-13	2022-12-13 17:45:29.158	2.24e-14	2022-12-13 17:45:29.158	1.912e-13	2022-12-13 17:45:29.158	2.12e-14	2022-12-13 17:45:29.159	4.479e-13	2022-12-13 17:45:29.158	8.568e-13	2022-12-13 17:45:29.159	8.944e-13	2022-12-13 17:45:29.159	2.78e-14	2022-12-13 17:45:29.158	1.93e-14	2022-12-13 17:34:31.358	
105	2022-12-13 17:45:35.483	2.00734e-11	2022-12-13 17:45:35.483	9.642e-13	2022-12-13 17:45:35.483	1.82e-14	2022-12-13 17:45:35.483	1.774e-13	2022-12-13 17:45:35.483	3.71e-14	2022-12-13 17:45:35.484	4.438e-13	2022-12-13 17:45:35.483	8.567e-13	2022-12-13 17:45:35.484	9.184e-13	2022-12-13 17:45:35.484	3.4e-14	2022-12-13 17:45:35.483	1.36e-14	2022-12-13 17:34:31.358	
106	2022-12-13 17:45:41.808	1.98918e-11	2022-12-13 17:45:41.808	9.604e-13	2022-12-13 17:45:41.808	2.14e-14	2022-12-13 17:45:41.808	1.761e-13	2022-12-13 17:45:41.808	2.86e-14	2022-12-13 17:45:41.809	4.692e-13	2022-12-13 17:45:41.808	8.831e-13	2022-12-13 17:45:41.809	8.844e-13	2022-12-13 17:45:41.809	2.05e-14	2022-12-13 17:45:41.808	1.56e-14	2022-12-13 17:34:31.358	
107	2022-12-13 17:45:48.133	1.98955e-11	2022-12-13 17:45:48.133	9.841e-13	2022-12-13 17:45:48.133	1.73e-14	2022-12-13 17:45:48.133	1.927e-13	2022-12-13 17:45:48.133	2.82e-14	2022-12-13 17:45:48.134	4.108e-13	2022-12-13 17:45:48.133	8.588e-13	2022-12-13 17:45:48.134	9.113e-13	2022-12-13 17:45:48.134	3.85e-14	2022-12-13 17:45:48.133	1.88e-14	2022-12-13 17:34:31.358	
108	2022-12-13 17:45:54.458	1.9824e-11	2022-12-13 17:45:54.458	9.396e-13	2022-12-13 17:45:54.458	2.03e-14	2022-12-13 17:45:54.458	1.816e-13	2022-12-13 17:45:54.458	2.5e-14	2022-12-13 17:45:54.459	4.509e-13	2022-12-13 17:45:54.458	7.76e-13	2022-12-13 17:45:54.459	7.635e-13	2022-12-13 17:45:54.459	1.64e-14	2022-12-13 17:45:54.458	1.38e-14	2022-12-13 17:34:31.358	
109	2022-12-13 17:46:00.783	2.00197e-11	2022-12-13 17:46:00.783	9.669e-13	2022-12-13 17:46:00.783	1.54e-14	2022-12-13 17:46:00.783	1.907e-13	2022-12-13 17:46:00.783	3.31e-14	2022-12-13 17:46:00.784	4.449e-13	2022-12-13 17:46:00.783	8.06e-13	2022-12-13 17:46:00.784	8.687e-13	2022-12-13 17:46:00.784	1.92e-14	2022-12-13 17:46:00.783	1.72e-14	2022-12-13 17:34:31.358	1.075e-13
110	2022-12-13 17:46:07.108	1.98305e-11	2022-12-13 17:46:07.108	9.554e-13	2022-12-13 17:46:07.108	2.04e-14	2022-12-13 17:46:07.108	1.684e-13	2022-12-13 17:46:07.108	2.69e-14	2022-12-13 17:46:07.109	4.288e-13	2022-12-13 17:46:07.108	8.499e-13	2022-12-13 17:46:07.109	8.885e-13	2022-12-13 17:46:07.109	3.96e-14	2022-12-13 17:46:07.108	2.03e-14	2022-12-13 17:34:31.358	
