mass 2.0_time	datetime	Date	Elapsed time	Time	VMon1	VMon2	VMon3	VMon4	VMon5	VMon6	VMon7	VMon8	IMon1	IMon2	IMon3	IMon4	IMon5	IMon6	IMon7	IMon8	Comment	Unnamed: 19	hv_grid	I_em
2022-12-13 18:05:06	2022-12-13 18:05:06	13/12/2022	2102.6800000000003	18:05:06.178	0.08	0.1	0.18	0.2	0.0	0.0	0.0	0.02	0.0014	0.0055	0.0096	0.0199	0.004	-0.0137	-0.0275	-0.0106			1.4e-09	5.5e-09
2022-12-13 18:05:12	2022-12-13 18:05:12	13/12/2022	2108.6	18:05:12.098	0.08	0.1	0.12	0.22	0.0	0.0	0.0	0.02	0.0014	0.0055	0.0098	0.0193	0.0045	-0.0137	-0.0275	-0.0108			1.4e-09	5.5e-09
2022-12-13 18:05:18	2022-12-13 18:05:18	13/12/2022	2114.514	18:05:18.012	0.08	0.1	0.16	0.18	0.0	0.0	0.0	0.02	0.0014	0.0045	0.0098	0.0191	0.0031	-0.0137	-0.0275	-0.011			1.4e-09	4.5e-09
2022-12-13 18:05:25	2022-12-13 18:05:25	13/12/2022	2121.619	18:05:25.117	0.08	0.1	0.16	0.16	0.0	0.0	0.0	0.02	0.0014	0.0018	0.0098	0.0185	-0.0094	-0.0137	-0.0275	-0.011			1.4e-09	1.7999999999999998e-09
2022-12-13 18:05:31	2022-12-13 18:05:31	13/12/2022	2127.55	18:05:31.048	0.08	0.1	0.16	0.18	0.0	0.0	0.0	0.02	0.0014	0.0024	0.0098	0.0185	0.0119	-0.0137	-0.0275	-0.011			1.4e-09	2.3999999999999996e-09
2022-12-13 18:05:37	2022-12-13 18:05:38	13/12/2022	2134.668	18:05:38.166	0.08	0.1	0.16	0.18	0.0	0.0	0.0	0.02	0.0014	0.0024	0.0094	0.0177	0.0167	-0.0137	-0.0275	-0.011			1.4e-09	2.3999999999999996e-09
2022-12-13 18:05:44	2022-12-13 18:05:44	13/12/2022	2140.588	18:05:44.086	0.08	0.1	0.16	0.14	0.0	0.0	0.0	0.02	0.0014	0.0031	0.0094	0.0173	0.0157	-0.0137	-0.0275	-0.011			1.4e-09	3.0999999999999996e-09
2022-12-13 18:05:50	2022-12-13 18:05:50	13/12/2022	2146.5080000000003	18:05:50.006	0.08	0.1	0.16	0.18	0.0	0.0	0.0	0.02	0.0014	0.0036	0.0094	0.0173	0.0127	-0.0137	-0.0275	-0.011			1.4e-09	3.5999999999999996e-09
2022-12-13 18:05:56	2022-12-13 18:05:57	13/12/2022	2153.614	18:05:57.112	0.08	0.1	0.16	0.14	0.0	0.0	0.0	0.02	0.0014	0.0039	0.0094	0.0162	0.0089	-0.0137	-0.0275	-0.011			1.4e-09	3.899999999999999e-09
2022-12-13 18:06:03	2022-12-13 18:06:03	13/12/2022	2159.529	18:06:03.027	0.08	0.1	0.16	0.18	0.0	0.0	0.0	0.02	0.0014	0.0039	0.0094	0.0162	0.0158	-0.0137	-0.0275	-0.011			1.4e-09	3.899999999999999e-09
2022-12-13 18:06:09	2022-12-13 18:06:10	13/12/2022	2166.638	18:06:10.136	0.08	0.1	0.16	0.18	0.0	0.0	0.0	0.02	0.0011	0.0039	0.0094	0.0162	0.0044	-0.0137	-0.0275	-0.011			1.1e-09	3.899999999999999e-09
2022-12-13 18:06:15	2022-12-13 18:06:16	13/12/2022	2172.567	18:06:16.065	0.08	0.1	0.16	0.14	0.0	0.0	0.0	0.02	0.0011	0.0041	0.0094	0.0172	0.0171	-0.0137	-0.0275	-0.011			1.1e-09	4.1e-09
2022-12-13 18:06:22	2022-12-13 18:06:23	13/12/2022	2179.666	18:06:23.164	0.08	0.1	0.16	0.16	0.0	0.0	0.0	0.02	0.0003	0.0042	0.0094	0.0168	0.0137	-0.0137	-0.0275	-0.011			2.9999999999999995e-10	4.1999999999999996e-09
2022-12-13 18:06:28	2022-12-13 18:06:29	13/12/2022	2185.592	18:06:29.090	0.08	0.1	0.16	0.16	0.0	0.0	0.0	0.02	0.0003	0.0042	0.0094	0.0164	0.0099	-0.0137	-0.0275	-0.011			2.9999999999999995e-10	4.1999999999999996e-09
2022-12-13 18:06:34	2022-12-13 18:06:35	13/12/2022	2191.514	18:06:35.012	0.08	0.1	0.16	0.16	0.0	0.0	0.0	0.02	0.0003	0.0045	0.0094	0.0164	0.0096	-0.0137	-0.0275	-0.011			2.9999999999999995e-10	4.5e-09
2022-12-13 18:06:40	2022-12-13 18:06:40	13/12/2022	2197.436	18:06:40.934	0.08	0.1	0.16	0.12	0.0	0.0	0.0	0.02	0.0003	0.0045	0.0094	0.0175	0.0084	-0.0137	-0.0275	-0.011			2.9999999999999995e-10	4.5e-09
2022-12-13 18:06:47	2022-12-13 18:06:48	13/12/2022	2204.541	18:06:48.039	0.08	0.1	0.16	0.14	0.0	0.0	0.0	0.02	0.0003	0.0045	0.0094	0.0175	0.0091	-0.0137	-0.0275	-0.011			2.9999999999999995e-10	4.5e-09
2022-12-13 18:06:53	2022-12-13 18:06:53	13/12/2022	2210.4610000000002	18:06:53.959	0.08	0.1	0.16	0.14	0.0	0.0	0.0	0.02	0.0003	0.0045	0.0094	0.0175	0.0377	-0.0137	-0.0275	-0.011			2.9999999999999995e-10	4.5e-09
2022-12-13 18:06:59	2022-12-13 18:06:59	13/12/2022	2216.391	18:06:59.889	0.08	0.1	0.16	0.16	0.0	0.0	0.0	0.02	0.0003	0.0045	0.0094	0.0175	0.0099	-0.0145	-0.0275	-0.0108			2.9999999999999995e-10	4.5e-09
2022-12-13 18:07:06	2022-12-13 18:07:06	13/12/2022	2223.496	18:07:06.994	0.08	0.08	0.16	0.16	0.0	0.0	0.0	0.02	0.0003	0.0047	0.0094	0.017	0.0133	-0.0145	-0.0274	-0.0108			2.9999999999999995e-10	4.7e-09
2022-12-13 18:07:12	2022-12-13 18:07:12	13/12/2022	2229.434	18:07:12.932	0.08	0.08	0.16	0.16	0.0	0.0	0.0	0.02	0.0003	0.0049	0.0094	0.0166	0.0091	-0.0145	-0.0274	-0.0108			2.9999999999999995e-10	4.899999999999999e-09
2022-12-13 18:07:18	2022-12-13 18:07:18	13/12/2022	2235.358	18:07:18.856	0.08	0.08	0.14	0.16	0.0	0.0	0.0	0.02	0.0003	0.005	0.0078	0.0166	0.008	-0.0145	-0.0274	-0.0108			2.9999999999999995e-10	5e-09
2022-12-13 18:07:25	2022-12-13 18:07:25	13/12/2022	2242.4610000000002	18:07:25.959	0.08	0.08	0.14	0.16	0.0	0.0	0.0	0.02	0.0003	0.005	0.0078	0.0166	0.0072	-0.0145	-0.0274	-0.0108			2.9999999999999995e-10	5e-09
2022-12-13 18:07:31	2022-12-13 18:07:31	13/12/2022	2248.384	18:07:31.882	0.08	0.08	0.14	0.16	0.0	0.0	0.0	0.02	0.0003	0.005	0.0078	0.0166	0.0071	-0.0145	-0.0274	-0.0108			2.9999999999999995e-10	5e-09
2022-12-13 18:07:37	2022-12-13 18:07:37	13/12/2022	2254.304	18:07:37.802	0.08	0.08	0.14	0.16	0.0	0.0	0.0	0.02	0.0003	0.0035	0.0078	0.0166	0.0071	-0.0145	-0.0274	-0.0108			2.9999999999999995e-10	3.5e-09
2022-12-13 18:07:44	2022-12-13 18:07:44	13/12/2022	2261.4030000000002	18:07:44.901	0.08	0.08	0.14	0.16	0.0	0.0	0.0	0.02	0.0002	0.0035	0.0078	0.0166	0.0076	-0.0145	-0.0274	-0.0108			2e-10	3.5e-09
2022-12-13 18:07:50	2022-12-13 18:07:50	13/12/2022	2267.329	18:07:50.827	0.08	0.08	0.14	0.16	0.0	0.0	0.0	0.02	0.0002	0.0022	0.0078	0.0163	0.0076	-0.0146	-0.0274	-0.0108			2e-10	2.2e-09
2022-12-13 18:07:56	2022-12-13 18:07:56	13/12/2022	2273.2670000000003	18:07:56.765	0.08	0.08	0.14	0.16	0.0	0.0	0.0	0.02	0.0002	0.0033	0.0078	0.0163	0.0076	-0.0146	-0.0274	-0.0108			2e-10	3.2999999999999998e-09
2022-12-13 18:08:03	2022-12-13 18:08:03	13/12/2022	2280.396	18:08:03.894	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	0.0002	0.0053	0.0078	0.0163	0.0078	-0.0146	-0.0274	-0.0112			2e-10	5.2999999999999995e-09
2022-12-13 18:08:09	2022-12-13 18:08:09	13/12/2022	2286.306	18:08:09.804	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	0.0002	0.0053	0.0078	0.0158	0.007	-0.0146	-0.0274	-0.0112			2e-10	5.2999999999999995e-09
2022-12-13 18:08:15	2022-12-13 18:08:15	13/12/2022	2292.2290000000003	18:08:15.727	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	-0.0004	0.0053	0.0078	0.0158	0.007	-0.0146	-0.0283	-0.0112			4e-10	5.2999999999999995e-09
2022-12-13 18:08:22	2022-12-13 18:08:22	13/12/2022	2299.339	18:08:22.837	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	-0.0005	0.0053	0.0084	0.0157	0.007	-0.0146	-0.0283	-0.0112			5e-10	5.2999999999999995e-09
2022-12-13 18:08:28	2022-12-13 18:08:28	13/12/2022	2305.259	18:08:28.757	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	-0.0005	0.0043	0.0084	0.0145	0.007	-0.0146	-0.0283	-0.0112			5e-10	4.3e-09
2022-12-13 18:08:34	2022-12-13 18:08:34	13/12/2022	2311.1890000000003	18:08:34.687	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	-0.0005	0.004	0.0084	0.0145	0.007	-0.0146	-0.0283	-0.0112			5e-10	4e-09
2022-12-13 18:08:41	2022-12-13 18:08:41	13/12/2022	2318.291	18:08:41.789	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	-0.0005	0.0039	0.0084	0.0145	0.007	-0.0151	-0.0283	-0.0112			5e-10	3.899999999999999e-09
2022-12-13 18:08:47	2022-12-13 18:08:47	13/12/2022	2324.2180000000003	18:08:47.716	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	-0.0005	0.0039	0.0084	0.0145	0.007	-0.0151	-0.0283	-0.0112			5e-10	3.899999999999999e-09
2022-12-13 18:08:53	2022-12-13 18:08:53	13/12/2022	2330.123	18:08:53.621	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	-0.0005	0.0039	0.0084	0.0145	0.007	-0.0151	-0.0283	-0.0112			5e-10	3.899999999999999e-09
2022-12-13 18:09:00	2022-12-13 18:09:00	13/12/2022	2337.23	18:09:00.728	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	-0.0005	0.0039	0.0084	0.0145	0.007	-0.0151	-0.0282	-0.0112			5e-10	3.899999999999999e-09
2022-12-13 18:09:06	2022-12-13 18:09:06	13/12/2022	2343.155	18:09:06.653	0.08	0.08	0.12	0.16	0.0	0.0	0.0	0.02	-0.0005	0.0037	0.0084	0.0145	0.007	-0.0151	-0.0282	-0.0112			5e-10	3.7e-09
2022-12-13 18:09:12	2022-12-13 18:09:12	13/12/2022	2349.069	18:09:12.567	0.08	0.08	0.1	0.16	0.0	0.0	0.0	0.02	-0.0005	0.0048	0.0086	0.0145	0.0071	-0.0151	-0.0282	-0.0112			5e-10	4.799999999999999e-09
2022-12-13 18:09:19	2022-12-13 18:09:19	13/12/2022	2355.706	18:09:19.204	0.08	0.08	0.1	0.16	0.0	0.0	0.0	0.02	-0.0005	0.0045	0.0086	0.0145	-0.0015	-0.0151	-0.0282	-0.0112			5e-10	4.5e-09
2022-12-13 18:09:25	2022-12-13 18:09:26	13/12/2022	2362.603	18:09:26.101	0.08	0.08	0.06	0.14	0.0	0.0	0.0	0.02	-0.0005	-0.024	-0.013	-0.0144	-0.0045	-0.0153	-0.0282	-0.0112			5e-10	2.4e-08
2022-12-13 18:09:31	2022-12-13 18:09:31	13/12/2022	2368.029	18:09:31.527	0.08	0.06	0.06	0.14	0.0	0.0	0.0	0.02	-0.0364	-0.0052	-0.0069	-0.01	-0.0048	-0.0153	-0.0282	-0.0112			3.64e-08	5.1999999999999994e-09
2022-12-13 18:09:38	2022-12-13 18:09:38	13/12/2022	2375.1020000000003	18:09:38.600	0.08	0.06	0.06	0.12	0.0	0.0	0.0	0.02	-0.0001	-0.0048	-0.0069	-0.0097	-0.0053	-0.0153	-0.0282	-0.0112			1e-10	4.799999999999999e-09
2022-12-13 18:09:44	2022-12-13 18:09:42	13/12/2022	2378.6510000000003	18:09:42.149	0.08	0.06	0.06	0.12	0.0	0.0	0.0	0.02	0.0003	-0.0051	-0.0069	-0.0097	-0.0058	-0.0153	-0.0282	-0.0114			2.9999999999999995e-10	5.1e-09
2022-12-13 18:09:50																								
2022-12-13 18:09:57																								
2022-12-13 18:10:03																								
2022-12-13 18:10:09																								
2022-12-13 18:10:16																								
2022-12-13 18:10:22																								
2022-12-13 18:10:28																								
