F1((1=on,0=off))	1																						
F2((1=on,0=off))	0																						
cage(V)	3.0																						
delta-m(%)	+0																						
electron-energy(V)	70.0																						
emission(uA)	1000.000																						
focus(V)	-90																						
mass(amu)	14.00																						
mode-change-delay()																							
multiplier(V)	1100																						
resolution(%)	+0																						
Data()																							
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value	mass 14.0_time	mass 14.0_value	mass 5.5_time	mass 5.5_value	mass 15.0_time	mass 15.0_value
2022/11/10 16:04:22	0.00000000001439040000	2022/11/10 16:04:22	0.00000000000046673800	2022/11/10 16:04:22	0.00000000000018916200	2022/11/10 16:04:22	0.00000000000035870000	2022/11/10 16:04:23	0.00000000000112192000	2022/11/10 16:04:23	0.00000000000131972000	2022/11/10 16:04:24	0.00000000000060136600	2022/11/10 16:05:11	0.00000000000010750000	2022/11/10 16:15:08	0.00000000000001103540	2022/11/10 16:23:22	0.00000000000000000000				
2022/11/10 16:04:28	0.00000000001438720000	2022/11/10 16:04:29	0.00000000000045201000	2022/11/10 16:04:29	0.00000000000016451800	2022/11/10 16:04:29	0.00000000000036468300	2022/11/10 16:04:29	0.00000000000112181000	2022/11/10 16:04:30	0.00000000000131451000	2022/11/10 16:04:30	0.00000000000059825300	2022/11/10 16:05:18	0.00000000000000000000	2022/11/10 16:15:15	0.00000000000000339700						
2022/11/10 16:04:35	0.00000000001433670000	2022/11/10 16:04:35	0.00000000000044697900	2022/11/10 16:04:35	0.00000000000019477300	2022/11/10 16:04:36	0.00000000000036746200	2022/11/10 16:04:36	0.00000000000113745000	2022/11/10 16:04:36	0.00000000000134530000	2022/11/10 16:04:37	0.00000000000061318500	2022/11/10 16:05:23	0.00000000000000343892	2022/11/10 16:15:29	0.00000000000048375000						
2022/11/10 16:04:41	0.00000000001444580000	2022/11/10 16:04:42	0.00000000000047058100	2022/11/10 16:04:42	0.00000000000018389400	2022/11/10 16:04:42	0.00000000000036371000	2022/11/10 16:04:42	0.00000000000113896000	2022/11/10 16:04:43	0.00000000000133982000	2022/11/10 16:04:43	0.00000000000060237100	2022/11/10 16:05:31	0.00000000000010750000	2022/11/10 16:15:36	0.00000000000048375000						
2022/11/10 16:04:48	0.00000000001451410000	2022/11/10 16:04:48	0.00000000000044371700	2022/11/10 16:04:49	0.00000000000020245400	2022/11/10 16:04:49	0.00000000000038200100	2022/11/10 16:04:49	0.00000000000117895000	2022/11/10 16:04:49	0.00000000000132741000	2022/11/10 16:04:50	0.00000000000060609600	2022/11/10 16:05:36	0.00000000000061233100	2022/11/10 16:15:49	0.00000000000043000000						
2022/11/10 16:04:55	0.00000000001450760000	2022/11/10 16:04:55	0.00000000000045510100	2022/11/10 16:04:55	0.00000000000019227900	2022/11/10 16:04:55	0.00000000000037396000	2022/11/10 16:04:56	0.00000000000113842000	2022/11/10 16:04:56	0.00000000000132853000	2022/11/10 16:04:57	0.00000000000061565800	2022/11/10 16:05:44	0.00000000000005375000	2022/11/10 16:16:02	0.00000000000010750000						
2022/11/10 16:05:01	0.00000000001447750000	2022/11/10 16:05:01	0.00000000000043438600	2022/11/10 16:05:02	0.00000000000018366900	2022/11/10 16:05:02	0.00000000000036451100	2022/11/10 16:05:02	0.00000000000114761000	2022/11/10 16:05:02	0.00000000000134262000	2022/11/10 16:05:03	0.00000000000000274340	2022/11/10 16:05:50	0.00000000000000000000	2022/11/10 16:16:08	0.00000000000000749060						
2022/11/10 16:05:08	0.00000000001443180000	2022/11/10 16:05:08	0.00000000000044702200	2022/11/10 16:05:08	0.00000000000018118000	2022/11/10 16:05:09	0.00000000000038776800	2022/11/10 16:05:09	0.00000000000112531000	2022/11/10 16:05:09	0.00000000000132563000	2022/11/10 16:05:10	0.00000000000059207200	2022/11/10 16:05:56	0.00000000000063652300	2022/11/10 16:16:15	0.00000000000010750000						
2022/11/10 16:05:14	0.00000000001444630000	2022/11/10 16:05:15	0.00000000000044883900	2022/11/10 16:05:15	0.00000000000019664900	2022/11/10 16:05:15	0.00000000000036891800	2022/11/10 16:05:15	0.00000000000114960000	2022/11/10 16:05:16	0.00000000000134305000	2022/11/10 16:05:16	0.00000000000061895300	2022/11/10 16:06:04	0.00000000000000000000	2022/11/10 16:16:28	0.00000000000021500000						
2022/11/10 16:05:21	0.00000000001470000000	2022/11/10 16:05:21	0.00000000000042990300	2022/11/10 16:05:21	0.00000000000018327100	2022/11/10 16:05:22	0.00000000000035907100	2022/11/10 16:05:22	0.00000000000114079000	2022/11/10 16:05:22	0.00000000000134547000	2022/11/10 16:05:23	0.00000000000061307800	2022/11/10 16:06:10	0.00000000000021500000	2022/11/10 16:16:34	0.00000000000000162110						
2022/11/10 16:05:27	0.00000000001446190000	2022/11/10 16:05:28	0.00000000000043555800	2022/11/10 16:05:28	0.00000000000018963500	2022/11/10 16:05:28	0.00000000000035997400	2022/11/10 16:05:28	0.00000000000115062000	2022/11/10 16:05:29	0.00000000000131580000	2022/11/10 16:05:29	0.00000000000059691000	2022/11/10 16:06:17	0.00000000000043000000	2022/11/10 16:16:40	0.00000000000001171640						
2022/11/10 16:05:34	0.00000000001448930000	2022/11/10 16:05:34	0.00000000000045626200	2022/11/10 16:05:35	0.00000000000018901700	2022/11/10 16:05:35	0.00000000000034475800	2022/11/10 16:05:35	0.00000000000113697000	2022/11/10 16:05:35	0.00000000000132746000	2022/11/10 16:05:36	0.00000000000000896765	2022/11/10 16:06:23	0.00000000000026875000	2022/11/10 16:16:47	0.00000000000000998998						
2022/11/10 16:05:41	0.00000000001454790000	2022/11/10 16:05:41	0.00000000000042530700	2022/11/10 16:05:41	0.00000000000019028000	2022/11/10 16:05:41	0.00000000000036007100	2022/11/10 16:05:42	0.00000000000116024000	2022/11/10 16:05:42	0.00000000000137406000	2022/11/10 16:05:43	0.00000000000062442400	2022/11/10 16:06:30	0.00000000000005375000	2022/11/10 16:17:00	0.00000000000000282671						
2022/11/10 16:05:47	0.00000000001451840000	2022/11/10 16:05:47	0.00000000000045940100	2022/11/10 16:05:48	0.00000000000016930100	2022/11/10 16:05:48	0.00000000000037215900	2022/11/10 16:05:48	0.00000000000113262000	2022/11/10 16:05:48	0.00000000000135186000	2022/11/10 16:05:49	0.00000000000062358100	2022/11/10 16:06:36	0.00000000000010750000	2022/11/10 16:17:21	0.00000000000021500000						
2022/11/10 16:05:54	0.00000000001454200000	2022/11/10 16:05:54	0.00000000000046511500	2022/11/10 16:05:54	0.00000000000019483300	2022/11/10 16:05:55	0.00000000000036294100	2022/11/10 16:05:55	0.00000000000112009000	2022/11/10 16:05:55	0.00000000000134713000	2022/11/10 16:05:55	0.00000000000000827212	2022/11/10 16:07:03	0.00000000000010750000	2022/11/10 16:17:27	0.00000000000016125000						
2022/11/10 16:06:00	0.00000000001457480000	2022/11/10 16:06:01	0.00000000000046139500	2022/11/10 16:06:01	0.00000000000020543800	2022/11/10 16:06:01	0.00000000000036038300	2022/11/10 16:06:01	0.00000000000114724000	2022/11/10 16:06:02	0.00000000000135611000	2022/11/10 16:06:02	0.00000000000062408000	2022/11/10 16:07:29	0.00000000000005375000	2022/11/10 16:17:33	0.00000000000000111638						
2022/11/10 16:06:07	0.00000000001460110000	2022/11/10 16:06:07	0.00000000000044026600	2022/11/10 16:06:07	0.00000000000018578600	2022/11/10 16:06:08	0.00000000000036627900	2022/11/10 16:06:08	0.00000000000112192000	2022/11/10 16:06:08	0.00000000000135960000	2022/11/10 16:06:09	0.00000000000062718700	2022/11/10 16:09:26	0.00000000000062093100	2022/11/10 16:17:41	0.00000000000000000000						
2022/11/10 16:06:14	0.00000000001458880000	2022/11/10 16:06:14	0.00000000000045337600	2022/11/10 16:06:14	0.00000000000016759200	2022/11/10 16:06:14	0.00000000000034862200	2022/11/10 16:06:15	0.00000000000115100000	2022/11/10 16:06:15	0.00000000000139422000	2022/11/10 16:06:16	0.00000000000059625900	2022/11/10 16:09:54	0.00000000000000000000	2022/11/10 16:17:46	0.00000000000000142545						
2022/11/10 16:06:20	0.00000000001460600000	2022/11/10 16:06:20	0.00000000000045400500	2022/11/10 16:06:21	0.00000000000015834200	2022/11/10 16:06:21	0.00000000000036960100	2022/11/10 16:06:21	0.00000000000110832000	2022/11/10 16:06:21	0.00000000000137444000	2022/11/10 16:06:22	0.00000000000063735700	2022/11/10 16:10:00	0.00000000000000000000	2022/11/10 16:18:19	0.00000000000000349482						
