	Live comments	Elapsed time	Coverage	Time	Base_p corrected BA1	Base_p corrected BA2	H2 4K BA2	H2 4K BA1	corr BA2	corr BA1	injection 100mbar	Barion_2	Barion_1	DUAL experiment	DUAL insulation	injection 1mbar	helium	T-platinum	T-CERNOX	I_emission	I_grid
8556		56865.0	4.1927988928809416e+16	2022-12-15 08:12:38	4.19646526520217e-06	4.2625687556935835e-06	4.391304347826087e-06	4.326086956521739e-06	4.391304347826087e-06	4.326086956521739e-06	91.726	2.02e-06	1.99e-06	1.337e-06	4.198e-07	1.1	210.0	-4.938	4306.717		
8557		56872.0	4.1927988928809416e+16	2022-12-15 08:12:45	4.19646526520217e-06	4.2625687556935835e-06	4.391304347826087e-06	4.326086956521739e-06	4.391304347826087e-06	4.326086956521739e-06	91.726	2.02e-06	1.99e-06	1.337e-06	4.198e-07	1.1	210.0	-5.163	4306.605		
8558		56880.0	4.193966478203386e+16	2022-12-15 08:12:53	4.19646526520217e-06	4.2625687556935835e-06	4.391304347826087e-06	4.326086956521739e-06	4.391304347826087e-06	4.326086956521739e-06	91.724	2.02e-06	1.99e-06	1.337e-06	4.198e-07	1.1	210.0	-5.163	4306.717		
8559		56887.0	4.1951340635258296e+16	2022-12-15 08:13:00	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.722	2.03e-06	1.99e-06	1.337e-06	4.198e-07	1.1	210.0	-5.163	4306.829		
8560		56894.0	4.1951340635258296e+16	2022-12-15 08:13:07	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.722	2.03e-06	1.99e-06	1.337e-06	4.198e-07	1.1	210.0	-5.05	4306.605		
8561		56901.0	4.195717856187042e+16	2022-12-15 08:13:14	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.721	2.03e-06	1.99e-06	1.337e-06	4.198e-07	1.1	210.0	-5.387	4306.492		
8562		56908.0	4.196301648848253e+16	2022-12-15 08:13:21	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.722	2.03e-06	1.99e-06	1.337e-06	4.198e-07	1.1	210.0	-5.05	4306.605		
8563		56916.0	4.196301648848253e+16	2022-12-15 08:13:29	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.722	2.03e-06	1.99e-06	1.337e-06	4.198e-07	1.1	210.0	-5.163	4306.605		
8564		56923.0	4.196301648848253e+16	2022-12-15 08:13:36	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.722	2.03e-06	1.99e-06	1.339e-06	4.198e-07	1.1	210.0	-5.275	4306.605		
8565		56930.0	4.196885441509464e+16	2022-12-15 08:13:43	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.721	2.03e-06	1.99e-06	1.337e-06	4.198e-07	1.1	210.0	-5.163	4306.492		
8566		56937.0	4.19863681949312e+16	2022-12-15 08:13:50	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.718	2.03e-06	1.99e-06	1.339e-06	4.198e-07	1.1	210.0	-5.163	4306.717		
8567		56944.0	4.199220612154332e+16	2022-12-15 08:13:57	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.719	2.03e-06	1.99e-06	1.339e-06	4.203e-07	1.1	210.0	-5.387	4306.605		
8568		56952.0	4.199804404815543e+16	2022-12-15 08:14:05	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.718	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	210.0	-5.275	4306.605		
8569		56959.0	4.2003881974767544e+16	2022-12-15 08:14:12	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.719	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	210.0	-5.275	4306.605		
8570		56966.0	4.2009719901379656e+16	2022-12-15 08:14:19	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.718	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	210.0	-5.275	4306.605		
8571		56973.0	4.201555782799177e+16	2022-12-15 08:14:26	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.719	2.03e-06	1.99e-06	1.341e-06	4.203e-07	1.1	210.0	-4.938	4306.492		
8572		56980.0	4.2044747461052776e+16	2022-12-15 08:14:33	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.714	2.03e-06	1.99e-06	1.339e-06	4.198e-07	1.1	210.0	-5.163	4306.605		
8573		56987.0	4.2044747461052776e+16	2022-12-15 08:14:40	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.714	2.03e-06	1.99e-06	1.339e-06	4.198e-07	1.1	210.0	-5.05	4306.492		
8574		56995.0	4.2044747461052776e+16	2022-12-15 08:14:48	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.714	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	210.0	-5.163	4306.492		
8575		57002.0	4.2044747461052776e+16	2022-12-15 08:14:55	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.714	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	210.0	-5.163	4306.605		
8576		57009.0	4.2044747461052776e+16	2022-12-15 08:15:02	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.714	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	210.0	-5.163	4306.605		
8577		57016.0	4.2044747461052776e+16	2022-12-15 08:15:09	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.714	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	210.0	-5.387	4306.717		
8578		57023.0	4.205058538766499e+16	2022-12-15 08:15:16	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.713	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	210.0	-5.163	4306.605		
8579		57031.0	4.206809916750155e+16	2022-12-15 08:15:24	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.71	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	209.0	-5.163	4306.717		
8580		57038.0	4.207393709411377e+16	2022-12-15 08:15:31	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.709	2.03e-06	1.99e-06	1.342e-06	4.198e-07	1.1	209.0	-5.163	4306.605		
8581		57045.0	4.207977502072599e+16	2022-12-15 08:15:38	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.71	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	209.0	-5.163	4306.605		
8582		57052.0	4.208561294733821e+16	2022-12-15 08:15:45	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.709	2.03e-06	1.99e-06	1.341e-06	4.198e-07	1.1	209.0	-5.05	4306.605		
8583		57059.0	4.208561294733821e+16	2022-12-15 08:15:52	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.709	2.03e-06	1.99e-06	1.342e-06	4.198e-07	1.1	209.0	-5.05	4306.605		
8584		57066.0	4.209145087395043e+16	2022-12-15 08:15:59	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.71	2.03e-06	1.99e-06	1.342e-06	4.198e-07	1.1	209.0	-5.05	4306.492		
8585		57074.0	4.211480258039922e+16	2022-12-15 08:16:07	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.706	2.03e-06	1.99e-06	1.342e-06	4.198e-07	1.1	209.0	-5.05	4306.605		
8586		57081.0	4.212064050701143e+16	2022-12-15 08:16:14	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.705	2.03e-06	1.99e-06	1.342e-06	4.198e-07	1.1	209.0	-5.163	4306.492		
8587		57088.0	4.212064050701143e+16	2022-12-15 08:16:21	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.705	2.03e-06	1.99e-06	1.342e-06	4.203e-07	1.1	209.0	-5.05	4306.492		
8588		57095.0	4.212064050701143e+16	2022-12-15 08:16:28	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.705	2.03e-06	1.99e-06	1.342e-06	4.198e-07	1.1	209.0	-5.163	4306.38		
8589		57102.0	4.2126478433623656e+16	2022-12-15 08:16:35	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.706	2.03e-06	1.99e-06	1.342e-06	4.198e-07	1.1	209.0	-5.163	4306.605		
8590		57109.0	4.2126478433623656e+16	2022-12-15 08:16:42	4.19646526520217e-06	4.284307886128366e-06	4.4130434782608695e-06	4.326086956521739e-06	4.4130434782608695e-06	4.326086956521739e-06	91.706	2.03e-06	1.99e-06	1.342e-06	4.198e-07	1.1	209.0	-5.275	4306.38		
8591		57117.0	4.213231636023588e+16	2022-12-15 08:16:50	4.218204395636952e-06	4.284307886128366e-06	4.4130434782608695e-06	4.347826086956521e-06	4.4130434782608695e-06	4.347826086956521e-06	91.705	2.03e-06	2e-06	1.342e-06	4.198e-07	1.1	209.0	-5.05	4306.605		
8592		57124.0	4.213231636023588e+16	2022-12-15 08:16:57	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.705	2.04e-06	2e-06	1.342e-06	4.198e-07	1.1	209.0	-5.163	4306.605		
8593		57131.0	4.2149830140072424e+16	2022-12-15 08:17:04	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.702	2.04e-06	2e-06	1.344e-06	4.198e-07	1.1	209.0	-5.275	4306.38		
8594		57138.0	4.2149830140072424e+16	2022-12-15 08:17:11	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.702	2.04e-06	2e-06	1.344e-06	4.192e-07	1.1	209.0	-5.275	4306.605		
8595		57145.0	4.2149830140072424e+16	2022-12-15 08:17:18	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.702	2.04e-06	2e-06	1.344e-06	4.198e-07	1.1	209.0	-5.163	4306.38		
8596		57152.0	4.2149830140072424e+16	2022-12-15 08:17:25	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.702	2.04e-06	2e-06	1.344e-06	4.198e-07	1.1	209.0	-5.275	4306.492		
8597		57160.0	4.2149830140072424e+16	2022-12-15 08:17:33	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.702	2.04e-06	2e-06	1.344e-06	4.198e-07	1.1	209.0	-5.275	4306.38		
8598		57167.0	4.215566806668476e+16	2022-12-15 08:17:40	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.701	2.04e-06	2e-06	1.344e-06	4.198e-07	1.1	209.0	-5.05	4306.38		
8599		57174.0	4.215566806668476e+16	2022-12-15 08:17:47	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.701	2.04e-06	2e-06	1.344e-06	4.198e-07	1.1	209.0	-5.163	4306.492		
8600		57181.0	4.217901977313342e+16	2022-12-15 08:17:54	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.697	2.04e-06	2e-06	1.344e-06	4.198e-07	1.1	209.0	-5.163	4306.605		
8601		57188.0	4.218485769974554e+16	2022-12-15 08:18:01	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.698	2.04e-06	2e-06	1.344e-06	4.198e-07	1.1	209.0	-5.05	4306.605		
8602		57195.0	4.218485769974554e+16	2022-12-15 08:18:08	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.698	2.04e-06	2e-06	1.344e-06	4.198e-07	1.1	209.0	-5.163	4306.492		
8603		57203.0	4.218485769974554e+16	2022-12-15 08:18:16	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.698	2.04e-06	2e-06	1.344e-06	4.198e-07	1.1	209.0	-5.275	4306.268		
8604		57210.0	4.218485769974554e+16	2022-12-15 08:18:23	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.698	2.04e-06	2e-06	1.346e-06	4.198e-07	1.1	209.0	-5.163	4306.38		
8605		57217.0	4.2190695626357656e+16	2022-12-15 08:18:30	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.697	2.04e-06	2e-06	1.346e-06	4.198e-07	1.1	209.0	-5.05	4306.38		
8606		57224.0	4.219653355296978e+16	2022-12-15 08:18:37	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.698	2.04e-06	2e-06	1.346e-06	4.198e-07	1.1	209.0	-5.163	4306.38		
8607		57231.0	4.219653355296978e+16	2022-12-15 08:18:44	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.698	2.04e-06	2e-06	1.346e-06	4.198e-07	1.1	209.0	-5.387	4306.492		
8608		57239.0	4.219653355296978e+16	2022-12-15 08:18:52	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.698	2.04e-06	2e-06	1.346e-06	4.198e-07	1.1	209.0	-5.499	4306.492		
8609		57246.0	4.222572318603077e+16	2022-12-15 08:18:59	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.693	2.04e-06	2e-06	1.346e-06	4.213e-07	1.1	209.0	-5.05	4306.492		
8610		57253.0	4.223156111264299e+16	2022-12-15 08:19:06	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.694	2.04e-06	2e-06	1.346e-06	4.208e-07	1.1	209.0	-5.275	4306.492		
8611		57260.0	4.223739903925521e+16	2022-12-15 08:19:13	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.693	2.04e-06	2e-06	1.346e-06	4.203e-07	1.1	208.0	-5.05	4306.38		
8612		57267.0	4.223739903925521e+16	2022-12-15 08:19:20	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.693	2.04e-06	2e-06	1.346e-06	4.203e-07	1.1	209.0	-5.275	4306.38		
8613		57274.0	4.224323696586743e+16	2022-12-15 08:19:27	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.694	2.04e-06	2e-06	1.346e-06	4.203e-07	1.1	209.0	-5.163	4306.38		
8614		57282.0	4.224323696586743e+16	2022-12-15 08:19:35	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.694	2.04e-06	2e-06	1.347e-06	4.203e-07	1.1	209.0	-5.163	4306.492		
8615		57289.0	4.224323696586743e+16	2022-12-15 08:19:42	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.694	2.04e-06	2e-06	1.347e-06	4.203e-07	1.1	209.0	-5.163	4306.492		
8616		57296.0	4.227242659892843e+16	2022-12-15 08:19:49	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.689	2.04e-06	2e-06	1.347e-06	4.203e-07	1.1	208.0	-5.163	4306.605		
8617		57303.0	4.227826452554065e+16	2022-12-15 08:19:56	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.69	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	209.0	-5.163	4306.605		
8618		57310.0	4.227826452554065e+16	2022-12-15 08:20:03	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.69	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	208.0	-5.275	4306.38		
8619		57318.0	4.227826452554065e+16	2022-12-15 08:20:11	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.69	2.04e-06	2e-06	1.346e-06	4.198e-07	1.1	208.0	-5.387	4306.492		
8620		57325.0	4.228410245215288e+16	2022-12-15 08:20:18	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.689	2.04e-06	2e-06	1.347e-06	4.203e-07	1.1	208.0	-5.163	4306.605		
8621		57332.0	4.228410245215288e+16	2022-12-15 08:20:25	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.689	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	208.0	-5.05	4306.38		
8622		57339.0	4.2289940378765096e+16	2022-12-15 08:20:32	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.69	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	208.0	-5.275	4306.492		
8623		57346.0	4.229577830537731e+16	2022-12-15 08:20:39	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.689	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	208.0	-5.05	4306.492		
8624		57353.0	4.230161623198943e+16	2022-12-15 08:20:46	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.688	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	208.0	-5.275	4306.492		
8625		57361.0	4.23191300118261e+16	2022-12-15 08:20:54	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.685	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	208.0	-5.275	4306.717		
8626		57368.0	4.232496793843831e+16	2022-12-15 08:21:01	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.686	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	208.0	-5.163	4306.492		
8627		57375.0	4.232496793843831e+16	2022-12-15 08:21:08	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.686	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	208.0	-5.163	4306.717		
8628		57382.0	4.2330805865050536e+16	2022-12-15 08:21:15	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.685	2.04e-06	2e-06	1.349e-06	4.203e-07	1.1	208.0	-5.163	4306.605		
8629		57389.0	4.2330805865050536e+16	2022-12-15 08:21:22	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.685	2.04e-06	2e-06	1.349e-06	4.198e-07	1.1	208.0	-5.05	4306.492		
8630		57396.0	4.2330805865050536e+16	2022-12-15 08:21:29	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.685	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	208.0	-5.163	4306.605		
8631		57404.0	4.2330805865050536e+16	2022-12-15 08:21:37	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.685	2.04e-06	2e-06	1.349e-06	4.198e-07	1.1	208.0	-5.163	4306.492		
8632		57411.0	4.234831964488709e+16	2022-12-15 08:21:44	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.682	2.04e-06	2e-06	1.349e-06	4.203e-07	1.1	208.0	-5.275	4306.717		
8633		57418.0	4.235415757149931e+16	2022-12-15 08:21:51	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.681	2.04e-06	2e-06	1.349e-06	4.198e-07	1.1	208.0	-5.05	4306.492		
8634		57425.0	4.235415757149931e+16	2022-12-15 08:21:58	4.218204395636952e-06	4.306047016563148e-06	4.434782608695652e-06	4.347826086956521e-06	4.434782608695652e-06	4.347826086956521e-06	91.681	2.04e-06	2e-06	1.347e-06	4.198e-07	1.1	208.0	-5.275	4306.492		
8635		57432.0	4.235999549811154e+16	2022-12-15 08:22:05	4.239943526071735e-06	4.306047016563148e-06	4.434782608695652e-06	4.369565217391304e-06	4.434782608695652e-06	4.369565217391304e-06	91.682	2.04e-06	2.01e-06	1.347e-06	4.203e-07	1.1	208.0	-5.163	4306.492		
8636		57440.0	4.235999549811154e+16	2022-12-15 08:22:13	4.239943526071735e-06	4.306047016563148e-06	4.434782608695652e-06	4.369565217391304e-06	4.434782608695652e-06	4.369565217391304e-06	91.682	2.04e-06	2.01e-06	1.349e-06	4.528e-07	1.1	208.0	-4.938	4306.605		
8637		57447.0	4.235999549811154e+16	2022-12-15 08:22:20	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.682	2.05e-06	2.01e-06	1.349e-06	4.274e-07	1.1	208.0	-5.163	4306.605		
8638		57454.0	4.236583342472375e+16	2022-12-15 08:22:27	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.681	2.05e-06	2.01e-06	1.349e-06	4.233e-07	1.1	208.0	-5.163	4306.717		
8639		57461.0	4.236583342472375e+16	2022-12-15 08:22:34	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.681	2.05e-06	2.01e-06	1.349e-06	4.218e-07	1.1	208.0	-5.05	4306.717		
8640		57468.0	4.238334720456042e+16	2022-12-15 08:22:41	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.678	2.05e-06	2.01e-06	1.349e-06	4.213e-07	1.1	208.0	-5.05	4306.605		
8641		57476.0	4.238334720456042e+16	2022-12-15 08:22:49	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.678	2.05e-06	2.01e-06	1.349e-06	4.213e-07	1.1	207.0	-4.938	4306.605		
8642		57483.0	4.238334720456042e+16	2022-12-15 08:22:56	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.678	2.05e-06	2.01e-06	1.349e-06	4.208e-07	1.1	208.0	-4.938	4306.717		
8643		57490.0	4.238334720456042e+16	2022-12-15 08:23:03	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.678	2.05e-06	2.01e-06	1.35e-06	4.208e-07	1.1	208.0	-5.163	4306.717		
8644		57497.0	4.238334720456042e+16	2022-12-15 08:23:10	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.678	2.05e-06	2.01e-06	1.349e-06	4.208e-07	1.1	208.0	-5.163	4306.38		
8645		57504.0	4.238918513117253e+16	2022-12-15 08:23:17	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.677	2.05e-06	2.01e-06	1.349e-06	4.203e-07	1.1	207.0	-5.163	4306.605		
8646		57511.0	4.239502305778464e+16	2022-12-15 08:23:24	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.678	2.05e-06	2.01e-06	1.35e-06	4.203e-07	1.1	207.0	-5.163	4306.605		
8647		57519.0	4.241837476423332e+16	2022-12-15 08:23:32	4.239943526071735e-06	4.327786146997931e-06	4.456521739130434e-06	4.369565217391304e-06	4.456521739130434e-06	4.369565217391304e-06	91.674	2.05e-06	2.01e-06	1.349e-06	4.203e-07	1.1	207.0	-5.163	4306.829		
