	Timestamp, mass 2	mass 2.0_value	Timestamp, mass 4	mass 4.0_value	Timestamp, mass 5.5	mass 5.5_value	Timestamp, mass 12	mass 12.0_value	Timestamp, mass 15	mass 15.0_value	Timestamp, mass 16	mass 16.0_value	Timestamp, mass 18	mass 18.0_value	Timestamp, mass 28	mass 28.0_value	Timestamp, mass 32	mass 32.0_value	Timestamp, mass 40	mass 40.0_value	Timestamp, mass 44	mass 44.0_value
74	2022-12-13 17:42:19.408		2022-12-13 17:42:19.408		2022-12-13 17:42:19.408		2022-12-13 17:42:19.408		2022-12-13 17:42:19.408		2022-12-13 17:42:19.409		2022-12-13 17:42:19.408		2022-12-13 17:42:19.408		2022-12-13 17:42:19.409		2022-12-13 17:42:19.408		2022-12-13 17:34:31.358	
75	2022-12-13 17:42:25.733		2022-12-13 17:42:25.733		2022-12-13 17:42:25.733		2022-12-13 17:42:25.733		2022-12-13 17:42:25.733		2022-12-13 17:42:25.734		2022-12-13 17:42:25.733		2022-12-13 17:42:25.733		2022-12-13 17:42:25.734		2022-12-13 17:42:25.733		2022-12-13 17:34:31.358	
76	2022-12-13 17:42:32.058		2022-12-13 17:42:32.058		2022-12-13 17:42:32.058		2022-12-13 17:42:32.058		2022-12-13 17:42:32.058		2022-12-13 17:42:32.059		2022-12-13 17:42:32.058		2022-12-13 17:42:32.058		2022-12-13 17:42:32.059		2022-12-13 17:42:32.058		2022-12-13 17:34:31.358	
77	2022-12-13 17:42:38.383		2022-12-13 17:42:38.383		2022-12-13 17:42:38.383		2022-12-13 17:42:38.383		2022-12-13 17:42:38.383		2022-12-13 17:42:38.384		2022-12-13 17:42:38.383		2022-12-13 17:42:38.383		2022-12-13 17:42:38.384		2022-12-13 17:42:38.383		2022-12-13 17:34:31.358	
78	2022-12-13 17:42:44.708		2022-12-13 17:42:44.708		2022-12-13 17:42:44.708		2022-12-13 17:42:44.708		2022-12-13 17:42:44.708		2022-12-13 17:42:44.709		2022-12-13 17:42:44.708		2022-12-13 17:42:44.708		2022-12-13 17:42:44.709		2022-12-13 17:42:44.708		2022-12-13 17:34:31.358	
79	2022-12-13 17:42:51.033		2022-12-13 17:42:51.033		2022-12-13 17:42:51.033		2022-12-13 17:42:51.033		2022-12-13 17:42:51.033		2022-12-13 17:42:51.034		2022-12-13 17:42:51.033		2022-12-13 17:42:51.033		2022-12-13 17:42:51.034		2022-12-13 17:42:51.033		2022-12-13 17:34:31.358	
80	2022-12-13 17:42:57.358		2022-12-13 17:42:57.358		2022-12-13 17:42:57.358		2022-12-13 17:42:57.358		2022-12-13 17:42:57.358		2022-12-13 17:42:57.359		2022-12-13 17:42:57.358		2022-12-13 17:42:57.358		2022-12-13 17:42:57.359		2022-12-13 17:42:57.358		2022-12-13 17:34:31.358	
81	2022-12-13 17:43:03.683		2022-12-13 17:43:03.683		2022-12-13 17:43:03.683		2022-12-13 17:43:03.683		2022-12-13 17:43:03.683		2022-12-13 17:43:03.684		2022-12-13 17:43:03.683		2022-12-13 17:43:03.683		2022-12-13 17:43:03.684		2022-12-13 17:43:03.683		2022-12-13 17:34:31.358	
82	2022-12-13 17:43:10.008		2022-12-13 17:43:10.008		2022-12-13 17:43:10.008		2022-12-13 17:43:10.008		2022-12-13 17:43:10.008		2022-12-13 17:43:10.009		2022-12-13 17:43:10.008		2022-12-13 17:43:10.008		2022-12-13 17:43:10.009		2022-12-13 17:43:10.008		2022-12-13 17:34:31.358	
83	2022-12-13 17:43:16.333		2022-12-13 17:43:16.333		2022-12-13 17:43:16.333		2022-12-13 17:43:16.333		2022-12-13 17:43:16.333		2022-12-13 17:43:16.334		2022-12-13 17:43:16.333		2022-12-13 17:43:16.334		2022-12-13 17:43:16.334		2022-12-13 17:43:16.333		2022-12-13 17:34:31.358	
84	2022-12-13 17:43:22.658		2022-12-13 17:43:22.658		2022-12-13 17:43:22.658		2022-12-13 17:43:22.658		2022-12-13 17:43:22.658		2022-12-13 17:43:22.659		2022-12-13 17:43:22.658		2022-12-13 17:43:22.658		2022-12-13 17:43:22.659		2022-12-13 17:43:22.658		2022-12-13 17:34:31.358	
85	2022-12-13 17:43:28.983		2022-12-13 17:43:28.983		2022-12-13 17:43:28.983		2022-12-13 17:43:28.983		2022-12-13 17:43:28.983		2022-12-13 17:43:28.984		2022-12-13 17:43:28.983		2022-12-13 17:43:28.983		2022-12-13 17:43:28.984		2022-12-13 17:43:28.983		2022-12-13 17:34:31.358	
86	2022-12-13 17:43:35.308		2022-12-13 17:43:35.308		2022-12-13 17:43:35.308		2022-12-13 17:43:35.308		2022-12-13 17:43:35.308		2022-12-13 17:43:35.309		2022-12-13 17:43:35.308		2022-12-13 17:43:35.309		2022-12-13 17:43:35.309		2022-12-13 17:43:35.308		2022-12-13 17:34:31.358	
87	2022-12-13 17:43:41.633		2022-12-13 17:43:41.633		2022-12-13 17:43:41.633		2022-12-13 17:43:41.633		2022-12-13 17:43:41.633		2022-12-13 17:43:41.634		2022-12-13 17:43:41.633		2022-12-13 17:43:41.633		2022-12-13 17:43:41.634		2022-12-13 17:43:41.633		2022-12-13 17:34:31.358	
88	2022-12-13 17:43:47.958		2022-12-13 17:43:47.958		2022-12-13 17:43:47.958		2022-12-13 17:43:47.958		2022-12-13 17:43:47.958		2022-12-13 17:43:47.959		2022-12-13 17:43:47.958		2022-12-13 17:43:47.958		2022-12-13 17:43:47.959		2022-12-13 17:43:47.958		2022-12-13 17:34:31.358	
89	2022-12-13 17:43:54.283		2022-12-13 17:43:54.283		2022-12-13 17:43:54.283		2022-12-13 17:43:54.283		2022-12-13 17:43:54.283		2022-12-13 17:43:54.284		2022-12-13 17:43:54.283		2022-12-13 17:43:54.283		2022-12-13 17:43:54.284		2022-12-13 17:43:54.283		2022-12-13 17:34:31.358	
90	2022-12-13 17:44:00.608		2022-12-13 17:44:00.608		2022-12-13 17:44:00.608		2022-12-13 17:44:00.608		2022-12-13 17:44:00.608		2022-12-13 17:44:00.609		2022-12-13 17:44:00.608		2022-12-13 17:44:00.608		2022-12-13 17:44:00.609		2022-12-13 17:44:00.608		2022-12-13 17:34:31.358	
91	2022-12-13 17:44:06.933		2022-12-13 17:44:06.933		2022-12-13 17:44:06.933		2022-12-13 17:44:06.933		2022-12-13 17:44:06.933		2022-12-13 17:44:06.934		2022-12-13 17:44:06.933		2022-12-13 17:44:06.933		2022-12-13 17:44:06.934		2022-12-13 17:44:06.933		2022-12-13 17:34:31.358	
92	2022-12-13 17:44:13.258		2022-12-13 17:44:13.258		2022-12-13 17:44:13.258		2022-12-13 17:44:13.258		2022-12-13 17:44:13.258		2022-12-13 17:44:13.259		2022-12-13 17:44:13.258		2022-12-13 17:44:13.258		2022-12-13 17:44:13.259		2022-12-13 17:44:13.258		2022-12-13 17:34:31.358	
93	2022-12-13 17:44:19.583		2022-12-13 17:44:19.583		2022-12-13 17:44:19.583		2022-12-13 17:44:19.583		2022-12-13 17:44:19.583		2022-12-13 17:44:19.584		2022-12-13 17:44:19.583		2022-12-13 17:44:19.583		2022-12-13 17:44:19.584		2022-12-13 17:44:19.583		2022-12-13 17:34:31.358	
94	2022-12-13 17:44:25.908		2022-12-13 17:44:25.908		2022-12-13 17:44:25.908		2022-12-13 17:44:25.908		2022-12-13 17:44:25.908		2022-12-13 17:44:25.909		2022-12-13 17:44:25.908		2022-12-13 17:44:25.908		2022-12-13 17:44:25.909		2022-12-13 17:44:25.908		2022-12-13 17:34:31.358	
95	2022-12-13 17:44:32.233		2022-12-13 17:44:32.233		2022-12-13 17:44:32.233		2022-12-13 17:44:32.233		2022-12-13 17:44:32.233		2022-12-13 17:44:32.234		2022-12-13 17:44:32.233		2022-12-13 17:44:32.233		2022-12-13 17:44:32.234		2022-12-13 17:44:32.233		2022-12-13 17:34:31.358	
96	2022-12-13 17:44:38.558		2022-12-13 17:44:38.558		2022-12-13 17:44:38.558		2022-12-13 17:44:38.558		2022-12-13 17:44:38.558		2022-12-13 17:44:38.559		2022-12-13 17:44:38.558		2022-12-13 17:44:38.558		2022-12-13 17:44:38.559		2022-12-13 17:44:38.558		2022-12-13 17:34:31.358	
97	2022-12-13 17:44:44.883		2022-12-13 17:44:44.883		2022-12-13 17:44:44.883		2022-12-13 17:44:44.883		2022-12-13 17:44:44.883		2022-12-13 17:44:44.884		2022-12-13 17:44:44.883		2022-12-13 17:44:44.883		2022-12-13 17:44:44.884		2022-12-13 17:44:44.883		2022-12-13 17:34:31.358	
98	2022-12-13 17:44:51.208		2022-12-13 17:44:51.208		2022-12-13 17:44:51.208		2022-12-13 17:44:51.208		2022-12-13 17:44:51.208		2022-12-13 17:44:51.209		2022-12-13 17:44:51.208		2022-12-13 17:44:51.209		2022-12-13 17:44:51.209		2022-12-13 17:44:51.208		2022-12-13 17:34:31.358	
99	2022-12-13 17:44:57.533		2022-12-13 17:44:57.533		2022-12-13 17:44:57.533		2022-12-13 17:44:57.533		2022-12-13 17:44:57.533		2022-12-13 17:44:57.534		2022-12-13 17:44:57.533		2022-12-13 17:44:57.533		2022-12-13 17:44:57.534		2022-12-13 17:44:57.533		2022-12-13 17:34:31.358	
100	2022-12-13 17:45:03.858		2022-12-13 17:45:03.858		2022-12-13 17:45:03.858		2022-12-13 17:45:03.858		2022-12-13 17:45:03.858		2022-12-13 17:45:03.859		2022-12-13 17:45:03.858		2022-12-13 17:45:03.858		2022-12-13 17:45:03.859		2022-12-13 17:45:03.858		2022-12-13 17:34:31.358	
101	2022-12-13 17:45:10.183		2022-12-13 17:45:10.183		2022-12-13 17:45:10.183		2022-12-13 17:45:10.183		2022-12-13 17:45:10.183		2022-12-13 17:45:10.184		2022-12-13 17:45:10.183		2022-12-13 17:45:10.183		2022-12-13 17:45:10.184		2022-12-13 17:45:10.183		2022-12-13 17:34:31.358	
102	2022-12-13 17:45:16.508		2022-12-13 17:45:16.508		2022-12-13 17:45:16.508		2022-12-13 17:45:16.508		2022-12-13 17:45:16.508		2022-12-13 17:45:16.509		2022-12-13 17:45:16.508		2022-12-13 17:45:16.508		2022-12-13 17:45:16.509		2022-12-13 17:45:16.508		2022-12-13 17:34:31.358	
103	2022-12-13 17:45:22.833		2022-12-13 17:45:22.833		2022-12-13 17:45:22.833		2022-12-13 17:45:22.833		2022-12-13 17:45:22.833		2022-12-13 17:45:22.834		2022-12-13 17:45:22.833		2022-12-13 17:45:22.834		2022-12-13 17:45:22.834		2022-12-13 17:45:22.833		2022-12-13 17:34:31.358	
104	2022-12-13 17:45:29.158		2022-12-13 17:45:29.158		2022-12-13 17:45:29.158		2022-12-13 17:45:29.158		2022-12-13 17:45:29.158		2022-12-13 17:45:29.159		2022-12-13 17:45:29.158		2022-12-13 17:45:29.159		2022-12-13 17:45:29.159		2022-12-13 17:45:29.158		2022-12-13 17:34:31.358	
105	2022-12-13 17:45:35.483		2022-12-13 17:45:35.483		2022-12-13 17:45:35.483		2022-12-13 17:45:35.483		2022-12-13 17:45:35.483		2022-12-13 17:45:35.484		2022-12-13 17:45:35.483		2022-12-13 17:45:35.484		2022-12-13 17:45:35.484		2022-12-13 17:45:35.483		2022-12-13 17:34:31.358	
106	2022-12-13 17:45:41.808		2022-12-13 17:45:41.808		2022-12-13 17:45:41.808		2022-12-13 17:45:41.808		2022-12-13 17:45:41.808		2022-12-13 17:45:41.809		2022-12-13 17:45:41.808		2022-12-13 17:45:41.809		2022-12-13 17:45:41.809		2022-12-13 17:45:41.808		2022-12-13 17:34:31.358	
107	2022-12-13 17:45:48.133		2022-12-13 17:45:48.133		2022-12-13 17:45:48.133		2022-12-13 17:45:48.133		2022-12-13 17:45:48.133		2022-12-13 17:45:48.134		2022-12-13 17:45:48.133		2022-12-13 17:45:48.134		2022-12-13 17:45:48.134		2022-12-13 17:45:48.133		2022-12-13 17:34:31.358	
108	2022-12-13 17:45:54.458		2022-12-13 17:45:54.458		2022-12-13 17:45:54.458		2022-12-13 17:45:54.458		2022-12-13 17:45:54.458		2022-12-13 17:45:54.459		2022-12-13 17:45:54.458		2022-12-13 17:45:54.459		2022-12-13 17:45:54.459		2022-12-13 17:45:54.458		2022-12-13 17:34:31.358	
109	2022-12-13 17:46:00.783		2022-12-13 17:46:00.783		2022-12-13 17:46:00.783		2022-12-13 17:46:00.783		2022-12-13 17:46:00.783		2022-12-13 17:46:00.784		2022-12-13 17:46:00.783		2022-12-13 17:46:00.784		2022-12-13 17:46:00.784		2022-12-13 17:46:00.783		2022-12-13 17:34:31.358	
110	2022-12-13 17:46:07.108		2022-12-13 17:46:07.108		2022-12-13 17:46:07.108		2022-12-13 17:46:07.108		2022-12-13 17:46:07.108		2022-12-13 17:46:07.109		2022-12-13 17:46:07.108		2022-12-13 17:46:07.109		2022-12-13 17:46:07.109		2022-12-13 17:46:07.108		2022-12-13 17:34:31.358	
111	2022-12-13 17:46:13.433		2022-12-13 17:46:13.433		2022-12-13 17:46:13.433		2022-12-13 17:46:13.433		2022-12-13 17:46:13.433		2022-12-13 17:46:13.434		2022-12-13 17:46:13.433		2022-12-13 17:46:13.433		2022-12-13 17:46:13.434		2022-12-13 17:46:13.433		2022-12-13 17:34:31.358	
112	2022-12-13 17:46:19.758		2022-12-13 17:46:19.758		2022-12-13 17:46:19.758		2022-12-13 17:46:19.758		2022-12-13 17:46:19.758		2022-12-13 17:46:19.759		2022-12-13 17:46:19.758		2022-12-13 17:46:19.758		2022-12-13 17:46:19.759		2022-12-13 17:46:19.758		2022-12-13 17:34:31.358	
113	2022-12-13 17:46:26.083		2022-12-13 17:46:26.083		2022-12-13 17:46:26.083		2022-12-13 17:46:26.083		2022-12-13 17:46:26.083		2022-12-13 17:46:26.084		2022-12-13 17:46:26.083		2022-12-13 17:46:26.083		2022-12-13 17:46:26.084		2022-12-13 17:46:26.083		2022-12-13 17:34:31.358	
114	2022-12-13 17:46:32.408		2022-12-13 17:46:32.408		2022-12-13 17:46:32.408		2022-12-13 17:46:32.408		2022-12-13 17:46:32.408		2022-12-13 17:46:32.409		2022-12-13 17:46:32.408		2022-12-13 17:46:32.408		2022-12-13 17:46:32.409		2022-12-13 17:46:32.408		2022-12-13 17:34:31.358	
115	2022-12-13 17:46:38.733		2022-12-13 17:46:38.733		2022-12-13 17:46:38.733		2022-12-13 17:46:38.733		2022-12-13 17:46:38.733		2022-12-13 17:46:38.734		2022-12-13 17:46:38.733		2022-12-13 17:46:38.733		2022-12-13 17:46:38.734		2022-12-13 17:46:38.733		2022-12-13 17:34:31.358	
116	2022-12-13 17:46:45.058		2022-12-13 17:46:45.058		2022-12-13 17:46:45.058		2022-12-13 17:46:45.058		2022-12-13 17:46:45.058		2022-12-13 17:46:45.059		2022-12-13 17:46:45.058		2022-12-13 17:46:45.058		2022-12-13 17:46:45.059		2022-12-13 17:46:45.058		2022-12-13 17:34:31.358	
117	2022-12-13 17:46:51.383		2022-12-13 17:46:51.383		2022-12-13 17:46:51.383		2022-12-13 17:46:51.383		2022-12-13 17:46:51.383		2022-12-13 17:46:51.384		2022-12-13 17:46:51.383		2022-12-13 17:46:51.383		2022-12-13 17:46:51.384		2022-12-13 17:46:51.383		2022-12-13 17:34:31.358	
118	2022-12-13 17:46:57.708		2022-12-13 17:46:57.708		2022-12-13 17:46:57.708		2022-12-13 17:46:57.708		2022-12-13 17:46:57.708		2022-12-13 17:46:57.709		2022-12-13 17:46:57.708		2022-12-13 17:46:57.709		2022-12-13 17:46:57.709		2022-12-13 17:46:57.708		2022-12-13 17:34:31.358	
119	2022-12-13 17:47:04.033		2022-12-13 17:47:04.033		2022-12-13 17:47:04.033		2022-12-13 17:47:04.033		2022-12-13 17:47:04.033		2022-12-13 17:47:04.034		2022-12-13 17:47:04.033		2022-12-13 17:47:04.033		2022-12-13 17:47:04.034		2022-12-13 17:47:04.033		2022-12-13 17:34:31.358	
120	2022-12-13 17:47:10.358		2022-12-13 17:47:10.358		2022-12-13 17:47:10.358		2022-12-13 17:47:10.358		2022-12-13 17:47:10.358		2022-12-13 17:47:10.359		2022-12-13 17:47:10.358		2022-12-13 17:47:10.358		2022-12-13 17:47:10.359		2022-12-13 17:47:10.358		2022-12-13 17:34:31.358	
121	2022-12-13 17:47:16.683		2022-12-13 17:47:16.683		2022-12-13 17:47:16.683		2022-12-13 17:47:16.683		2022-12-13 17:47:16.683		2022-12-13 17:47:16.684		2022-12-13 17:47:16.683		2022-12-13 17:47:16.683		2022-12-13 17:47:16.684		2022-12-13 17:47:16.683		2022-12-13 17:34:31.358	
122	2022-12-13 17:47:23.008		2022-12-13 17:47:23.008		2022-12-13 17:47:23.008		2022-12-13 17:47:23.008		2022-12-13 17:47:23.008		2022-12-13 17:47:23.009		2022-12-13 17:47:23.008		2022-12-13 17:47:23.009		2022-12-13 17:47:23.009		2022-12-13 17:47:23.008		2022-12-13 17:34:31.358	
123	2022-12-13 17:47:29.333		2022-12-13 17:47:29.333		2022-12-13 17:47:29.333		2022-12-13 17:47:29.333		2022-12-13 17:47:29.333		2022-12-13 17:47:29.334		2022-12-13 17:47:29.333		2022-12-13 17:47:29.333		2022-12-13 17:47:29.334		2022-12-13 17:47:29.333		2022-12-13 17:34:31.358	
124	2022-12-13 17:47:35.658		2022-12-13 17:47:35.658		2022-12-13 17:47:35.658		2022-12-13 17:47:35.658		2022-12-13 17:47:35.658		2022-12-13 17:47:35.659		2022-12-13 17:47:35.658		2022-12-13 17:47:35.658		2022-12-13 17:47:35.659		2022-12-13 17:47:35.658		2022-12-13 17:34:31.358	
125	2022-12-13 17:47:41.983		2022-12-13 17:47:41.983		2022-12-13 17:47:41.983		2022-12-13 17:47:41.983		2022-12-13 17:47:41.983		2022-12-13 17:47:41.984		2022-12-13 17:47:41.983		2022-12-13 17:47:41.983		2022-12-13 17:47:41.984		2022-12-13 17:47:41.983		2022-12-13 17:34:31.358	
126	2022-12-13 17:47:48.308		2022-12-13 17:47:48.308		2022-12-13 17:47:48.308		2022-12-13 17:47:48.308		2022-12-13 17:47:48.308		2022-12-13 17:47:48.309		2022-12-13 17:47:48.308		2022-12-13 17:47:48.308		2022-12-13 17:47:48.309		2022-12-13 17:47:48.308		2022-12-13 17:34:31.358	
127	2022-12-13 17:47:54.633		2022-12-13 17:47:54.633		2022-12-13 17:47:54.633		2022-12-13 17:47:54.633		2022-12-13 17:47:54.633		2022-12-13 17:47:54.634		2022-12-13 17:47:54.633		2022-12-13 17:47:54.633		2022-12-13 17:47:54.634		2022-12-13 17:47:54.633		2022-12-13 17:34:31.358	
128	2022-12-13 17:48:00.958		2022-12-13 17:48:00.958		2022-12-13 17:48:00.958		2022-12-13 17:48:00.958		2022-12-13 17:48:00.958		2022-12-13 17:48:00.959		2022-12-13 17:48:00.958		2022-12-13 17:48:00.958		2022-12-13 17:48:00.959		2022-12-13 17:48:00.958		2022-12-13 17:34:31.358	
129	2022-12-13 17:48:07.283		2022-12-13 17:48:07.283		2022-12-13 17:48:07.283		2022-12-13 17:48:07.283		2022-12-13 17:48:07.283		2022-12-13 17:48:07.284		2022-12-13 17:48:07.283		2022-12-13 17:48:07.284		2022-12-13 17:48:07.284		2022-12-13 17:48:07.283		2022-12-13 17:34:31.358	
130	2022-12-13 17:48:13.608		2022-12-13 17:48:13.608		2022-12-13 17:48:13.608		2022-12-13 17:48:13.608		2022-12-13 17:48:13.608		2022-12-13 17:48:13.609		2022-12-13 17:48:13.608		2022-12-13 17:48:13.609		2022-12-13 17:48:13.609		2022-12-13 17:48:13.608		2022-12-13 17:34:31.358	
131	2022-12-13 17:48:19.933		2022-12-13 17:48:19.933		2022-12-13 17:48:19.933		2022-12-13 17:48:19.933		2022-12-13 17:48:19.933		2022-12-13 17:48:19.934		2022-12-13 17:48:19.933		2022-12-13 17:48:19.934		2022-12-13 17:48:19.934		2022-12-13 17:48:19.933		2022-12-13 17:34:31.358	
132	2022-12-13 17:48:26.258		2022-12-13 17:48:26.258		2022-12-13 17:48:26.258		2022-12-13 17:48:26.258		2022-12-13 17:48:26.258		2022-12-13 17:48:26.259		2022-12-13 17:48:26.258		2022-12-13 17:48:26.258		2022-12-13 17:48:26.259		2022-12-13 17:48:26.258		2022-12-13 17:34:31.358	
133	2022-12-13 17:48:32.583		2022-12-13 17:48:32.583		2022-12-13 17:48:32.583		2022-12-13 17:48:32.583		2022-12-13 17:48:32.583		2022-12-13 17:48:32.584		2022-12-13 17:48:32.583		2022-12-13 17:48:32.584		2022-12-13 17:48:32.584		2022-12-13 17:48:32.583		2022-12-13 17:34:31.358	
134	2022-12-13 17:48:38.908		2022-12-13 17:48:38.908		2022-12-13 17:48:38.908		2022-12-13 17:48:38.908		2022-12-13 17:48:38.908		2022-12-13 17:48:38.909		2022-12-13 17:48:38.908		2022-12-13 17:48:38.908		2022-12-13 17:48:38.909		2022-12-13 17:48:38.908		2022-12-13 17:34:31.358	
135	2022-12-13 17:48:45.233		2022-12-13 17:48:45.233		2022-12-13 17:48:45.233		2022-12-13 17:48:45.233		2022-12-13 17:48:45.233		2022-12-13 17:48:45.234		2022-12-13 17:48:45.233		2022-12-13 17:48:45.233		2022-12-13 17:48:45.234		2022-12-13 17:48:45.233		2022-12-13 17:34:31.358	
136	2022-12-13 17:48:51.558		2022-12-13 17:48:51.558		2022-12-13 17:48:51.558		2022-12-13 17:48:51.558		2022-12-13 17:48:51.558		2022-12-13 17:48:51.559		2022-12-13 17:48:51.558		2022-12-13 17:48:51.558		2022-12-13 17:48:51.559		2022-12-13 17:48:51.558		2022-12-13 17:34:31.358	
137	2022-12-13 17:48:57.883		2022-12-13 17:48:57.883		2022-12-13 17:48:57.883		2022-12-13 17:48:57.883		2022-12-13 17:48:57.883		2022-12-13 17:48:57.884		2022-12-13 17:48:57.883		2022-12-13 17:48:57.883		2022-12-13 17:48:57.884		2022-12-13 17:48:57.883		2022-12-13 17:34:31.358	
138	2022-12-13 17:49:04.208		2022-12-13 17:49:04.208		2022-12-13 17:49:04.208		2022-12-13 17:49:04.208		2022-12-13 17:49:04.208		2022-12-13 17:49:04.209		2022-12-13 17:49:04.208		2022-12-13 17:49:04.208		2022-12-13 17:49:04.209		2022-12-13 17:49:04.208		2022-12-13 17:34:31.358	
139	2022-12-13 17:49:10.533		2022-12-13 17:49:10.533		2022-12-13 17:49:10.533		2022-12-13 17:49:10.533		2022-12-13 17:49:10.533		2022-12-13 17:49:10.534		2022-12-13 17:49:10.533		2022-12-13 17:49:10.533		2022-12-13 17:49:10.534		2022-12-13 17:49:10.533		2022-12-13 17:34:31.358	
140	2022-12-13 17:49:16.858		2022-12-13 17:49:16.858		2022-12-13 17:49:16.858		2022-12-13 17:49:16.858		2022-12-13 17:49:16.858		2022-12-13 17:49:16.859		2022-12-13 17:49:16.858		2022-12-13 17:49:16.858		2022-12-13 17:49:16.859		2022-12-13 17:49:16.858		2022-12-13 17:34:31.358	
141	2022-12-13 17:49:23.183		2022-12-13 17:49:23.183		2022-12-13 17:49:23.183		2022-12-13 17:49:23.183		2022-12-13 17:49:23.183		2022-12-13 17:49:23.184		2022-12-13 17:49:23.183		2022-12-13 17:49:23.183		2022-12-13 17:49:23.184		2022-12-13 17:49:23.183		2022-12-13 17:34:31.358	
142	2022-12-13 17:49:29.508		2022-12-13 17:49:29.508		2022-12-13 17:49:29.508		2022-12-13 17:49:29.508		2022-12-13 17:49:29.508		2022-12-13 17:49:29.509		2022-12-13 17:49:29.508		2022-12-13 17:49:29.508		2022-12-13 17:49:29.509		2022-12-13 17:49:29.508		2022-12-13 17:34:31.358	
143	2022-12-13 17:49:35.833		2022-12-13 17:49:35.833		2022-12-13 17:49:35.833		2022-12-13 17:49:35.833		2022-12-13 17:49:35.833		2022-12-13 17:49:35.834		2022-12-13 17:49:35.833		2022-12-13 17:49:35.833		2022-12-13 17:49:35.834		2022-12-13 17:49:35.833		2022-12-13 17:34:31.358	
144	2022-12-13 17:49:42.158		2022-12-13 17:49:42.158		2022-12-13 17:49:42.158		2022-12-13 17:49:42.158		2022-12-13 17:49:42.158		2022-12-13 17:49:42.159		2022-12-13 17:49:42.158		2022-12-13 17:49:42.158		2022-12-13 17:49:42.159		2022-12-13 17:49:42.158		2022-12-13 17:34:31.358	
145	2022-12-13 17:49:48.483		2022-12-13 17:49:48.483		2022-12-13 17:49:48.483		2022-12-13 17:49:48.483		2022-12-13 17:49:48.483		2022-12-13 17:49:48.484		2022-12-13 17:49:48.483		2022-12-13 17:49:48.483		2022-12-13 17:49:48.484		2022-12-13 17:49:48.483		2022-12-13 17:34:31.358	
146	2022-12-13 17:49:54.808		2022-12-13 17:49:54.808		2022-12-13 17:49:54.808		2022-12-13 17:49:54.808		2022-12-13 17:49:54.808		2022-12-13 17:49:54.809		2022-12-13 17:49:54.808		2022-12-13 17:49:54.808		2022-12-13 17:49:54.809		2022-12-13 17:49:54.808		2022-12-13 17:34:31.358	
147	2022-12-13 17:50:01.133		2022-12-13 17:50:01.133		2022-12-13 17:50:01.133		2022-12-13 17:50:01.133		2022-12-13 17:50:01.133		2022-12-13 17:50:01.134		2022-12-13 17:50:01.133		2022-12-13 17:50:01.133		2022-12-13 17:50:01.134		2022-12-13 17:50:01.133		2022-12-13 17:34:31.358	
148	2022-12-13 17:50:07.458		2022-12-13 17:50:07.458		2022-12-13 17:50:07.458		2022-12-13 17:50:07.458		2022-12-13 17:50:07.458		2022-12-13 17:50:07.459		2022-12-13 17:50:07.458		2022-12-13 17:50:07.458		2022-12-13 17:50:07.459		2022-12-13 17:50:07.458		2022-12-13 17:34:31.358	
149	2022-12-13 17:50:13.783		2022-12-13 17:50:13.783		2022-12-13 17:50:13.783		2022-12-13 17:50:13.783		2022-12-13 17:50:13.783		2022-12-13 17:50:13.784		2022-12-13 17:50:13.783		2022-12-13 17:50:13.783		2022-12-13 17:50:13.784		2022-12-13 17:50:13.783		2022-12-13 17:34:31.358	
150	2022-12-13 17:50:20.108		2022-12-13 17:50:20.108		2022-12-13 17:50:20.108		2022-12-13 17:50:20.108		2022-12-13 17:50:20.108		2022-12-13 17:50:20.109		2022-12-13 17:50:20.108		2022-12-13 17:50:20.108		2022-12-13 17:50:20.109		2022-12-13 17:50:20.108		2022-12-13 17:34:31.358	
151	2022-12-13 17:50:26.433		2022-12-13 17:50:26.433		2022-12-13 17:50:26.433		2022-12-13 17:50:26.433		2022-12-13 17:50:26.433		2022-12-13 17:50:26.434		2022-12-13 17:50:26.433		2022-12-13 17:50:26.433		2022-12-13 17:50:26.434		2022-12-13 17:50:26.433		2022-12-13 17:34:31.358	
152	2022-12-13 17:50:32.758		2022-12-13 17:50:32.758		2022-12-13 17:50:32.758		2022-12-13 17:50:32.758		2022-12-13 17:50:32.758		2022-12-13 17:50:32.759		2022-12-13 17:50:32.758		2022-12-13 17:50:32.759		2022-12-13 17:50:32.759		2022-12-13 17:50:32.758		2022-12-13 17:34:31.358	
153	2022-12-13 17:50:39.083		2022-12-13 17:50:39.083		2022-12-13 17:50:39.083		2022-12-13 17:50:39.083		2022-12-13 17:50:39.083		2022-12-13 17:50:39.084		2022-12-13 17:50:39.083		2022-12-13 17:50:39.083		2022-12-13 17:50:39.084		2022-12-13 17:50:39.083		2022-12-13 17:34:31.358	
154	2022-12-13 17:50:45.408		2022-12-13 17:50:45.408		2022-12-13 17:50:45.408		2022-12-13 17:50:45.408		2022-12-13 17:50:45.408		2022-12-13 17:50:45.409		2022-12-13 17:50:45.408		2022-12-13 17:50:45.408		2022-12-13 17:50:45.409		2022-12-13 17:50:45.408		2022-12-13 17:34:31.358	
155	2022-12-13 17:50:51.733		2022-12-13 17:50:51.733		2022-12-13 17:50:51.733		2022-12-13 17:50:51.733		2022-12-13 17:50:51.733		2022-12-13 17:50:51.734		2022-12-13 17:50:51.733		2022-12-13 17:50:51.733		2022-12-13 17:50:51.734		2022-12-13 17:50:51.733		2022-12-13 17:34:31.358	
