F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	5.50
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/11/17 16:18:48.904	0.00000000001805760000	2022/11/17 16:18:49.154	0.00000000000049740400	2022/11/17 16:18:49.404	0.00000000000031334800	2022/11/17 16:18:49.654	0.00000000000064681300	2022/11/17 16:18:49.904	0.00000000000105114000	2022/11/17 16:18:50.155	0.00000000000237624000	2022/11/17 16:18:50.405	0.00000000000003707310	2022/11/17 16:18:50.655	0.00000000000000007536	2022/11/17 16:18:50.905	0.00000000000074272000
2022/11/17 16:18:51.226	0.00000000001822640000	2022/11/17 16:18:51.476	0.00000000000050920800	2022/11/17 16:18:51.727	0.00000000000030317300	2022/11/17 16:18:51.977	0.00000000000065559100	2022/11/17 16:18:52.227	0.00000000000104050000	2022/11/17 16:18:52.477	0.00000000000241139000	2022/11/17 16:18:52.727	0.00000000000003251240	2022/11/17 16:18:52.977	0.00000000000000735472	2022/11/17 16:18:53.228	0.00000000000074898200
2022/11/17 16:18:53.549	0.00000000001818180000	2022/11/17 16:18:53.799	0.00000000000050748800	2022/11/17 16:18:54.049	0.00000000000032778000	2022/11/17 16:18:54.299	0.00000000000064175000	2022/11/17 16:18:54.549	0.00000000000104480000	2022/11/17 16:18:54.800	0.00000000000232701000	2022/11/17 16:18:55.050	0.00000000000003286710	2022/11/17 16:18:55.550	0.00000000000076920200
2022/11/17 16:18:55.871	0.00000000001809040000	2022/11/17 16:18:56.121	0.00000000000051512000	2022/11/17 16:18:56.371	0.00000000000030438800	2022/11/17 16:18:56.622	0.00000000000066839400	2022/11/17 16:18:56.872	0.00000000000105313000	2022/11/17 16:18:57.122	0.00000000000235141000	2022/11/17 16:18:57.372	0.00000000000002732550	2022/11/17 16:18:57.622	0.00000000000000685216	2022/11/17 16:18:57.873	0.00000000000074944900
2022/11/17 16:18:58.194	0.00000000001806350000	2022/11/17 16:18:58.444	0.00000000000050959500	2022/11/17 16:18:58.694	0.00000000000032936000	2022/11/17 16:18:58.944	0.00000000000062698000	2022/11/17 16:18:59.194	0.00000000000100309000	2022/11/17 16:18:59.445	0.00000000000235399000	2022/11/17 16:18:59.695	0.00000000000003523110	2022/11/17 16:19:00.195	0.00000000000073332900
2022/11/17 16:19:00.516	0.00000000001816990000	2022/11/17 16:19:00.766	0.00000000000051212100	2022/11/17 16:19:01.017	0.00000000000032186200	2022/11/17 16:19:01.267	0.00000000000066069200	2022/11/17 16:19:01.517	0.00000000000102706000	2022/11/17 16:19:01.767	0.00000000000225971000	2022/11/17 16:19:02.017	0.00000000000002288040	2022/11/17 16:19:02.267	0.00000000000000072358	2022/11/17 16:19:02.518	0.00000000000074033800
2022/11/17 16:19:02.839	0.00000000001825060000	2022/11/17 16:19:03.089	0.00000000000051594800	2022/11/17 16:19:03.339	0.00000000000031413300	2022/11/17 16:19:03.589	0.00000000000065255400	2022/11/17 16:19:03.839	0.00000000000104141000	2022/11/17 16:19:04.090	0.00000000000231158000	2022/11/17 16:19:04.340	0.00000000000003977240	2022/11/17 16:19:04.840	0.00000000000072977700
2022/11/17 16:19:05.161	0.00000000001808660000	2022/11/17 16:19:05.411	0.00000000000050432200	2022/11/17 16:19:05.662	0.00000000000034237900	2022/11/17 16:19:05.912	0.00000000000063643400	2022/11/17 16:19:06.162	0.00000000000105657000	2022/11/17 16:19:06.412	0.00000000000230809000	2022/11/17 16:19:06.662	0.00000000000002543190	2022/11/17 16:19:06.912	0.00000000000000406575	2022/11/17 16:19:07.163	0.00000000000072758900
2022/11/17 16:19:07.484	0.00000000001812050000	2022/11/17 16:19:07.734	0.00000000000051072900	2022/11/17 16:19:07.984	0.00000000000031536400	2022/11/17 16:19:08.234	0.00000000000067592400	2022/11/17 16:19:08.484	0.00000000000104819000	2022/11/17 16:19:08.735	0.00000000000234684000	2022/11/17 16:19:08.985	0.00000000000002950880	2022/11/17 16:19:09.235	0.00000000000000639259	2022/11/17 16:19:09.485	0.00000000000072627200
2022/11/17 16:19:09.806	0.00000000001809790000	2022/11/17 16:19:10.056	0.00000000000049530800	2022/11/17 16:19:10.307	0.00000000000031423500	2022/11/17 16:19:10.557	0.00000000000065647200	2022/11/17 16:19:10.807	0.00000000000106802000	2022/11/17 16:19:11.057	0.00000000000223574000	2022/11/17 16:19:11.307	0.00000000000003256940	2022/11/17 16:19:11.557	0.00000000000000428076	2022/11/17 16:19:11.808	0.00000000000072410600
2022/11/17 16:19:12.129	0.00000000001820760000	2022/11/17 16:19:12.379	0.00000000000051443800	2022/11/17 16:19:12.629	0.00000000000030020600	2022/11/17 16:19:12.879	0.00000000000066376600	2022/11/17 16:19:13.129	0.00000000000100879000	2022/11/17 16:19:13.380	0.00000000000232819000	2022/11/17 16:19:13.630	0.00000000000003250220	2022/11/17 16:19:13.880	0.00000000000000310255	2022/11/17 16:19:14.130	0.00000000000070913700
2022/11/17 16:19:14.451	0.00000000001819730000	2022/11/17 16:19:14.701	0.00000000000052396800	2022/11/17 16:19:14.952	0.00000000000027749200	2022/11/17 16:19:15.202	0.00000000000065996100	2022/11/17 16:19:15.452	0.00000000000103926000	2022/11/17 16:19:15.702	0.00000000000232964000	2022/11/17 16:19:15.952	0.00000000000004657660	2022/11/17 16:19:16.202	0.00000000000000170398	2022/11/17 16:19:16.453	0.00000000000075920500
2022/11/17 16:19:16.774	0.00000000001807800000	2022/11/17 16:19:17.024	0.00000000000050886400	2022/11/17 16:19:17.274	0.00000000000033118800	2022/11/17 16:19:17.524	0.00000000000065176400	2022/11/17 16:19:17.774	0.00000000000104448000	2022/11/17 16:19:18.025	0.00000000000235033000	2022/11/17 16:19:18.275	0.00000000000003034570	2022/11/17 16:19:18.775	0.00000000000073167900
2022/11/17 16:19:19.096	0.00000000001796780000	2022/11/17 16:19:19.346	0.00000000000051858200	2022/11/17 16:19:19.597	0.00000000000027063800	2022/11/17 16:19:19.847	0.00000000000067679000	2022/11/17 16:19:20.097	0.00000000000107721000	2022/11/17 16:19:20.347	0.00000000000238764000	2022/11/17 16:19:20.597	0.00000000000003259840	2022/11/17 16:19:20.847	0.00000000000000456563	2022/11/17 16:19:21.098	0.00000000000072412700
2022/11/17 16:19:21.419	0.00000000001810650000	2022/11/17 16:19:21.669	0.00000000000048576800	2022/11/17 16:19:21.919	0.00000000000031318700	2022/11/17 16:19:22.169	0.00000000000066743700	2022/11/17 16:19:22.419	0.00000000000108038000	2022/11/17 16:19:22.670	0.00000000000232566000	2022/11/17 16:19:22.920	0.00000000000003575510	2022/11/17 16:19:23.170	0.00000000000000347343	2022/11/17 16:19:23.420	0.00000000000071458700
2022/11/17 16:19:23.741	0.00000000001802050000	2022/11/17 16:19:23.991	0.00000000000052367700	2022/11/17 16:19:24.241	0.00000000000029690600	2022/11/17 16:19:24.492	0.00000000000063915400	2022/11/17 16:19:24.742	0.00000000000102507000	2022/11/17 16:19:24.992	0.00000000000234759000	2022/11/17 16:19:25.242	0.00000000000003107300	2022/11/17 16:19:25.492	0.00000000000000616953	2022/11/17 16:19:25.743	0.00000000000073368400
2022/11/17 16:19:26.064	0.00000000001817960000	2022/11/17 16:19:26.314	0.00000000000050656300	2022/11/17 16:19:26.564	0.00000000000029124100	2022/11/17 16:19:26.814	0.00000000000064482500	2022/11/17 16:19:27.064	0.00000000000104905000	2022/11/17 16:19:27.315	0.00000000000234238000	2022/11/17 16:19:27.565	0.00000000000003411790	2022/11/17 16:19:27.815	0.00000000000000746867	2022/11/17 16:19:28.065	0.00000000000076725100
2022/11/17 16:19:28.386	0.00000000001804520000	2022/11/17 16:19:28.636	0.00000000000049783400	2022/11/17 16:19:28.886	0.00000000000030899400	2022/11/17 16:19:29.137	0.00000000000064373400	2022/11/17 16:19:29.387	0.00000000000103093000	2022/11/17 16:19:29.637	0.00000000000230185000	2022/11/17 16:19:29.887	0.00000000000003496550	2022/11/17 16:19:30.137	0.00000000000000893175	2022/11/17 16:19:30.388	0.00000000000073663500
2022/11/17 16:19:30.709	0.00000000001811670000	2022/11/17 16:19:30.959	0.00000000000050183300	2022/11/17 16:19:31.209	0.00000000000031766400	2022/11/17 16:19:31.459	0.00000000000064089000	2022/11/17 16:19:31.709	0.00000000000104378000	2022/11/17 16:19:31.960	0.00000000000232195000	2022/11/17 16:19:32.210	0.00000000000004583750	2022/11/17 16:19:32.460	0.00000000000000090741	2022/11/17 16:19:32.710	0.00000000000070240200
2022/11/17 16:19:33.031	0.00000000001822310000	2022/11/17 16:19:33.281	0.00000000000049985500	2022/11/17 16:19:33.532	0.00000000000035069400	2022/11/17 16:19:33.782	0.00000000000059961600	2022/11/17 16:19:34.032	0.00000000000103335000	2022/11/17 16:19:34.282	0.00000000000227358000	2022/11/17 16:19:34.532	0.00000000000002500560	2022/11/17 16:19:34.783	0.00000000000000389698	2022/11/17 16:19:35.033	0.00000000000073803300
2022/11/17 16:19:35.354	0.00000000001823770000	2022/11/17 16:19:35.604	0.00000000000051355600	2022/11/17 16:19:35.854	0.00000000000030716200	2022/11/17 16:19:36.104	0.00000000000062493700	2022/11/17 16:19:36.354	0.00000000000106587000	2022/11/17 16:19:36.605	0.00000000000236098000	2022/11/17 16:19:36.855	0.00000000000003678120	2022/11/17 16:19:37.355	0.00000000000073710800
2022/11/17 16:19:37.676	0.00000000001807370000	2022/11/17 16:19:37.926	0.00000000000050957900	2022/11/17 16:19:38.177	0.00000000000031031700	2022/11/17 16:19:38.427	0.00000000000063145700	2022/11/17 16:19:38.677	0.00000000000105931000	2022/11/17 16:19:38.927	0.00000000000228900000	2022/11/17 16:19:39.177	0.00000000000004734310	2022/11/17 16:19:39.427	0.00000000000000135514	2022/11/17 16:19:39.678	0.00000000000070789500
2022/11/17 16:19:39.999	0.00000000001807800000	2022/11/17 16:19:40.249	0.00000000000049868900	2022/11/17 16:19:40.499	0.00000000000030882800	2022/11/17 16:19:40.749	0.00000000000069969300	2022/11/17 16:19:40.999	0.00000000000103926000	2022/11/17 16:19:41.250	0.00000000000232459000	2022/11/17 16:19:41.500	0.00000000000004010730	2022/11/17 16:19:42.000	0.00000000000073578600
2022/11/17 16:19:42.321	0.00000000001817420000	2022/11/17 16:19:42.571	0.00000000000053593800	2022/11/17 16:19:42.822	0.00000000000030484500	2022/11/17 16:19:43.072	0.00000000000067326400	2022/11/17 16:19:43.322	0.00000000000102443000	2022/11/17 16:19:43.572	0.00000000000232948000	2022/11/17 16:19:43.822	0.00000000000001493500	2022/11/17 16:19:44.323	0.00000000000074465500
2022/11/17 16:19:44.644	0.00000000001811300000	2022/11/17 16:19:44.894	0.00000000000051392700	2022/11/17 16:19:45.144	0.00000000000030423200	2022/11/17 16:19:45.394	0.00000000000062084100	2022/11/17 16:19:45.644	0.00000000000106307000	2022/11/17 16:19:45.895	0.00000000000229363000	2022/11/17 16:19:46.145	0.00000000000003523320	2022/11/17 16:19:46.395	0.00000000000000386097	2022/11/17 16:19:46.645	0.00000000000076829400
2022/11/17 16:19:46.966	0.00000000001800600000	2022/11/17 16:19:47.216	0.00000000000050122100	2022/11/17 16:19:47.467	0.00000000000030889800	2022/11/17 16:19:47.717	0.00000000000064784000	2022/11/17 16:19:47.967	0.00000000000102056000	2022/11/17 16:19:48.217	0.00000000000230964000	2022/11/17 16:19:48.467	0.00000000000002682290	2022/11/17 16:19:48.717	0.00000000000000086763	2022/11/17 16:19:48.968	0.00000000000074201600
2022/11/17 16:19:49.289	0.00000000001816780000	2022/11/17 16:19:49.539	0.00000000000049388400	2022/11/17 16:19:49.789	0.00000000000029266500	2022/11/17 16:19:50.039	0.00000000000066135300	2022/11/17 16:19:50.289	0.00000000000107162000	2022/11/17 16:19:50.540	0.00000000000230207000	2022/11/17 16:19:50.790	0.00000000000003024410	2022/11/17 16:19:51.040	0.00000000000000108424	2022/11/17 16:19:51.290	0.00000000000074104300
2022/11/17 16:19:51.611	0.00000000001806240000	2022/11/17 16:19:51.861	0.00000000000051002000	2022/11/17 16:19:52.111	0.00000000000032080900	2022/11/17 16:19:52.362	0.00000000000060454400	2022/11/17 16:19:52.612	0.00000000000106614000	2022/11/17 16:19:52.862	0.00000000000229336000	2022/11/17 16:19:53.112	0.00000000000003222430	2022/11/17 16:19:53.613	0.00000000000071732300
2022/11/17 16:19:53.934	0.00000000001806300000	2022/11/17 16:19:54.184	0.00000000000051832900	2022/11/17 16:19:54.434	0.00000000000028200100	2022/11/17 16:19:54.684	0.00000000000067481200	2022/11/17 16:19:54.934	0.00000000000098551700	2022/11/17 16:19:55.185	0.00000000000228927000	2022/11/17 16:19:55.435	0.00000000000004971350	2022/11/17 16:19:55.935	0.00000000000075276000
2022/11/17 16:19:56.256	0.00000000001806300000	2022/11/17 16:19:56.506	0.00000000000051100900	2022/11/17 16:19:56.756	0.00000000000035840700	2022/11/17 16:19:57.007	0.00000000000065190400	2022/11/17 16:19:57.257	0.00000000000104604000	2022/11/17 16:19:57.507	0.00000000000232378000	2022/11/17 16:19:57.757	0.00000000000003685750	2022/11/17 16:19:58.258	0.00000000000074117700
2022/11/17 16:19:58.579	0.00000000001811030000	2022/11/17 16:19:58.829	0.00000000000053578200	2022/11/17 16:19:59.079	0.00000000000033083800	2022/11/17 16:19:59.329	0.00000000000060709800	2022/11/17 16:19:59.579	0.00000000000105458000	2022/11/17 16:19:59.830	0.00000000000231921000	2022/11/17 16:20:00.080	0.00000000000003206200	2022/11/17 16:20:00.330	0.00000000000000167334	2022/11/17 16:20:00.580	0.00000000000074885200
2022/11/17 16:20:00.901	0.00000000001810490000	2022/11/17 16:20:01.151	0.00000000000052545700	2022/11/17 16:20:01.402	0.00000000000029769100	2022/11/17 16:20:01.652	0.00000000000065940200	2022/11/17 16:20:01.902	0.00000000000107243000	2022/11/17 16:20:02.152	0.00000000000237775000	2022/11/17 16:20:02.402	0.00000000000003047630	2022/11/17 16:20:02.903	0.00000000000074161800
2022/11/17 16:20:03.224	0.00000000001818440000	2022/11/17 16:20:03.474	0.00000000000049915100	2022/11/17 16:20:03.724	0.00000000000032172200	2022/11/17 16:20:03.974	0.00000000000065441900	2022/11/17 16:20:04.224	0.00000000000102953000	2022/11/17 16:20:04.475	0.00000000000228169000	2022/11/17 16:20:04.725	0.00000000000003922150	2022/11/17 16:20:05.225	0.00000000000071621500
2022/11/17 16:20:05.546	0.00000000001829620000	2022/11/17 16:20:05.796	0.00000000000050257000	2022/11/17 16:20:06.047	0.00000000000029989500	2022/11/17 16:20:06.297	0.00000000000065518200	2022/11/17 16:20:06.547	0.00000000000103840000	2022/11/17 16:20:06.797	0.00000000000228917000	2022/11/17 16:20:07.047	0.00000000000003197540	2022/11/17 16:20:07.548	0.00000000000074054300
2022/11/17 16:20:07.869	0.00000000001797000000	2022/11/17 16:20:08.119	0.00000000000048617100	2022/11/17 16:20:08.369	0.00000000000031286400	2022/11/17 16:20:08.619	0.00000000000060836100	2022/11/17 16:20:08.869	0.00000000000102260000	2022/11/17 16:20:09.120	0.00000000000232469000	2022/11/17 16:20:09.370	0.00000000000002310130	2022/11/17 16:20:09.870	0.00000000000074369200
2022/11/17 16:20:10.191	0.00000000001801570000	2022/11/17 16:20:10.441	0.00000000000050523000	2022/11/17 16:20:10.691	0.00000000000033111300	2022/11/17 16:20:10.942	0.00000000000063003800	2022/11/17 16:20:11.192	0.00000000000100943000	2022/11/17 16:20:11.442	0.00000000000229642000	2022/11/17 16:20:11.692	0.00000000000004208310	2022/11/17 16:20:12.193	0.00000000000070477200
2022/11/17 16:20:12.514	0.00000000001805110000	2022/11/17 16:20:12.764	0.00000000000050913300	2022/11/17 16:20:13.014	0.00000000000028364100	2022/11/17 16:20:13.264	0.00000000000064238400	2022/11/17 16:20:13.514	0.00000000000105953000	2022/11/17 16:20:13.765	0.00000000000230303000	2022/11/17 16:20:14.015	0.00000000000002416340	2022/11/17 16:20:14.265	0.00000000000000371208	2022/11/17 16:20:14.515	0.00000000000074741200
2022/11/17 16:20:14.836	0.00000000001800490000	2022/11/17 16:20:15.086	0.00000000000050815400	2022/11/17 16:20:15.336	0.00000000000031667000	2022/11/17 16:20:15.587	0.00000000000063819200	2022/11/17 16:20:15.837	0.00000000000104733000	2022/11/17 16:20:16.087	0.00000000000227481000	2022/11/17 16:20:16.337	0.00000000000002997750	2022/11/17 16:20:16.838	0.00000000000072306900
2022/11/17 16:20:17.159	0.00000000001803880000	2022/11/17 16:20:17.409	0.00000000000051054600	2022/11/17 16:20:17.659	0.00000000000031821300	2022/11/17 16:20:17.909	0.00000000000065340900	2022/11/17 16:20:18.159	0.00000000000104098000	2022/11/17 16:20:18.410	0.00000000000234877000	2022/11/17 16:20:18.660	0.00000000000003413940	2022/11/17 16:20:18.910	0.00000000000000282090	2022/11/17 16:20:19.160	0.00000000000077223400
2022/11/17 16:20:19.481	0.00000000001794310000	2022/11/17 16:20:19.731	0.00000000000049997900	2022/11/17 16:20:19.982	0.00000000000031290700	2022/11/17 16:20:20.232	0.00000000000064027700	2022/11/17 16:20:20.482	0.00000000000103480000	2022/11/17 16:20:20.732	0.00000000000232475000	2022/11/17 16:20:20.982	0.00000000000003503000	2022/11/17 16:20:21.232	0.00000000000000094449	2022/11/17 16:20:21.483	0.00000000000072850300
2022/11/17 16:20:21.804	0.00000000001813660000	2022/11/17 16:20:22.054	0.00000000000052798300	2022/11/17 16:20:22.304	0.00000000000031185900	2022/11/17 16:20:22.554	0.00000000000067061400	2022/11/17 16:20:22.804	0.00000000000100422000	2022/11/17 16:20:23.055	0.00000000000229067000	2022/11/17 16:20:23.305	0.00000000000002651710	2022/11/17 16:20:23.555	0.00000000000000551002	2022/11/17 16:20:23.805	0.00000000000072605200
2022/11/17 16:20:24.126	0.00000000001812910000	2022/11/17 16:20:24.376	0.00000000000051577100	2022/11/17 16:20:24.626	0.00000000000029957700	2022/11/17 16:20:24.877	0.00000000000063906300	2022/11/17 16:20:25.127	0.00000000000105034000	2022/11/17 16:20:25.377	0.00000000000229551000	2022/11/17 16:20:25.627	0.00000000000001665020	2022/11/17 16:20:25.877	0.00000000000000939991	2022/11/17 16:20:26.128	0.00000000000069039400
2022/11/17 16:20:26.449	0.00000000001803450000	2022/11/17 16:20:26.699	0.00000000000050513900	2022/11/17 16:20:26.949	0.00000000000031029000	2022/11/17 16:20:27.199	0.00000000000063977800	2022/11/17 16:20:27.449	0.00000000000099454700	2022/11/17 16:20:27.700	0.00000000000228782000	2022/11/17 16:20:27.950	0.00000000000001943610	2022/11/17 16:20:28.200	0.00000000000000230490	2022/11/17 16:20:28.450	0.00000000000071905300
2022/11/17 16:20:28.771	0.00000000001810170000	2022/11/17 16:20:29.021	0.00000000000050868700	2022/11/17 16:20:29.271	0.00000000000031462700	2022/11/17 16:20:29.522	0.00000000000063139800	2022/11/17 16:20:29.772	0.00000000000103744000	2022/11/17 16:20:30.022	0.00000000000232529000	2022/11/17 16:20:30.272	0.00000000000003396470	2022/11/17 16:20:30.523	0.00000000000000213022	2022/11/17 16:20:30.773	0.00000000000071761800
2022/11/17 16:20:31.094	0.00000000001800380000	2022/11/17 16:20:31.344	0.00000000000050259100	2022/11/17 16:20:31.594	0.00000000000032255000	2022/11/17 16:20:31.844	0.00000000000064157800	2022/11/17 16:20:32.094	0.00000000000101325000	2022/11/17 16:20:32.345	0.00000000000228229000	2022/11/17 16:20:32.595	0.00000000000003078540	2022/11/17 16:20:32.845	0.00000000000000101598	2022/11/17 16:20:33.095	0.00000000000072736900
2022/11/17 16:20:33.416	0.00000000001808120000	2022/11/17 16:20:33.666	0.00000000000051252400	2022/11/17 16:20:33.917	0.00000000000031450400	2022/11/17 16:20:34.167	0.00000000000066248200	2022/11/17 16:20:34.417	0.00000000000099895500	2022/11/17 16:20:34.667	0.00000000000229605000	2022/11/17 16:20:34.917	0.00000000000003749120	2022/11/17 16:20:35.418	0.00000000000074464400
2022/11/17 16:20:35.739	0.00000000001805760000	2022/11/17 16:20:35.989	0.00000000000047990300	2022/11/17 16:20:36.239	0.00000000000030323200	2022/11/17 16:20:36.489	0.00000000000065516100	2022/11/17 16:20:36.739	0.00000000000101970000	2022/11/17 16:20:36.990	0.00000000000230174000	2022/11/17 16:20:37.240	0.00000000000003756920	2022/11/17 16:20:37.490	0.00000000000000537349	2022/11/17 16:20:37.740	0.00000000000073811300
2022/11/17 16:20:38.061	0.00000000001813120000	2022/11/17 16:20:38.311	0.00000000000051267500	2022/11/17 16:20:38.562	0.00000000000030971500	2022/11/17 16:20:38.812	0.00000000000065153800	2022/11/17 16:20:39.062	0.00000000000104372000	2022/11/17 16:20:39.312	0.00000000000232539000	2022/11/17 16:20:39.562	0.00000000000002774420	2022/11/17 16:20:40.063	0.00000000000072788500
2022/11/17 16:20:40.384	0.00000000001822050000	2022/11/17 16:20:40.634	0.00000000000049335700	2022/11/17 16:20:40.884	0.00000000000030506500	2022/11/17 16:20:41.134	0.00000000000063689100	2022/11/17 16:20:41.384	0.00000000000107963000	2022/11/17 16:20:41.635	0.00000000000229368000	2022/11/17 16:20:41.885	0.00000000000002996520	2022/11/17 16:20:42.135	0.00000000000000407758	2022/11/17 16:20:42.385	0.00000000000074038700
2022/11/17 16:20:42.706	0.00000000001811830000	2022/11/17 16:20:42.956	0.00000000000051332000	2022/11/17 16:20:43.206	0.00000000000029234800	2022/11/17 16:20:43.457	0.00000000000063873500	2022/11/17 16:20:43.707	0.00000000000103319000	2022/11/17 16:20:43.957	0.00000000000231093000	2022/11/17 16:20:44.207	0.00000000000001985320	2022/11/17 16:20:44.457	0.00000000000000194317	2022/11/17 16:20:44.708	0.00000000000073789800
2022/11/17 16:20:45.029	0.00000000001814570000	2022/11/17 16:20:45.279	0.00000000000052683800	2022/11/17 16:20:45.529	0.00000000000028980600	2022/11/17 16:20:45.779	0.00000000000060993000	2022/11/17 16:20:46.029	0.00000000000104636000	2022/11/17 16:20:46.280	0.00000000000232185000	2022/11/17 16:20:46.530	0.00000000000002370330	2022/11/17 16:20:46.780	0.00000000000000305902	2022/11/17 16:20:47.030	0.00000000000073306100
2022/11/17 16:20:47.351	0.00000000001817580000	2022/11/17 16:20:47.601	0.00000000000050101600	2022/11/17 16:20:47.852	0.00000000000030360300	2022/11/17 16:20:48.102	0.00000000000064404000	2022/11/17 16:20:48.352	0.00000000000101072000	2022/11/17 16:20:48.602	0.00000000000234431000	2022/11/17 16:20:48.852	0.00000000000002451170	2022/11/17 16:20:49.353	0.00000000000075148100
2022/11/17 16:20:49.674	0.00000000001828550000	2022/11/17 16:20:49.924	0.00000000000050838000	2022/11/17 16:20:50.174	0.00000000000028092100	2022/11/17 16:20:50.424	0.00000000000064954400	2022/11/17 16:20:50.674	0.00000000000107329000	2022/11/17 16:20:50.925	0.00000000000233405000	2022/11/17 16:20:51.175	0.00000000000003422700	2022/11/17 16:20:51.675	0.00000000000074316600
2022/11/17 16:20:51.996	0.00000000001801080000	2022/11/17 16:20:52.246	0.00000000000049369600	2022/11/17 16:20:52.496	0.00000000000031780400	2022/11/17 16:20:52.747	0.00000000000064474400	2022/11/17 16:20:52.997	0.00000000000108210000	2022/11/17 16:20:53.247	0.00000000000228884000	2022/11/17 16:20:53.497	0.00000000000001602460	2022/11/17 16:20:53.747	0.00000000000000298108	2022/11/17 16:20:53.998	0.00000000000073869900
2022/11/17 16:20:54.319	0.00000000001809840000	2022/11/17 16:20:54.569	0.00000000000051407200	2022/11/17 16:20:54.819	0.00000000000032494200	2022/11/17 16:20:55.069	0.00000000000063316600	2022/11/17 16:20:55.319	0.00000000000105711000	2022/11/17 16:20:55.570	0.00000000000232496000	2022/11/17 16:20:55.820	0.00000000000002508900	2022/11/17 16:20:56.070	0.00000000000000438127	2022/11/17 16:20:56.320	0.00000000000069886000
2022/11/17 16:20:56.641	0.00000000001791840000	2022/11/17 16:20:56.891	0.00000000000049852200	2022/11/17 16:20:57.142	0.00000000000030891400	2022/11/17 16:20:57.392	0.00000000000062568400	2022/11/17 16:20:57.642	0.00000000000101712000	2022/11/17 16:20:57.892	0.00000000000231604000	2022/11/17 16:20:58.142	0.00000000000001520810	2022/11/17 16:20:58.392	0.00000000000000331110	2022/11/17 16:20:58.643	0.00000000000070756700
2022/11/17 16:20:58.964	0.00000000001823340000	2022/11/17 16:20:59.214	0.00000000000050940100	2022/11/17 16:20:59.464	0.00000000000033671300	2022/11/17 16:20:59.714	0.00000000000065252700	2022/11/17 16:20:59.964	0.00000000000101803000	2022/11/17 16:21:00.215	0.00000000000231986000	2022/11/17 16:21:00.465	0.00000000000003120790	2022/11/17 16:21:00.715	0.00000000000000217644	2022/11/17 16:21:00.965	0.00000000000072798700
2022/11/17 16:21:01.286	0.00000000001804470000	2022/11/17 16:21:01.536	0.00000000000051305100	2022/11/17 16:21:01.787	0.00000000000030777400	2022/11/17 16:21:02.037	0.00000000000063397300	2022/11/17 16:21:02.287	0.00000000000105297000	2022/11/17 16:21:02.537	0.00000000000223160000	2022/11/17 16:21:02.787	0.00000000000001736290	2022/11/17 16:21:03.288	0.00000000000074137100
2022/11/17 16:21:03.609	0.00000000001817800000	2022/11/17 16:21:03.859	0.00000000000051703900	2022/11/17 16:21:04.109	0.00000000000030008300	2022/11/17 16:21:04.359	0.00000000000058740400	2022/11/17 16:21:04.609	0.00000000000109995000	2022/11/17 16:21:04.860	0.00000000000232819000	2022/11/17 16:21:05.110	0.00000000000004444170	2022/11/17 16:21:05.360	0.00000000000000238015	2022/11/17 16:21:05.610	0.00000000000073043800
2022/11/17 16:21:05.931	0.00000000001798340000	2022/11/17 16:21:06.181	0.00000000000050029100	2022/11/17 16:21:06.431	0.00000000000029742700	2022/11/17 16:21:06.682	0.00000000000061882000	2022/11/17 16:21:06.932	0.00000000000103120000	2022/11/17 16:21:07.182	0.00000000000229739000	2022/11/17 16:21:07.432	0.00000000000003865280	2022/11/17 16:21:07.933	0.00000000000074619700
2022/11/17 16:21:08.254	0.00000000001815810000	2022/11/17 16:21:08.504	0.00000000000051645300	2022/11/17 16:21:08.754	0.00000000000028968200	2022/11/17 16:21:09.004	0.00000000000064805000	2022/11/17 16:21:09.254	0.00000000000104152000	2022/11/17 16:21:09.505	0.00000000000231362000	2022/11/17 16:21:09.755	0.00000000000004567200	2022/11/17 16:21:10.005	0.00000000000000767238	2022/11/17 16:21:10.255	0.00000000000070186400
2022/11/17 16:21:10.576	0.00000000001823120000	2022/11/17 16:21:10.826	0.00000000000050318300	2022/11/17 16:21:11.076	0.00000000000027987300	2022/11/17 16:21:11.327	0.00000000000061518700	2022/11/17 16:21:11.577	0.00000000000103851000	2022/11/17 16:21:11.827	0.00000000000232491000	2022/11/17 16:21:12.077	0.00000000000002803340	2022/11/17 16:21:12.327	0.00000000000000608783	2022/11/17 16:21:12.578	0.00000000000073046500
2022/11/17 16:21:12.899	0.00000000001811080000	2022/11/17 16:21:13.149	0.00000000000051611500	2022/11/17 16:21:13.399	0.00000000000029017100	2022/11/17 16:21:13.649	0.00000000000063047300	2022/11/17 16:21:13.899	0.00000000000104475000	2022/11/17 16:21:14.150	0.00000000000227836000	2022/11/17 16:21:14.400	0.00000000000002413970	2022/11/17 16:21:14.650	0.00000000000000017157	2022/11/17 16:21:14.900	0.00000000000071270000
