F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/13 17:44:44.883	0.00000000002018900000	2022/12/13 17:44:45.133	0.00000000000097728300	2022/12/13 17:44:45.383	0.00000000000001790140	2022/12/13 17:44:45.633	0.00000000000017717600	2022/12/13 17:44:45.883	0.00000000000001537510	2022/12/13 17:44:46.134	0.00000000000046291600	2022/12/13 17:44:46.384	0.00000000000084700900	2022/12/13 17:44:46.634	0.00000000000087994100	2022/12/13 17:44:46.885	0.00000000000003606190	2022/12/13 17:44:47.135	0.00000000000001983210	2022/12/13 17:44:47.886	0.00000000000010750000
2022/12/13 17:44:51.208	0.00000000002010570000	2022/12/13 17:44:51.458	0.00000000000096481300	2022/12/13 17:44:51.708	0.00000000000002234330	2022/12/13 17:44:51.958	0.00000000000017295100	2022/12/13 17:44:52.208	0.00000000000002503190	2022/12/13 17:44:52.459	0.00000000000043621300	2022/12/13 17:44:52.709	0.00000000000083559700	2022/12/13 17:44:52.959	0.00000000000087863500	2022/12/13 17:44:53.210	0.00000000000002271580	2022/12/13 17:44:53.460	0.00000000000001593580
2022/12/13 17:44:57.533	0.00000000001997020000	2022/12/13 17:44:57.783	0.00000000000096873600	2022/12/13 17:44:58.033	0.00000000000002050450	2022/12/13 17:44:58.283	0.00000000000019338700	2022/12/13 17:44:58.533	0.00000000000004653350	2022/12/13 17:44:58.784	0.00000000000044098100	2022/12/13 17:44:59.034	0.00000000000084005300	2022/12/13 17:44:59.284	0.00000000000086865900	2022/12/13 17:44:59.535	0.00000000000003383720	2022/12/13 17:44:59.785	0.00000000000001834590
2022/12/13 17:45:03.858	0.00000000002003900000	2022/12/13 17:45:04.108	0.00000000000096126500	2022/12/13 17:45:04.358	0.00000000000002249760	2022/12/13 17:45:04.608	0.00000000000019120400	2022/12/13 17:45:04.858	0.00000000000002123120	2022/12/13 17:45:05.109	0.00000000000044792000	2022/12/13 17:45:05.359	0.00000000000085689300	2022/12/13 17:45:05.609	0.00000000000089448100	2022/12/13 17:45:05.860	0.00000000000002780590	2022/12/13 17:45:06.110	0.00000000000001930100
2022/12/13 17:45:10.183	0.00000000002007340000	2022/12/13 17:45:10.433	0.00000000000096422100	2022/12/13 17:45:10.683	0.00000000000001829320	2022/12/13 17:45:10.933	0.00000000000017740700	2022/12/13 17:45:11.183	0.00000000000003713530	2022/12/13 17:45:11.434	0.00000000000044384600	2022/12/13 17:45:11.684	0.00000000000085673700	2022/12/13 17:45:11.935	0.00000000000091849600	2022/12/13 17:45:12.185	0.00000000000003408070	2022/12/13 17:45:12.435	0.00000000000001361970
2022/12/13 17:45:16.508	0.00000000001989180000	2022/12/13 17:45:16.758	0.00000000000096045900	2022/12/13 17:45:17.008	0.00000000000002143220	2022/12/13 17:45:17.258	0.00000000000017610600	2022/12/13 17:45:17.508	0.00000000000002869330	2022/12/13 17:45:17.759	0.00000000000046929100	2022/12/13 17:45:18.009	0.00000000000088311300	2022/12/13 17:45:18.260	0.00000000000088447200	2022/12/13 17:45:18.510	0.00000000000002050340	2022/12/13 17:45:18.760	0.00000000000001560140
2022/12/13 17:45:22.833	0.00000000001989550000	2022/12/13 17:45:23.083	0.00000000000098416300	2022/12/13 17:45:23.333	0.00000000000001738750	2022/12/13 17:45:23.583	0.00000000000019272600	2022/12/13 17:45:23.833	0.00000000000002826550	2022/12/13 17:45:24.084	0.00000000000041082200	2022/12/13 17:45:24.334	0.00000000000085880100	2022/12/13 17:45:24.585	0.00000000000091139000	2022/12/13 17:45:24.835	0.00000000000003857530	2022/12/13 17:45:25.085	0.00000000000001884150
2022/12/13 17:45:29.158	0.00000000001982400000	2022/12/13 17:45:29.408	0.00000000000093960400	2022/12/13 17:45:29.658	0.00000000000002036910	2022/12/13 17:45:29.908	0.00000000000018163700	2022/12/13 17:45:30.158	0.00000000000002506310	2022/12/13 17:45:30.409	0.00000000000045097800	2022/12/13 17:45:30.659	0.00000000000077604200	2022/12/13 17:45:30.910	0.00000000000076356200	2022/12/13 17:45:31.160	0.00000000000001647700	2022/12/13 17:45:31.410	0.00000000000001383680
2022/12/13 17:45:35.483	0.00000000002001970000	2022/12/13 17:45:35.733	0.00000000000096696300	2022/12/13 17:45:35.983	0.00000000000001547830	2022/12/13 17:45:36.233	0.00000000000019071000	2022/12/13 17:45:36.483	0.00000000000003313420	2022/12/13 17:45:36.734	0.00000000000044497500	2022/12/13 17:45:36.984	0.00000000000080604000	2022/12/13 17:45:37.235	0.00000000000086876100	2022/12/13 17:45:37.485	0.00000000000001926830	2022/12/13 17:45:37.735	0.00000000000001721290	2022/12/13 17:45:38.486	0.00000000000010750000
2022/12/13 17:45:41.808	0.00000000001983050000	2022/12/13 17:45:42.058	0.00000000000095546000	2022/12/13 17:45:42.308	0.00000000000002045290	2022/12/13 17:45:42.558	0.00000000000016843600	2022/12/13 17:45:42.808	0.00000000000002695610	2022/12/13 17:45:43.059	0.00000000000042888200	2022/12/13 17:45:43.309	0.00000000000084992200	2022/12/13 17:45:43.560	0.00000000000088850900	2022/12/13 17:45:43.810	0.00000000000003963740	2022/12/13 17:45:44.060	0.00000000000002032500
2022/12/13 17:45:48.133	0.00000000001971010000	2022/12/13 17:45:48.383	0.00000000000095605100	2022/12/13 17:45:48.633	0.00000000000002574890	2022/12/13 17:45:48.883	0.00000000000018391100	2022/12/13 17:45:49.133	0.00000000000002878040	2022/12/13 17:45:49.384	0.00000000000044309900	2022/12/13 17:45:49.634	0.00000000000086855700	2022/12/13 17:45:49.885	0.00000000000091356200	2022/12/13 17:45:50.135	0.00000000000002558120	2022/12/13 17:45:50.385	0.00000000000001844530
2022/12/13 17:45:54.458	0.00000000001967570000	2022/12/13 17:45:54.708	0.00000000000097169300	2022/12/13 17:45:54.958	0.00000000000002066740	2022/12/13 17:45:55.208	0.00000000000018745800	2022/12/13 17:45:55.458	0.00000000000002595320	2022/12/13 17:45:55.709	0.00000000000038854200	2022/12/13 17:45:55.959	0.00000000000076472800	2022/12/13 17:45:56.210	0.00000000000091948500	2022/12/13 17:45:56.460	0.00000000000003084060	2022/12/13 17:45:56.710	0.00000000000001530040
2022/12/13 17:46:00.783	0.00000000001982510000	2022/12/13 17:46:01.033	0.00000000000097072500	2022/12/13 17:46:01.283	0.00000000000001562350	2022/12/13 17:46:01.533	0.00000000000018584600	2022/12/13 17:46:01.783	0.00000000000002970170	2022/12/13 17:46:02.034	0.00000000000044535600	2022/12/13 17:46:02.284	0.00000000000088231700	2022/12/13 17:46:02.534	0.00000000000089336300	2022/12/13 17:46:02.785	0.00000000000002814240	2022/12/13 17:46:03.035	0.00000000000002049430
2022/12/13 17:46:07.108	0.00000000001965900000	2022/12/13 17:46:07.358	0.00000000000095959900	2022/12/13 17:46:07.608	0.00000000000001760090	2022/12/13 17:46:07.858	0.00000000000019858400	2022/12/13 17:46:08.108	0.00000000000002408160	2022/12/13 17:46:08.359	0.00000000000041715400	2022/12/13 17:46:08.609	0.00000000000084662200	2022/12/13 17:46:08.859	0.00000000000088527900	2022/12/13 17:46:09.110	0.00000000000002403970	2022/12/13 17:46:09.360	0.00000000000002001970
2022/12/13 17:46:13.433	0.00000000001990360000	2022/12/13 17:46:13.683	0.00000000000098066900	2022/12/13 17:46:13.933	0.00000000000001517470	2022/12/13 17:46:14.183	0.00000000000018432400	2022/12/13 17:46:14.433	0.00000000000002717110	2022/12/13 17:46:14.684	0.00000000000045733200	2022/12/13 17:46:14.934	0.00000000000081673700	2022/12/13 17:46:15.184	0.00000000000091262100	2022/12/13 17:46:15.435	0.00000000000003220970	2022/12/13 17:46:15.685	0.00000000000001459740
2022/12/13 17:46:19.758	0.00000000001981220000	2022/12/13 17:46:20.008	0.00000000000094288300	2022/12/13 17:46:20.258	0.00000000000002554410	2022/12/13 17:46:20.508	0.00000000000018208800	2022/12/13 17:46:20.758	0.00000000000003712080	2022/12/13 17:46:21.009	0.00000000000044334600	2022/12/13 17:46:21.259	0.00000000000087504500	2022/12/13 17:46:21.509	0.00000000000088691800	2022/12/13 17:46:21.760	0.00000000000003506970	2022/12/13 17:46:22.010	0.00000000000002221700
2022/12/13 17:46:26.083	0.00000000001965630000	2022/12/13 17:46:26.333	0.00000000000096518900	2022/12/13 17:46:26.583	0.00000000000001221630	2022/12/13 17:46:26.833	0.00000000000018058900	2022/12/13 17:46:27.083	0.00000000000002568660	2022/12/13 17:46:27.334	0.00000000000047243500	2022/12/13 17:46:27.584	0.00000000000089514700	2022/12/13 17:46:27.834	0.00000000000091072900	2022/12/13 17:46:28.085	0.00000000000003656130	2022/12/13 17:46:28.335	0.00000000000002021800
2022/12/13 17:46:32.408	0.00000000001965360000	2022/12/13 17:46:32.658	0.00000000000098029300	2022/12/13 17:46:32.908	0.00000000000001807120	2022/12/13 17:46:33.158	0.00000000000018744200	2022/12/13 17:46:33.408	0.00000000000002337960	2022/12/13 17:46:33.659	0.00000000000043982500	2022/12/13 17:46:33.909	0.00000000000088098900	2022/12/13 17:46:34.159	0.00000000000088949800	2022/12/13 17:46:34.410	0.00000000000003370820	2022/12/13 17:46:34.660	0.00000000000001314940
2022/12/13 17:46:38.733	0.00000000001996590000	2022/12/13 17:46:38.983	0.00000000000097190800	2022/12/13 17:46:39.233	0.00000000000001888180	2022/12/13 17:46:39.483	0.00000000000017922900	2022/12/13 17:46:39.733	0.00000000000002727920	2022/12/13 17:46:39.984	0.00000000000044272200	2022/12/13 17:46:40.234	0.00000000000082441200	2022/12/13 17:46:40.484	0.00000000000090328000	2022/12/13 17:46:40.735	0.00000000000002453310	2022/12/13 17:46:40.985	0.00000000000001620770
2022/12/13 17:46:45.058	0.00000000001983320000	2022/12/13 17:46:45.308	0.00000000000099690100	2022/12/13 17:46:45.558	0.00000000000001188570	2022/12/13 17:46:45.808	0.00000000000015971200	2022/12/13 17:46:46.058	0.00000000000003471120	2022/12/13 17:46:46.309	0.00000000000045664400	2022/12/13 17:46:46.559	0.00000000000086720300	2022/12/13 17:46:46.810	0.00000000000057559800	2022/12/13 17:46:47.060	0.00000000000001544180	2022/12/13 17:46:47.310	0.00000000000002023950
2022/12/13 17:46:51.383	0.00000000001964020000	2022/12/13 17:46:51.633	0.00000000000094148500	2022/12/13 17:46:51.883	0.00000000000001882860	2022/12/13 17:46:52.133	0.00000000000018675400	2022/12/13 17:46:52.383	0.00000000000001991700	2022/12/13 17:46:52.634	0.00000000000043573000	2022/12/13 17:46:52.884	0.00000000000089667900	2022/12/13 17:46:53.134	0.00000000000092930000	2022/12/13 17:46:53.385	0.00000000000003361150	2022/12/13 17:46:53.635	0.00000000000001545740
2022/12/13 17:46:57.708	0.00000000001960040000	2022/12/13 17:46:57.958	0.00000000000096062000	2022/12/13 17:46:58.208	0.00000000000002317700	2022/12/13 17:46:58.458	0.00000000000018511500	2022/12/13 17:46:58.708	0.00000000000002851220	2022/12/13 17:46:58.959	0.00000000000043971200	2022/12/13 17:46:59.209	0.00000000000084918000	2022/12/13 17:46:59.459	0.00000000000086703100	2022/12/13 17:46:59.710	0.00000000000003126530	2022/12/13 17:46:59.960	0.00000000000001574980
2022/12/13 17:47:04.033	0.00000000001984070000	2022/12/13 17:47:04.283	0.00000000000097190800	2022/12/13 17:47:04.533	0.00000000000001384760	2022/12/13 17:47:04.783	0.00000000000018589900	2022/12/13 17:47:05.033	0.00000000000003430810	2022/12/13 17:47:05.284	0.00000000000044243200	2022/12/13 17:47:05.534	0.00000000000081415700	2022/12/13 17:47:05.784	0.00000000000089660400	2022/12/13 17:47:06.035	0.00000000000003023330	2022/12/13 17:47:06.285	0.00000000000001731230
2022/12/13 17:47:10.358	0.00000000001961170000	2022/12/13 17:47:10.608	0.00000000000095529900	2022/12/13 17:47:10.858	0.00000000000001575460	2022/12/13 17:47:11.108	0.00000000000019035500	2022/12/13 17:47:11.358	0.00000000000003123410	2022/12/13 17:47:11.609	0.00000000000043412800	2022/12/13 17:47:11.859	0.00000000000081607000	2022/12/13 17:47:12.110	0.00000000000091708300	2022/12/13 17:47:12.360	0.00000000000003624790	2022/12/13 17:47:12.610	0.00000000000001664360
2022/12/13 17:47:16.683	0.00000000001967140000	2022/12/13 17:47:16.933	0.00000000000094417300	2022/12/13 17:47:17.183	0.00000000000002320010	2022/12/13 17:47:17.433	0.00000000000018494800	2022/12/13 17:47:17.683	0.00000000000002378220	2022/12/13 17:47:17.934	0.00000000000045347800	2022/12/13 17:47:18.184	0.00000000000085444200	2022/12/13 17:47:18.434	0.00000000000085787200	2022/12/13 17:47:18.685	0.00000000000003326260	2022/12/13 17:47:18.935	0.00000000000001752730
2022/12/13 17:47:23.008	0.00000000001965200000	2022/12/13 17:47:23.258	0.00000000000096400600	2022/12/13 17:47:23.508	0.00000000000001748750	2022/12/13 17:47:23.758	0.00000000000017341300	2022/12/13 17:47:24.008	0.00000000000002724530	2022/12/13 17:47:24.259	0.00000000000044832900	2022/12/13 17:47:24.509	0.00000000000084684700	2022/12/13 17:47:24.759	0.00000000000089944200	2022/12/13 17:47:25.010	0.00000000000003222200	2022/12/13 17:47:25.260	0.00000000000001660490
2022/12/13 17:47:29.333	0.00000000001959880000	2022/12/13 17:47:29.583	0.00000000000094282900	2022/12/13 17:47:29.833	0.00000000000001858720	2022/12/13 17:47:30.083	0.00000000000017601500	2022/12/13 17:47:30.333	0.00000000000002940820	2022/12/13 17:47:30.584	0.00000000000044208300	2022/12/13 17:47:30.834	0.00000000000083605400	2022/12/13 17:47:31.084	0.00000000000092942400	2022/12/13 17:47:31.335	0.00000000000002384350	2022/12/13 17:47:31.585	0.00000000000001819700
2022/12/13 17:47:35.658	0.00000000001982140000	2022/12/13 17:47:35.908	0.00000000000094309800	2022/12/13 17:47:36.158	0.00000000000001658450	2022/12/13 17:47:36.408	0.00000000000018154000	2022/12/13 17:47:36.658	0.00000000000002552050	2022/12/13 17:47:36.909	0.00000000000045436500	2022/12/13 17:47:37.159	0.00000000000083095900	2022/12/13 17:47:37.409	0.00000000000087134100	2022/12/13 17:47:37.660	0.00000000000003249830	2022/12/13 17:47:37.910	0.00000000000002852400
2022/12/13 17:47:41.983	0.00000000001987780000	2022/12/13 17:47:42.233	0.00000000000096524300	2022/12/13 17:47:42.483	0.00000000000001670600	2022/12/13 17:47:42.733	0.00000000000018359900	2022/12/13 17:47:42.983	0.00000000000002664170	2022/12/13 17:47:43.234	0.00000000000042891900	2022/12/13 17:47:43.484	0.00000000000086949200	2022/12/13 17:47:43.734	0.00000000000089239000	2022/12/13 17:47:43.985	0.00000000000003873060	2022/12/13 17:47:44.235	0.00000000000001741600
2022/12/13 17:47:48.308	0.00000000001975040000	2022/12/13 17:47:48.558	0.00000000000095836300	2022/12/13 17:47:48.808	0.00000000000001980470	2022/12/13 17:47:49.058	0.00000000000017952500	2022/12/13 17:47:49.308	0.00000000000001925640	2022/12/13 17:47:49.559	0.00000000000043637500	2022/12/13 17:47:49.809	0.00000000000084997000	2022/12/13 17:47:50.059	0.00000000000088098900	2022/12/13 17:47:50.310	0.00000000000003118630	2022/12/13 17:47:50.560	0.00000000000001152720
2022/12/13 17:47:54.633	0.00000000001989010000	2022/12/13 17:47:54.883	0.00000000000097206900	2022/12/13 17:47:55.133	0.00000000000002318340	2022/12/13 17:47:55.383	0.00000000000019465000	2022/12/13 17:47:55.633	0.00000000000003612000	2022/12/13 17:47:55.884	0.00000000000046882900	2022/12/13 17:47:56.134	0.00000000000086261200	2022/12/13 17:47:56.385	0.00000000000088820300	2022/12/13 17:47:56.635	0.00000000000004142190	2022/12/13 17:47:56.885	0.00000000000001828300
2022/12/13 17:48:00.958	0.00000000001971220000	2022/12/13 17:48:01.208	0.00000000000095825500	2022/12/13 17:48:01.458	0.00000000000002000890	2022/12/13 17:48:01.708	0.00000000000018689900	2022/12/13 17:48:01.958	0.00000000000002751570	2022/12/13 17:48:02.209	0.00000000000046576000	2022/12/13 17:48:02.459	0.00000000000085206700	2022/12/13 17:48:02.710	0.00000000000086790700	2022/12/13 17:48:02.960	0.00000000000002664980	2022/12/13 17:48:03.210	0.00000000000001097460	2022/12/13 17:48:03.961	0.00000000000000000000
2022/12/13 17:48:07.283	0.00000000001974500000	2022/12/13 17:48:07.533	0.00000000000096432900	2022/12/13 17:48:07.783	0.00000000000002412030	2022/12/13 17:48:08.033	0.00000000000019882100	2022/12/13 17:48:08.283	0.00000000000002057490	2022/12/13 17:48:08.534	0.00000000000046380300	2022/12/13 17:48:08.784	0.00000000000079242500	2022/12/13 17:48:09.035	0.00000000000077268900	2022/12/13 17:48:09.285	0.00000000000001414800	2022/12/13 17:48:09.535	0.00000000000001286610
2022/12/13 17:48:13.608	0.00000000001985570000	2022/12/13 17:48:13.858	0.00000000000097712100	2022/12/13 17:48:14.108	0.00000000000001261510	2022/12/13 17:48:14.358	0.00000000000018923200	2022/12/13 17:48:14.608	0.00000000000002211540	2022/12/13 17:48:14.859	0.00000000000042053400	2022/12/13 17:48:15.109	0.00000000000079547800	2022/12/13 17:48:15.359	0.00000000000089916200	2022/12/13 17:48:15.610	0.00000000000001521930	2022/12/13 17:48:15.860	0.00000000000001205230	2022/12/13 17:48:16.611	0.00000000000010750000
2022/12/13 17:48:19.933	0.00000000002993330000	2022/12/13 17:48:20.183	0.00000000000141255000	2022/12/13 17:48:20.433	0.00000000000001181260	2022/12/13 17:48:20.683	0.00000000000090097400	2022/12/13 17:48:20.933	0.00000000000011813200	2022/12/13 17:48:21.184	0.00000000000113154000	2022/12/13 17:48:21.434	0.00000000000108791000	2022/12/13 17:48:21.685	0.00000000000113154000	2022/12/13 17:48:21.935	0.00000000000003502350	2022/12/13 17:48:22.185	0.00000000000001858460	2022/12/13 17:48:22.936	0.00000000000016125000
2022/12/13 17:48:26.258	0.00000000002043030000	2022/12/13 17:48:26.508	0.00000000000102737000	2022/12/13 17:48:26.758	0.00000000000002113070	2022/12/13 17:48:27.008	0.00000000000023060300	2022/12/13 17:48:27.258	0.00000000000014042100	2022/12/13 17:48:27.509	0.00000000000053459700	2022/12/13 17:48:27.759	0.00000000000087252400	2022/12/13 17:48:28.009	0.00000000000090058100	2022/12/13 17:48:28.260	0.00000000000002315170	2022/12/13 17:48:28.510	0.00000000000002076090
2022/12/13 17:48:32.583	0.00000000002054160000	2022/12/13 17:48:32.833	0.00000000000097814300	2022/12/13 17:48:33.083	0.00000000000002478090	2022/12/13 17:48:33.333	0.00000000000019787500	2022/12/13 17:48:33.583	0.00000000000013293400	2022/12/13 17:48:33.834	0.00000000000052035400	2022/12/13 17:48:34.084	0.00000000000088144600	2022/12/13 17:48:34.334	0.00000000000092256500	2022/12/13 17:48:34.585	0.00000000000001651680	2022/12/13 17:48:34.835	0.00000000000002140590
2022/12/13 17:48:38.908	0.00000000002042980000	2022/12/13 17:48:39.158	0.00000000000099722400	2022/12/13 17:48:39.408	0.00000000000001475430	2022/12/13 17:48:39.658	0.00000000000020225000	2022/12/13 17:48:39.908	0.00000000000011084800	2022/12/13 17:48:40.159	0.00000000000049229100	2022/12/13 17:48:40.409	0.00000000000085385100	2022/12/13 17:48:40.659	0.00000000000096739300	2022/12/13 17:48:40.910	0.00000000000003439300	2022/12/13 17:48:41.160	0.00000000000001614810
2022/12/13 17:48:45.233	0.00000000002056900000	2022/12/13 17:48:45.483	0.00000000000098894600	2022/12/13 17:48:45.733	0.00000000000002767320	2022/12/13 17:48:45.983	0.00000000000020643700	2022/12/13 17:48:46.233	0.00000000000012306600	2022/12/13 17:48:46.484	0.00000000000048083100	2022/12/13 17:48:46.734	0.00000000000092429000	2022/12/13 17:48:46.984	0.00000000000092417800	2022/12/13 17:48:47.235	0.00000000000002754090	2022/12/13 17:48:47.485	0.00000000000001877430
2022/12/13 17:48:51.558	0.00000000002042500000	2022/12/13 17:48:51.808	0.00000000000098717300	2022/12/13 17:48:52.058	0.00000000000001579330	2022/12/13 17:48:52.308	0.00000000000019034400	2022/12/13 17:48:52.558	0.00000000000010890200	2022/12/13 17:48:52.809	0.00000000000045778300	2022/12/13 17:48:53.059	0.00000000000087937200	2022/12/13 17:48:53.309	0.00000000000094503300	2022/12/13 17:48:53.560	0.00000000000003785880	2022/12/13 17:48:53.810	0.00000000000002544630
2022/12/13 17:48:57.883	0.00000000002038570000	2022/12/13 17:48:58.133	0.00000000000099856800	2022/12/13 17:48:58.383	0.00000000000002290820	2022/12/13 17:48:58.633	0.00000000000018710900	2022/12/13 17:48:58.883	0.00000000000011182600	2022/12/13 17:48:59.134	0.00000000000047542900	2022/12/13 17:48:59.384	0.00000000000090633800	2022/12/13 17:48:59.634	0.00000000000094342000	2022/12/13 17:48:59.885	0.00000000000001842980	2022/12/13 17:49:00.135	0.00000000000002061950
2022/12/13 17:49:04.208	0.00000000002011640000	2022/12/13 17:49:04.458	0.00000000000096099600	2022/12/13 17:49:04.708	0.00000000000001567780	2022/12/13 17:49:04.958	0.00000000000018087400	2022/12/13 17:49:05.208	0.00000000000012978400	2022/12/13 17:49:05.459	0.00000000000047635400	2022/12/13 17:49:05.709	0.00000000000087120200	2022/12/13 17:49:05.959	0.00000000000091831900	2022/12/13 17:49:06.210	0.00000000000003189310	2022/12/13 17:49:06.460	0.00000000000002041100
2022/12/13 17:49:10.533	0.00000000002012290000	2022/12/13 17:49:10.783	0.00000000000098045400	2022/12/13 17:49:11.033	0.00000000000001497740	2022/12/13 17:49:11.283	0.00000000000019537000	2022/12/13 17:49:11.533	0.00000000000010976200	2022/12/13 17:49:11.784	0.00000000000045420300	2022/12/13 17:49:12.034	0.00000000000088052200	2022/12/13 17:49:12.284	0.00000000000094175400	2022/12/13 17:49:12.535	0.00000000000002630200	2022/12/13 17:49:12.785	0.00000000000002382680
2022/12/13 17:49:16.858	0.00000000002009120000	2022/12/13 17:49:17.108	0.00000000000100114000	2022/12/13 17:49:17.358	0.00000000000002614990	2022/12/13 17:49:17.608	0.00000000000018761900	2022/12/13 17:49:17.858	0.00000000000011422400	2022/12/13 17:49:18.109	0.00000000000046650700	2022/12/13 17:49:18.359	0.00000000000089567900	2022/12/13 17:49:18.609	0.00000000000093621800	2022/12/13 17:49:18.860	0.00000000000002080660	2022/12/13 17:49:19.110	0.00000000000002092050
2022/12/13 17:49:23.183	0.00000000001999390000	2022/12/13 17:49:23.433	0.00000000000100410000	2022/12/13 17:49:23.683	0.00000000000001373900	2022/12/13 17:49:23.933	0.00000000000019521400	2022/12/13 17:49:24.183	0.00000000000009150400	2022/12/13 17:49:24.434	0.00000000000045335400	2022/12/13 17:49:24.684	0.00000000000088895500	2022/12/13 17:49:24.934	0.00000000000088993900	2022/12/13 17:49:25.185	0.00000000000002253090	2022/12/13 17:49:25.435	0.00000000000002418370
2022/12/13 17:49:29.508	0.00000000001992510000	2022/12/13 17:49:29.758	0.00000000000097378900	2022/12/13 17:49:30.008	0.00000000000001665820	2022/12/13 17:49:30.258	0.00000000000017787400	2022/12/13 17:49:30.508	0.00000000000009130510	2022/12/13 17:49:30.759	0.00000000000046947400	2022/12/13 17:49:31.009	0.00000000000092490300	2022/12/13 17:49:31.259	0.00000000000091598600	2022/12/13 17:49:31.510	0.00000000000002921900	2022/12/13 17:49:31.760	0.00000000000001651090
2022/12/13 17:49:35.833	0.00000000002002830000	2022/12/13 17:49:36.083	0.00000000000099055900	2022/12/13 17:49:36.333	0.00000000000001779390	2022/12/13 17:49:36.583	0.00000000000018466800	2022/12/13 17:49:36.833	0.00000000000010571500	2022/12/13 17:49:37.084	0.00000000000045261200	2022/12/13 17:49:37.334	0.00000000000089148100	2022/12/13 17:49:37.584	0.00000000000093533100	2022/12/13 17:49:37.835	0.00000000000002881800	2022/12/13 17:49:38.085	0.00000000000001537730
2022/12/13 17:49:42.158	0.00000000002002020000	2022/12/13 17:49:42.408	0.00000000000096841400	2022/12/13 17:49:42.658	0.00000000000001337190	2022/12/13 17:49:42.908	0.00000000000019901400	2022/12/13 17:49:43.158	0.00000000000010210300	2022/12/13 17:49:43.409	0.00000000000045118300	2022/12/13 17:49:43.659	0.00000000000086627300	2022/12/13 17:49:43.909	0.00000000000091796900	2022/12/13 17:49:44.160	0.00000000000002499480	2022/12/13 17:49:44.410	0.00000000000001709410
2022/12/13 17:49:48.483	0.00000000002005030000	2022/12/13 17:49:48.733	0.00000000000096599500	2022/12/13 17:49:48.983	0.00000000000001652270	2022/12/13 17:49:49.233	0.00000000000019475700	2022/12/13 17:49:49.483	0.00000000000010550000	2022/12/13 17:49:49.734	0.00000000000042734500	2022/12/13 17:49:49.984	0.00000000000081222200	2022/12/13 17:49:50.234	0.00000000000089584600	2022/12/13 17:49:50.485	0.00000000000002637290	2022/12/13 17:49:50.735	0.00000000000001571000
2022/12/13 17:49:54.808	0.00000000001982890000	2022/12/13 17:49:55.058	0.00000000000097943300	2022/12/13 17:49:55.308	0.00000000000002414550	2022/12/13 17:49:55.558	0.00000000000017591300	2022/12/13 17:49:55.808	0.00000000000010741400	2022/12/13 17:49:56.059	0.00000000000045984200	2022/12/13 17:49:56.309	0.00000000000087195400	2022/12/13 17:49:56.559	0.00000000000095299300	2022/12/13 17:49:56.810	0.00000000000003144210	2022/12/13 17:49:57.060	0.00000000000001598680
2022/12/13 17:50:01.133	0.00000000001988260000	2022/12/13 17:50:01.383	0.00000000000098185100	2022/12/13 17:50:01.633	0.00000000000001651300	2022/12/13 17:50:01.883	0.00000000000020966200	2022/12/13 17:50:02.133	0.00000000000009581480	2022/12/13 17:50:02.384	0.00000000000043911600	2022/12/13 17:50:02.634	0.00000000000087123400	2022/12/13 17:50:02.884	0.00000000000089249700	2022/12/13 17:50:03.135	0.00000000000002693460	2022/12/13 17:50:03.385	0.00000000000001812660
2022/12/13 17:50:07.458	0.00000000001986650000	2022/12/13 17:50:07.708	0.00000000000095830900	2022/12/13 17:50:07.958	0.00000000000001285270	2022/12/13 17:50:08.208	0.00000000000017162900	2022/12/13 17:50:08.458	0.00000000000010141000	2022/12/13 17:50:08.709	0.00000000000047615000	2022/12/13 17:50:08.959	0.00000000000082671300	2022/12/13 17:50:09.209	0.00000000000088885300	2022/12/13 17:50:09.460	0.00000000000002190200	2022/12/13 17:50:09.710	0.00000000000002255670	2022/12/13 17:50:10.461	0.00000000000010750000
2022/12/13 17:50:13.783	0.00000000002640040000	2022/12/13 17:50:14.033	0.00000000000133789000	2022/12/13 17:50:14.283	0.00000000000001253020	2022/12/13 17:50:14.533	0.00000000000092634900	2022/12/13 17:50:14.783	0.00000000000113154000	2022/12/13 17:50:15.034	0.00000000000113154000	2022/12/13 17:50:15.284	0.00000000000102276000	2022/12/13 17:50:15.534	0.00000000000113154000	2022/12/13 17:50:15.785	0.00000000000004482210	2022/12/13 17:50:16.035	0.00000000000001815460	2022/12/13 17:50:16.786	0.00000000000037625000
