F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	5.50
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/01/16 15:32:41.463	0.00000000011222400000	2023/01/16 15:32:44.714	0.00000000000002323230	2023/01/16 15:32:44.964	0.00000000000003218920	2023/01/16 15:32:45.214	0.00000000000034592900	2023/01/16 15:32:45.465	0.00000000000018581300	2023/01/16 15:32:45.715	0.00000000000070166900	2023/01/16 15:32:45.965	0.00000000000168726000	2023/01/16 15:32:46.215	0.00000000000159621000	2023/01/16 15:32:46.465	0.00000000000017490200	2023/01/16 15:32:46.716	0.00000000000001943970	2023/01/16 15:32:47.467	0.00000000002391870000
2023/01/16 15:32:47.788	0.00000000011202000000	2023/01/16 15:32:51.039	0.00000000000003577440	2023/01/16 15:32:51.289	0.00000000000003697730	2023/01/16 15:32:51.539	0.00000000000033953300	2023/01/16 15:32:51.790	0.00000000000018754900	2023/01/16 15:32:52.040	0.00000000000070292100	2023/01/16 15:32:52.290	0.00000000000169898000	2023/01/16 15:32:52.540	0.00000000000161809000	2023/01/16 15:32:52.790	0.00000000000019348300	2023/01/16 15:32:53.041	0.00000000000002283620	2023/01/16 15:32:53.792	0.00000000002375750000
2023/01/16 15:32:54.113	0.00000000011226700000	2023/01/16 15:32:57.364	0.00000000000004024210	2023/01/16 15:32:57.614	0.00000000000004297740	2023/01/16 15:32:57.864	0.00000000000035126700	2023/01/16 15:32:58.115	0.00000000000018870000	2023/01/16 15:32:58.365	0.00000000000073222500	2023/01/16 15:32:58.615	0.00000000000171989000	2023/01/16 15:32:58.865	0.00000000000165055000	2023/01/16 15:32:59.115	0.00000000000018109400	2023/01/16 15:32:59.366	0.00000000000002928570	2023/01/16 15:33:00.117	0.00000000002386500000
2023/01/16 15:33:00.438	0.00000000011190200000	2023/01/16 15:33:03.689	0.00000000000003392540	2023/01/16 15:33:03.939	0.00000000000003164580	2023/01/16 15:33:04.189	0.00000000000034090400	2023/01/16 15:33:04.440	0.00000000000018727000	2023/01/16 15:33:04.690	0.00000000000074345900	2023/01/16 15:33:04.940	0.00000000000173419000	2023/01/16 15:33:05.190	0.00000000000160572000	2023/01/16 15:33:05.440	0.00000000000020549700	2023/01/16 15:33:05.691	0.00000000000002222130	2023/01/16 15:33:06.442	0.00000000002386500000
2023/01/16 15:33:06.763	0.00000000011181000000	2023/01/16 15:33:10.014	0.00000000000002391500	2023/01/16 15:33:10.264	0.00000000000003811360	2023/01/16 15:33:10.514	0.00000000000035379800	2023/01/16 15:33:10.765	0.00000000000017679900	2023/01/16 15:33:11.015	0.00000000000068589800	2023/01/16 15:33:11.265	0.00000000000176896000	2023/01/16 15:33:11.515	0.00000000000165163000	2023/01/16 15:33:11.765	0.00000000000017476200	2023/01/16 15:33:12.016	0.00000000000003785560	2023/01/16 15:33:12.767	0.00000000002408000000
2023/01/16 15:33:13.088	0.00000000011231600000	2023/01/16 15:33:16.339	0.00000000000003591410	2023/01/16 15:33:16.589	0.00000000000002185040	2023/01/16 15:33:16.839	0.00000000000033814100	2023/01/16 15:33:17.090	0.00000000000016472200	2023/01/16 15:33:17.340	0.00000000000070008800	2023/01/16 15:33:17.590	0.00000000000171747000	2023/01/16 15:33:17.840	0.00000000000160513000	2023/01/16 15:33:18.090	0.00000000000020033100	2023/01/16 15:33:18.341	0.00000000000003590280	2023/01/16 15:33:19.092	0.00000000002381120000
2023/01/16 15:33:19.413	0.00000000011154200000	2023/01/16 15:33:22.664	0.00000000000001916940	2023/01/16 15:33:22.914	0.00000000000003224300	2023/01/16 15:33:23.164	0.00000000000032516600	2023/01/16 15:33:23.415	0.00000000000018650700	2023/01/16 15:33:23.665	0.00000000000070752700	2023/01/16 15:33:23.915	0.00000000000176477000	2023/01/16 15:33:24.165	0.00000000000161341000	2023/01/16 15:33:24.415	0.00000000000017537500	2023/01/16 15:33:24.666	0.00000000000002961190	2023/01/16 15:33:25.417	0.00000000002391870000
2023/01/16 15:33:25.738	0.00000000011167600000	2023/01/16 15:33:28.989	0.00000000000003323740	2023/01/16 15:33:29.239	0.00000000000003379420	2023/01/16 15:33:29.489	0.00000000000031759800	2023/01/16 15:33:29.740	0.00000000000017566500	2023/01/16 15:33:29.990	0.00000000000072676400	2023/01/16 15:33:30.240	0.00000000000173671000	2023/01/16 15:33:30.490	0.00000000000161927000	2023/01/16 15:33:30.740	0.00000000000019871300	2023/01/16 15:33:30.991	0.00000000000002947810	2023/01/16 15:33:31.742	0.00000000002408000000
2023/01/16 15:33:32.063	0.00000000011166500000	2023/01/16 15:33:35.314	0.00000000000003120990	2023/01/16 15:33:35.564	0.00000000000002843260	2023/01/16 15:33:35.814	0.00000000000034112400	2023/01/16 15:33:36.065	0.00000000000016051900	2023/01/16 15:33:36.315	0.00000000000067258400	2023/01/16 15:33:36.565	0.00000000000167941000	2023/01/16 15:33:36.815	0.00000000000163416000	2023/01/16 15:33:37.065	0.00000000000017275700	2023/01/16 15:33:37.316	0.00000000000003471230	2023/01/16 15:33:38.067	0.00000000002408000000
2023/01/16 15:33:38.388	0.00000000011168700000	2023/01/16 15:33:41.639	0.00000000000002314310	2023/01/16 15:33:41.889	0.00000000000003598080	2023/01/16 15:33:42.139	0.00000000000030878800	2023/01/16 15:33:42.390	0.00000000000018438400	2023/01/16 15:33:42.640	0.00000000000073392900	2023/01/16 15:33:42.890	0.00000000000173456000	2023/01/16 15:33:43.140	0.00000000000163459000	2023/01/16 15:33:43.390	0.00000000000020747500	2023/01/16 15:33:43.641	0.00000000000003237310	2023/01/16 15:33:44.392	0.00000000002370370000
2023/01/16 15:33:44.713	0.00000000011231000000	2023/01/16 15:33:47.964	0.00000000000002468300	2023/01/16 15:33:48.214	0.00000000000003337230	2023/01/16 15:33:48.464	0.00000000000032964300	2023/01/16 15:33:48.715	0.00000000000014893500	2023/01/16 15:33:48.965	0.00000000000073619800	2023/01/16 15:33:49.215	0.00000000000174682000	2023/01/16 15:33:49.465	0.00000000000161405000	2023/01/16 15:33:49.715	0.00000000000017842800	2023/01/16 15:33:49.966	0.00000000000002543880	2023/01/16 15:33:50.717	0.00000000002375750000
