F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	32.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/12 17:30:30.930	0.00000000013870100000	2022/12/12 17:30:34.681	0.00000000000087662000	2022/12/12 17:30:34.932	0.00000000000048148700	2022/12/12 17:30:35.182	0.00000000000235822000	2022/12/12 17:30:35.432	0.00000000000741390000	2022/12/12 17:30:35.682	0.00000000001027160000	2022/12/12 17:30:35.932	0.00000000000045172000	2022/12/12 17:30:36.934	0.00000000000306375000
2022/12/12 17:30:37.255	0.00000000013796000000	2022/12/12 17:30:41.006	0.00000000000085925300	2022/12/12 17:30:41.257	0.00000000000048645300	2022/12/12 17:30:41.507	0.00000000000242654000	2022/12/12 17:30:41.757	0.00000000000752968000	2022/12/12 17:30:42.007	0.00000000001019960000	2022/12/12 17:30:42.257	0.00000000000043121500	2022/12/12 17:30:43.259	0.00000000000306375000
2022/12/12 17:30:43.580	0.00000000013679300000	2022/12/12 17:30:47.331	0.00000000000087013700	2022/12/12 17:30:47.582	0.00000000000047464500	2022/12/12 17:30:47.832	0.00000000000237301000	2022/12/12 17:30:48.082	0.00000000000749850000	2022/12/12 17:30:48.332	0.00000000001023450000	2022/12/12 17:30:48.582	0.00000000000042044300	2022/12/12 17:30:49.584	0.00000000000322500000
2022/12/12 17:30:49.905	0.00000000013645500000	2022/12/12 17:30:53.656	0.00000000000085404500	2022/12/12 17:30:53.907	0.00000000000048834000	2022/12/12 17:30:54.157	0.00000000000227411000	2022/12/12 17:30:54.407	0.00000000000731828000	2022/12/12 17:30:54.657	0.00000000001020280000	2022/12/12 17:30:54.907	0.00000000000043820700	2022/12/12 17:30:55.909	0.00000000000376250000
2022/12/12 17:30:56.230	0.00000000013468100000	2022/12/12 17:30:59.981	0.00000000000086105400	2022/12/12 17:31:00.232	0.00000000000046901700	2022/12/12 17:31:00.482	0.00000000000230915000	2022/12/12 17:31:00.732	0.00000000000733757000	2022/12/12 17:31:00.982	0.00000000001006680000	2022/12/12 17:31:01.232	0.00000000000041749700	2022/12/12 17:31:02.234	0.00000000000333250000
2022/12/12 17:31:02.555	0.00000000013452500000	2022/12/12 17:31:06.306	0.00000000000086432700	2022/12/12 17:31:06.557	0.00000000000051243600	2022/12/12 17:31:06.807	0.00000000000224771000	2022/12/12 17:31:07.057	0.00000000000724421000	2022/12/12 17:31:07.307	0.00000000001013770000	2022/12/12 17:31:07.557	0.00000000000044309900	2022/12/12 17:31:08.559	0.00000000000354750000
2022/12/12 17:31:08.880	0.00000000013426700000	2022/12/12 17:31:12.631	0.00000000000083723700	2022/12/12 17:31:12.882	0.00000000000045057500	2022/12/12 17:31:13.132	0.00000000000233769000	2022/12/12 17:31:13.382	0.00000000000730844000	2022/12/12 17:31:13.632	0.00000000001004690000	2022/12/12 17:31:13.882	0.00000000000040059300	2022/12/12 17:31:14.884	0.00000000000306375000
2022/12/12 17:31:15.205	0.00000000013322400000	2022/12/12 17:31:18.956	0.00000000000083119500	2022/12/12 17:31:19.207	0.00000000000043435400	2022/12/12 17:31:19.457	0.00000000000228690000	2022/12/12 17:31:19.707	0.00000000000719218000	2022/12/12 17:31:19.957	0.00000000001014740000	2022/12/12 17:31:20.207	0.00000000000042718900	2022/12/12 17:31:21.209	0.00000000000301000000
2022/12/12 17:31:21.530	0.00000000013218200000	2022/12/12 17:31:25.281	0.00000000000086424100	2022/12/12 17:31:25.532	0.00000000000048584100	2022/12/12 17:31:25.782	0.00000000000226604000	2022/12/12 17:31:26.032	0.00000000000717788000	2022/12/12 17:31:26.282	0.00000000000993408000	2022/12/12 17:31:26.532	0.00000000000043304200	2022/12/12 17:31:27.534	0.00000000000295625000
2022/12/12 17:31:27.855	0.00000000013131600000	2022/12/12 17:31:31.606	0.00000000000084726100	2022/12/12 17:31:31.857	0.00000000000047793400	2022/12/12 17:31:32.107	0.00000000000229727000	2022/12/12 17:31:32.357	0.00000000000701093000	2022/12/12 17:31:32.607	0.00000000001007650000	2022/12/12 17:31:32.857	0.00000000000040669900	2022/12/12 17:31:33.859	0.00000000000284875000
2022/12/12 17:31:34.180	0.00000000013115000000	2022/12/12 17:31:37.931	0.00000000000081982700	2022/12/12 17:31:38.182	0.00000000000045087100	2022/12/12 17:31:38.432	0.00000000000235656000	2022/12/12 17:31:38.682	0.00000000000706721000	2022/12/12 17:31:38.932	0.00000000000997493000	2022/12/12 17:31:39.182	0.00000000000043855100	2022/12/12 17:31:40.184	0.00000000000295625000
2022/12/12 17:31:40.505	0.00000000013010100000	2022/12/12 17:31:44.256	0.00000000000084149900	2022/12/12 17:31:44.507	0.00000000000044259300	2022/12/12 17:31:44.757	0.00000000000229915000	2022/12/12 17:31:45.007	0.00000000000702496000	2022/12/12 17:31:45.257	0.00000000000985184000	2022/12/12 17:31:45.507	0.00000000000043313900	2022/12/12 17:31:46.509	0.00000000000290250000
2022/12/12 17:31:46.830	0.00000000012927400000	2022/12/12 17:31:50.581	0.00000000000081896200	2022/12/12 17:31:50.832	0.00000000000050541100	2022/12/12 17:31:51.082	0.00000000000226771000	2022/12/12 17:31:51.332	0.00000000000703512000	2022/12/12 17:31:51.582	0.00000000000978143000	2022/12/12 17:31:51.832	0.00000000000041805700	2022/12/12 17:31:52.834	0.00000000000295625000
2022/12/12 17:31:53.155	0.00000000012869900000	2022/12/12 17:31:56.906	0.00000000000086182200	2022/12/12 17:31:57.157	0.00000000000046082500	2022/12/12 17:31:57.407	0.00000000000225153000	2022/12/12 17:31:57.657	0.00000000000692870000	2022/12/12 17:31:57.907	0.00000000000982496000	2022/12/12 17:31:58.157	0.00000000000041815900	2022/12/12 17:31:59.159	0.00000000000311750000
2022/12/12 17:31:59.480	0.00000000012804800000	2022/12/12 17:32:03.231	0.00000000000084311200	2022/12/12 17:32:03.482	0.00000000000042670000	2022/12/12 17:32:03.732	0.00000000000224986000	2022/12/12 17:32:03.982	0.00000000000685452000	2022/12/12 17:32:04.232	0.00000000000976530000	2022/12/12 17:32:04.482	0.00000000000041545000	2022/12/12 17:32:05.484	0.00000000000301000000
2022/12/12 17:32:05.805	0.00000000012734400000	2022/12/12 17:32:09.556	0.00000000000078439000	2022/12/12 17:32:09.807	0.00000000000044602300	2022/12/12 17:32:10.057	0.00000000000222240000	2022/12/12 17:32:10.307	0.00000000000676331000	2022/12/12 17:32:10.557	0.00000000000974111000	2022/12/12 17:32:10.807	0.00000000000042794700	2022/12/12 17:32:11.809	0.00000000000301000000
2022/12/12 17:32:12.130	0.00000000012682300000	2022/12/12 17:32:15.881	0.00000000000082367600	2022/12/12 17:32:16.132	0.00000000000046549100	2022/12/12 17:32:16.382	0.00000000000230399000	2022/12/12 17:32:16.632	0.00000000000686887000	2022/12/12 17:32:16.882	0.00000000000975993000	2022/12/12 17:32:17.132	0.00000000000042373300	2022/12/12 17:32:18.134	0.00000000000311750000
2022/12/12 17:32:18.455	0.00000000012661800000	2022/12/12 17:32:22.206	0.00000000000083885500	2022/12/12 17:32:22.457	0.00000000000043299900	2022/12/12 17:32:22.707	0.00000000000221219000	2022/12/12 17:32:22.957	0.00000000000684780000	2022/12/12 17:32:23.207	0.00000000000962609000	2022/12/12 17:32:23.457	0.00000000000041002100	2022/12/12 17:32:24.459	0.00000000000306375000
2022/12/12 17:32:24.780	0.00000000012599000000	2022/12/12 17:32:28.531	0.00000000000082284300	2022/12/12 17:32:28.782	0.00000000000046682900	2022/12/12 17:32:29.032	0.00000000000222514000	2022/12/12 17:32:29.282	0.00000000000678196000	2022/12/12 17:32:29.532	0.00000000000958846000	2022/12/12 17:32:29.782	0.00000000000041063400	2022/12/12 17:32:30.784	0.00000000000295625000
2022/12/12 17:32:31.105	0.00000000012536100000	2022/12/12 17:32:34.856	0.00000000000081748400	2022/12/12 17:32:35.107	0.00000000000044245900	2022/12/12 17:32:35.357	0.00000000000215629000	2022/12/12 17:32:35.607	0.00000000000668956000	2022/12/12 17:32:35.857	0.00000000000957019000	2022/12/12 17:32:36.107	0.00000000000041288600	2022/12/12 17:32:37.109	0.00000000000295625000
2022/12/12 17:32:37.430	0.00000000012467300000	2022/12/12 17:32:41.181	0.00000000000083762900	2022/12/12 17:32:41.432	0.00000000000042524800	2022/12/12 17:32:41.682	0.00000000000218934000	2022/12/12 17:32:41.932	0.00000000000667086000	2022/12/12 17:32:42.182	0.00000000000955299000	2022/12/12 17:32:42.432	0.00000000000039304100	2022/12/12 17:32:43.434	0.00000000000306375000
2022/12/12 17:32:43.755	0.00000000012439900000	2022/12/12 17:32:47.506	0.00000000000078063300	2022/12/12 17:32:47.757	0.00000000000044572200	2022/12/12 17:32:48.007	0.00000000000219912000	2022/12/12 17:32:48.257	0.00000000000667043000	2022/12/12 17:32:48.507	0.00000000000943635000	2022/12/12 17:32:48.757	0.00000000000041290700	2022/12/12 17:32:49.759	0.00000000000290250000
2022/12/12 17:32:50.080	0.00000000012323200000	2022/12/12 17:32:53.831	0.00000000000079603800	2022/12/12 17:32:54.082	0.00000000000041963700	2022/12/12 17:32:54.332	0.00000000000214935000	2022/12/12 17:32:54.582	0.00000000000654573000	2022/12/12 17:32:54.832	0.00000000000952934000	2022/12/12 17:32:55.082	0.00000000000041117700	2022/12/12 17:32:56.084	0.00000000000290250000
2022/12/12 17:32:56.405	0.00000000012371100000	2022/12/12 17:33:00.156	0.00000000000081240400	2022/12/12 17:33:00.407	0.00000000000044938700	2022/12/12 17:33:00.657	0.00000000000217660000	2022/12/12 17:33:00.907	0.00000000000647134000	2022/12/12 17:33:01.157	0.00000000000934605000	2022/12/12 17:33:01.407	0.00000000000041448200	2022/12/12 17:33:02.409	0.00000000000295625000
2022/12/12 17:33:02.730	0.00000000012231800000	2022/12/12 17:33:06.481	0.00000000000081871500	2022/12/12 17:33:06.732	0.00000000000043877200	2022/12/12 17:33:06.982	0.00000000000219418000	2022/12/12 17:33:07.232	0.00000000000655212000	2022/12/12 17:33:07.482	0.00000000000955030000	2022/12/12 17:33:07.732	0.00000000000040980600	2022/12/12 17:33:08.734	0.00000000000279500000
2022/12/12 17:33:09.055	0.00000000012193700000	2022/12/12 17:33:12.806	0.00000000000081303900	2022/12/12 17:33:13.057	0.00000000000044737200	2022/12/12 17:33:13.307	0.00000000000220869000	2022/12/12 17:33:13.557	0.00000000000643715000	2022/12/12 17:33:13.807	0.00000000000942399000	2022/12/12 17:33:14.057	0.00000000000039658900	2022/12/12 17:33:15.059	0.00000000000301000000
2022/12/12 17:33:15.380	0.00000000012146400000	2022/12/12 17:33:19.131	0.00000000000080007400	2022/12/12 17:33:19.382	0.00000000000041583700	2022/12/12 17:33:19.632	0.00000000000220224000	2022/12/12 17:33:19.882	0.00000000000639453000	2022/12/12 17:33:20.132	0.00000000000932186000	2022/12/12 17:33:20.382	0.00000000000040404900	2022/12/12 17:33:21.384	0.00000000000290250000
