F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	32.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/12 16:42:43.874	0.00000000002292110000	2022/12/12 16:42:44.124	0.00000000000107693000	2022/12/12 16:42:44.625	0.00000000000050347100	2022/12/12 16:42:44.875	0.00000000000021371000	2022/12/12 16:42:45.125	0.00000000000127806000	2022/12/12 16:42:45.375	0.00000000000352868000	2022/12/12 16:42:45.625	0.00000000000376244000	2022/12/12 16:42:45.876	0.00000000000019367700	2022/12/12 16:42:46.877	0.00000000000166625000
2022/12/12 16:42:50.199	0.00000000002293620000	2022/12/12 16:42:50.449	0.00000000000103941000	2022/12/12 16:42:50.950	0.00000000000045240300	2022/12/12 16:42:51.200	0.00000000000018736700	2022/12/12 16:42:51.450	0.00000000000129940000	2022/12/12 16:42:51.700	0.00000000000363500000	2022/12/12 16:42:51.950	0.00000000000376255000	2022/12/12 16:42:52.201	0.00000000000021645600	2022/12/12 16:42:53.202	0.00000000000172000000
2022/12/12 16:42:56.524	0.00000000002296900000	2022/12/12 16:42:56.774	0.00000000000105720000	2022/12/12 16:42:57.275	0.00000000000045570300	2022/12/12 16:42:57.525	0.00000000000020152400	2022/12/12 16:42:57.775	0.00000000000127559000	2022/12/12 16:42:58.025	0.00000000000355276000	2022/12/12 16:42:58.275	0.00000000000381732000	2022/12/12 16:42:58.526	0.00000000000020876500	2022/12/12 16:42:59.527	0.00000000000155875000
2022/12/12 16:43:02.849	0.00000000002283350000	2022/12/12 16:43:03.099	0.00000000000105054000	2022/12/12 16:43:03.600	0.00000000000046283000	2022/12/12 16:43:03.850	0.00000000000020318000	2022/12/12 16:43:04.100	0.00000000000126140000	2022/12/12 16:43:04.350	0.00000000000354325000	2022/12/12 16:43:04.600	0.00000000000368085000	2022/12/12 16:43:04.851	0.00000000000020296500	2022/12/12 16:43:05.852	0.00000000000145125000
2022/12/12 16:43:09.174	0.00000000002289320000	2022/12/12 16:43:09.424	0.00000000000106779000	2022/12/12 16:43:09.925	0.00000000000045068800	2022/12/12 16:43:10.175	0.00000000000023278600	2022/12/12 16:43:10.425	0.00000000000129704000	2022/12/12 16:43:10.675	0.00000000000354572000	2022/12/12 16:43:10.925	0.00000000000381953000	2022/12/12 16:43:11.176	0.00000000000020155700	2022/12/12 16:43:12.177	0.00000000000204250000
2022/12/12 16:43:15.499	0.00000000002276740000	2022/12/12 16:43:15.749	0.00000000000107096000	2022/12/12 16:43:16.250	0.00000000000045652500	2022/12/12 16:43:16.500	0.00000000000018601200	2022/12/12 16:43:16.750	0.00000000000127634000	2022/12/12 16:43:17.000	0.00000000000358125000	2022/12/12 16:43:17.250	0.00000000000373949000	2022/12/12 16:43:17.501	0.00000000000020632400	2022/12/12 16:43:18.502	0.00000000000166625000
2022/12/12 16:43:21.824	0.00000000002281630000	2022/12/12 16:43:22.074	0.00000000000106801000	2022/12/12 16:43:22.575	0.00000000000044980700	2022/12/12 16:43:22.825	0.00000000000019573600	2022/12/12 16:43:23.075	0.00000000000128559000	2022/12/12 16:43:23.325	0.00000000000354293000	2022/12/12 16:43:23.575	0.00000000000372982000	2022/12/12 16:43:23.826	0.00000000000020735600	2022/12/12 16:43:24.827	0.00000000000155875000
2022/12/12 16:43:28.149	0.00000000002269700000	2022/12/12 16:43:28.399	0.00000000000103796000	2022/12/12 16:43:28.900	0.00000000000046185200	2022/12/12 16:43:29.150	0.00000000000018775900	2022/12/12 16:43:29.400	0.00000000000130370000	2022/12/12 16:43:29.650	0.00000000000361377000	2022/12/12 16:43:29.900	0.00000000000374234000	2022/12/12 16:43:30.151	0.00000000000020046000	2022/12/12 16:43:31.152	0.00000000000145125000
2022/12/12 16:43:34.474	0.00000000002281150000	2022/12/12 16:43:34.724	0.00000000000105710000	2022/12/12 16:43:35.225	0.00000000000046554500	2022/12/12 16:43:35.475	0.00000000000020077200	2022/12/12 16:43:35.725	0.00000000000123926000	2022/12/12 16:43:35.975	0.00000000000364425000	2022/12/12 16:43:36.225	0.00000000000368477000	2022/12/12 16:43:36.476	0.00000000000019494500	2022/12/12 16:43:37.477	0.00000000000134375000
2022/12/12 16:43:40.799	0.00000000002282060000	2022/12/12 16:43:41.049	0.00000000000104877000	2022/12/12 16:43:41.550	0.00000000000046104000	2022/12/12 16:43:41.800	0.00000000000020872200	2022/12/12 16:43:42.050	0.00000000000131203000	2022/12/12 16:43:42.300	0.00000000000355072000	2022/12/12 16:43:42.550	0.00000000000374218000	2022/12/12 16:43:42.801	0.00000000000017012900	2022/12/12 16:43:43.802	0.00000000000139750000
2022/12/12 16:43:47.124	0.00000000002303290000	2022/12/12 16:43:47.374	0.00000000000104490000	2022/12/12 16:43:47.875	0.00000000000045066100	2022/12/12 16:43:48.125	0.00000000000019154300	2022/12/12 16:43:48.375	0.00000000000127806000	2022/12/12 16:43:48.625	0.00000000000359243000	2022/12/12 16:43:48.875	0.00000000000371235000	2022/12/12 16:43:49.126	0.00000000000020322800	2022/12/12 16:43:50.127	0.00000000000161250000
2022/12/12 16:43:53.449	0.00000000002277870000	2022/12/12 16:43:53.699	0.00000000000105860000	2022/12/12 16:43:54.200	0.00000000000044884500	2022/12/12 16:43:54.450	0.00000000000019669800	2022/12/12 16:43:54.700	0.00000000000124694000	2022/12/12 16:43:54.950	0.00000000000349944000	2022/12/12 16:43:55.200	0.00000000000369982000	2022/12/12 16:43:55.451	0.00000000000020253500	2022/12/12 16:43:56.452	0.00000000000161250000
2022/12/12 16:43:59.774	0.00000000002285120000	2022/12/12 16:44:00.024	0.00000000000104387000	2022/12/12 16:44:00.525	0.00000000000045405300	2022/12/12 16:44:00.775	0.00000000000020037400	2022/12/12 16:44:01.025	0.00000000000128258000	2022/12/12 16:44:01.275	0.00000000000354411000	2022/12/12 16:44:01.525	0.00000000000367655000	2022/12/12 16:44:01.776	0.00000000000019094100	2022/12/12 16:44:02.777	0.00000000000177375000
2022/12/12 16:44:06.099	0.00000000002272710000	2022/12/12 16:44:06.349	0.00000000000105548000	2022/12/12 16:44:06.850	0.00000000000045471400	2022/12/12 16:44:07.100	0.00000000000020026700	2022/12/12 16:44:07.350	0.00000000000125952000	2022/12/12 16:44:07.600	0.00000000000354411000	2022/12/12 16:44:07.850	0.00000000000372186000	2022/12/12 16:44:08.101	0.00000000000022206800	2022/12/12 16:44:09.102	0.00000000000188125000
2022/12/12 16:44:12.424	0.00000000002279530000	2022/12/12 16:44:12.674	0.00000000000104484000	2022/12/12 16:44:13.175	0.00000000000045963200	2022/12/12 16:44:13.425	0.00000000000019215600	2022/12/12 16:44:13.675	0.00000000000123689000	2022/12/12 16:44:13.925	0.00000000000352315000	2022/12/12 16:44:14.175	0.00000000000365914000	2022/12/12 16:44:14.426	0.00000000000019854100	2022/12/12 16:44:15.427	0.00000000000198875000
2022/12/12 16:44:18.749	0.00000000002277710000	2022/12/12 16:44:18.999	0.00000000000107419000	2022/12/12 16:44:19.500	0.00000000000040676900	2022/12/12 16:44:19.750	0.00000000000018356700	2022/12/12 16:44:20.000	0.00000000000129671000	2022/12/12 16:44:20.250	0.00000000000356916000	2022/12/12 16:44:20.500	0.00000000000370558000	2022/12/12 16:44:20.751	0.00000000000020094400	2022/12/12 16:44:21.752	0.00000000000166625000
2022/12/12 16:44:25.074	0.00000000002270450000	2022/12/12 16:44:25.324	0.00000000000106129000	2022/12/12 16:44:25.825	0.00000000000045936900	2022/12/12 16:44:26.075	0.00000000000019484300	2022/12/12 16:44:26.325	0.00000000000126812000	2022/12/12 16:44:26.575	0.00000000000361243000	2022/12/12 16:44:26.825	0.00000000000373439000	2022/12/12 16:44:27.076	0.00000000000018717900	2022/12/12 16:44:28.077	0.00000000000182750000
2022/12/12 16:44:31.399	0.00000000002273190000	2022/12/12 16:44:31.649	0.00000000000100679000	2022/12/12 16:44:32.150	0.00000000000047988500	2022/12/12 16:44:32.400	0.00000000000016621100	2022/12/12 16:44:32.650	0.00000000000133128000	2022/12/12 16:44:32.900	0.00000000000356179000	2022/12/12 16:44:33.150	0.00000000000367553000	2022/12/12 16:44:33.401	0.00000000000019962700	2022/12/12 16:44:34.402	0.00000000000172000000
2022/12/12 16:44:37.724	0.00000000002285610000	2022/12/12 16:44:37.974	0.00000000000104183000	2022/12/12 16:44:38.475	0.00000000000044770000	2022/12/12 16:44:38.725	0.00000000000018982300	2022/12/12 16:44:38.975	0.00000000000126006000	2022/12/12 16:44:39.225	0.00000000000354932000	2022/12/12 16:44:39.475	0.00000000000369714000	2022/12/12 16:44:39.726	0.00000000000019985800	2022/12/12 16:44:40.727	0.00000000000204250000
2022/12/12 16:44:44.049	0.00000000002264320000	2022/12/12 16:44:44.299	0.00000000000102463000	2022/12/12 16:44:44.800	0.00000000000048048700	2022/12/12 16:44:45.050	0.00000000000020978600	2022/12/12 16:44:45.300	0.00000000000127957000	2022/12/12 16:44:45.550	0.00000000000355336000	2022/12/12 16:44:45.800	0.00000000000369934000	2022/12/12 16:44:46.051	0.00000000000021536000	2022/12/12 16:44:47.052	0.00000000000182750000
2022/12/12 16:44:50.374	0.00000000002256260000	2022/12/12 16:44:50.624	0.00000000000101528000	2022/12/12 16:44:51.125	0.00000000000047841200	2022/12/12 16:44:51.375	0.00000000000019927800	2022/12/12 16:44:51.625	0.00000000000125065000	2022/12/12 16:44:51.875	0.00000000000349955000	2022/12/12 16:44:52.125	0.00000000000373213000	2022/12/12 16:44:52.376	0.00000000000018269000	2022/12/12 16:44:53.377	0.00000000000188125000
2022/12/12 16:44:56.699	0.00000000002244600000	2022/12/12 16:44:56.949	0.00000000000101345000	2022/12/12 16:44:57.199	0.00000000000000187211	2022/12/12 16:44:57.450	0.00000000000049372000	2022/12/12 16:44:57.700	0.00000000000017910000	2022/12/12 16:44:57.950	0.00000000000128322000	2022/12/12 16:44:58.200	0.00000000000352858000	2022/12/12 16:44:58.450	0.00000000000368504000	2022/12/12 16:44:58.701	0.00000000000019131200	2022/12/12 16:44:59.702	0.00000000000182750000
2022/12/12 16:45:03.024	0.00000000002269480000	2022/12/12 16:45:03.274	0.00000000000100996000	2022/12/12 16:45:03.775	0.00000000000046743100	2022/12/12 16:45:04.025	0.00000000000019703100	2022/12/12 16:45:04.275	0.00000000000129709000	2022/12/12 16:45:04.525	0.00000000000352358000	2022/12/12 16:45:04.775	0.00000000000365699000	2022/12/12 16:45:05.026	0.00000000000020722700	2022/12/12 16:45:06.027	0.00000000000193500000
2022/12/12 16:45:09.349	0.00000000002268730000	2022/12/12 16:45:09.599	0.00000000000103382000	2022/12/12 16:45:09.849	0.00000000000000225750	2022/12/12 16:45:10.100	0.00000000000044153500	2022/12/12 16:45:10.350	0.00000000000020199200	2022/12/12 16:45:10.600	0.00000000000125097000	2022/12/12 16:45:10.850	0.00000000000350697000	2022/12/12 16:45:11.100	0.00000000000366155000	2022/12/12 16:45:11.351	0.00000000000016972100	2022/12/12 16:45:12.352	0.00000000000150500000
2022/12/12 16:45:15.674	0.00000000002271790000	2022/12/12 16:45:15.924	0.00000000000105226000	2022/12/12 16:45:16.425	0.00000000000048186900	2022/12/12 16:45:16.675	0.00000000000015900800	2022/12/12 16:45:16.925	0.00000000000124941000	2022/12/12 16:45:17.175	0.00000000000358055000	2022/12/12 16:45:17.425	0.00000000000358319000	2022/12/12 16:45:17.676	0.00000000000018798500	2022/12/12 16:45:18.677	0.00000000000182750000
2022/12/12 16:45:21.999	0.00000000002261580000	2022/12/12 16:45:22.249	0.00000000000103506000	2022/12/12 16:45:22.750	0.00000000000044525400	2022/12/12 16:45:23.000	0.00000000000016557600	2022/12/12 16:45:23.250	0.00000000000125995000	2022/12/12 16:45:23.500	0.00000000000354562000	2022/12/12 16:45:23.750	0.00000000000362941000	2022/12/12 16:45:24.001	0.00000000000017772400	2022/12/12 16:45:25.002	0.00000000000145125000
2022/12/12 16:45:28.324	0.00000000002250510000	2022/12/12 16:45:28.574	0.00000000000103135000	2022/12/12 16:45:29.075	0.00000000000042539900	2022/12/12 16:45:29.325	0.00000000000018154600	2022/12/12 16:45:29.575	0.00000000000128704000	2022/12/12 16:45:29.825	0.00000000000354938000	2022/12/12 16:45:30.075	0.00000000000365467000	2022/12/12 16:45:30.326	0.00000000000017181100	2022/12/12 16:45:31.327	0.00000000000182750000
2022/12/12 16:45:34.649	0.00000000002275610000	2022/12/12 16:45:34.899	0.00000000000104780000	2022/12/12 16:45:35.400	0.00000000000042143200	2022/12/12 16:45:35.650	0.00000000000020532500	2022/12/12 16:45:35.900	0.00000000000126350000	2022/12/12 16:45:36.150	0.00000000000352997000	2022/12/12 16:45:36.400	0.00000000000356179000	2022/12/12 16:45:36.651	0.00000000000017768100	2022/12/12 16:45:37.652	0.00000000000198875000
2022/12/12 16:45:40.974	0.00000000002275020000	2022/12/12 16:45:41.224	0.00000000000102581000	2022/12/12 16:45:41.725	0.00000000000044936100	2022/12/12 16:45:41.975	0.00000000000019364500	2022/12/12 16:45:42.225	0.00000000000123012000	2022/12/12 16:45:42.475	0.00000000000351455000	2022/12/12 16:45:42.725	0.00000000000362898000	2022/12/12 16:45:42.976	0.00000000000019634300	2022/12/12 16:45:43.977	0.00000000000150500000
2022/12/12 16:45:47.299	0.00000000002254810000	2022/12/12 16:45:47.549	0.00000000000099706300	2022/12/12 16:45:48.050	0.00000000000044878000	2022/12/12 16:45:48.300	0.00000000000019532700	2022/12/12 16:45:48.550	0.00000000000120238000	2022/12/12 16:45:48.800	0.00000000000348214000	2022/12/12 16:45:49.050	0.00000000000367612000	2022/12/12 16:45:49.301	0.00000000000019143600	2022/12/12 16:45:50.302	0.00000000000161250000
2022/12/12 16:45:53.624	0.00000000002240350000	2022/12/12 16:45:53.874	0.00000000000103049000	2022/12/12 16:45:54.375	0.00000000000043427300	2022/12/12 16:45:54.625	0.00000000000019162400	2022/12/12 16:45:54.875	0.00000000000127968000	2022/12/12 16:45:55.125	0.00000000000347520000	2022/12/12 16:45:55.375	0.00000000000362070000	2022/12/12 16:45:55.626	0.00000000000018091700	2022/12/12 16:45:56.627	0.00000000000145125000
2022/12/12 16:45:59.949	0.00000000002249920000	2022/12/12 16:46:00.199	0.00000000000104312000	2022/12/12 16:46:00.700	0.00000000000040565100	2022/12/12 16:46:00.950	0.00000000000019509100	2022/12/12 16:46:01.200	0.00000000000123361000	2022/12/12 16:46:01.450	0.00000000000350847000	2022/12/12 16:46:01.700	0.00000000000357222000	2022/12/12 16:46:01.951	0.00000000000020086300	2022/12/12 16:46:02.952	0.00000000000123625000
2022/12/12 16:46:06.274	0.00000000002235780000	2022/12/12 16:46:06.524	0.00000000000102522000	2022/12/12 16:46:07.025	0.00000000000041780400	2022/12/12 16:46:07.275	0.00000000000020451300	2022/12/12 16:46:07.525	0.00000000000120550000	2022/12/12 16:46:07.775	0.00000000000354309000	2022/12/12 16:46:08.025	0.00000000000361812000	2022/12/12 16:46:08.276	0.00000000000018370600	2022/12/12 16:46:09.277	0.00000000000161250000
2022/12/12 16:46:12.599	0.00000000002257980000	2022/12/12 16:46:12.849	0.00000000000103877000	2022/12/12 16:46:13.350	0.00000000000041889500	2022/12/12 16:46:13.600	0.00000000000017728900	2022/12/12 16:46:13.850	0.00000000000122474000	2022/12/12 16:46:14.100	0.00000000000352374000	2022/12/12 16:46:14.350	0.00000000000367241000	2022/12/12 16:46:14.601	0.00000000000019569300	2022/12/12 16:46:15.602	0.00000000000145125000
2022/12/12 16:46:18.924	0.00000000002235570000	2022/12/12 16:46:19.174	0.00000000000104264000	2022/12/12 16:46:19.675	0.00000000000041345600	2022/12/12 16:46:19.925	0.00000000000019669800	2022/12/12 16:46:20.175	0.00000000000130650000	2022/12/12 16:46:20.425	0.00000000000341683000	2022/12/12 16:46:20.675	0.00000000000368375000	2022/12/12 16:46:20.926	0.00000000000018373300	2022/12/12 16:46:21.927	0.00000000000150500000
2022/12/12 16:46:25.249	0.00000000002259270000	2022/12/12 16:46:25.499	0.00000000000103769000	2022/12/12 16:46:26.000	0.00000000000048329800	2022/12/12 16:46:26.250	0.00000000000018866700	2022/12/12 16:46:26.500	0.00000000000129311000	2022/12/12 16:46:26.750	0.00000000000345064000	2022/12/12 16:46:27.000	0.00000000000368128000	2022/12/12 16:46:27.251	0.00000000000019977800	2022/12/12 16:46:28.252	0.00000000000123625000
2022/12/12 16:46:31.574	0.00000000002242340000	2022/12/12 16:46:31.824	0.00000000000104533000	2022/12/12 16:46:32.325	0.00000000000045309100	2022/12/12 16:46:32.575	0.00000000000020870000	2022/12/12 16:46:32.825	0.00000000000123764000	2022/12/12 16:46:33.075	0.00000000000346284000	2022/12/12 16:46:33.325	0.00000000000359480000	2022/12/12 16:46:33.576	0.00000000000018297000	2022/12/12 16:46:34.577	0.00000000000172000000
2022/12/12 16:46:37.899	0.00000000002249110000	2022/12/12 16:46:38.149	0.00000000000101270000	2022/12/12 16:46:38.650	0.00000000000043270300	2022/12/12 16:46:38.900	0.00000000000018907100	2022/12/12 16:46:39.150	0.00000000000132509000	2022/12/12 16:46:39.400	0.00000000000351906000	2022/12/12 16:46:39.650	0.00000000000357770000	2022/12/12 16:46:39.901	0.00000000000018760300	2022/12/12 16:46:40.902	0.00000000000166625000
2022/12/12 16:46:44.224	0.00000000002237500000	2022/12/12 16:46:44.474	0.00000000000105178000	2022/12/12 16:46:44.975	0.00000000000045475700	2022/12/12 16:46:45.225	0.00000000000020072900	2022/12/12 16:46:45.475	0.00000000000122722000	2022/12/12 16:46:45.725	0.00000000000344586000	2022/12/12 16:46:45.975	0.00000000000361925000	2022/12/12 16:46:46.226	0.00000000000018408300	2022/12/12 16:46:47.227	0.00000000000172000000
2022/12/12 16:46:50.549	0.00000000002256260000	2022/12/12 16:46:50.799	0.00000000000103581000	2022/12/12 16:46:51.300	0.00000000000044800600	2022/12/12 16:46:51.550	0.00000000000018836100	2022/12/12 16:46:51.800	0.00000000000122243000	2022/12/12 16:46:52.050	0.00000000000348026000	2022/12/12 16:46:52.300	0.00000000000358346000	2022/12/12 16:46:52.551	0.00000000000017029600	2022/12/12 16:46:52.801	0.00000000000000320457	2022/12/12 16:46:53.552	0.00000000000182750000
2022/12/12 16:46:56.874	0.00000000002268950000	2022/12/12 16:46:57.124	0.00000000000105651000	2022/12/12 16:46:57.625	0.00000000000043708900	2022/12/12 16:46:57.875	0.00000000000016643100	2022/12/12 16:46:58.125	0.00000000000123286000	2022/12/12 16:46:58.375	0.00000000000347262000	2022/12/12 16:46:58.625	0.00000000000358147000	2022/12/12 16:46:58.876	0.00000000000019286000	2022/12/12 16:46:59.877	0.00000000000182750000
2022/12/12 16:47:03.199	0.00000000002249330000	2022/12/12 16:47:03.449	0.00000000000104758000	2022/12/12 16:47:03.950	0.00000000000043330000	2022/12/12 16:47:04.200	0.00000000000015187000	2022/12/12 16:47:04.450	0.00000000000127892000	2022/12/12 16:47:04.700	0.00000000000348095000	2022/12/12 16:47:04.950	0.00000000000357190000	2022/12/12 16:47:05.201	0.00000000000018888800	2022/12/12 16:47:05.451	0.00000000000000121206	2022/12/12 16:47:06.202	0.00000000000182750000
2022/12/12 16:47:09.524	0.00000000002258250000	2022/12/12 16:47:09.774	0.00000000000103624000	2022/12/12 16:47:10.024	0.00000000000000022521	2022/12/12 16:47:10.275	0.00000000000043787400	2022/12/12 16:47:10.525	0.00000000000015643900	2022/12/12 16:47:10.775	0.00000000000123598000	2022/12/12 16:47:11.025	0.00000000000352637000	2022/12/12 16:47:11.275	0.00000000000352498000	2022/12/12 16:47:11.526	0.00000000000017571900	2022/12/12 16:47:12.527	0.00000000000155875000
2022/12/12 16:47:15.849	0.00000000002249000000	2022/12/12 16:47:16.099	0.00000000000104387000	2022/12/12 16:47:16.600	0.00000000000047316100	2022/12/12 16:47:16.850	0.00000000000018790400	2022/12/12 16:47:17.100	0.00000000000125167000	2022/12/12 16:47:17.350	0.00000000000349579000	2022/12/12 16:47:17.601	0.00000000000352653000	2022/12/12 16:47:17.851	0.00000000000018703900	2022/12/12 16:47:18.101	0.00000000000000194306	2022/12/12 16:47:18.852	0.00000000000161250000
2022/12/12 16:47:22.174	0.00000000002252710000	2022/12/12 16:47:22.424	0.00000000000102882000	2022/12/12 16:47:22.675	0.00000000000000091859	2022/12/12 16:47:22.925	0.00000000000036552100	2022/12/12 16:47:23.175	0.00000000000018137400	2022/12/12 16:47:23.425	0.00000000000124554000	2022/12/12 16:47:23.675	0.00000000000349396000	2022/12/12 16:47:23.925	0.00000000000352675000	2022/12/12 16:47:24.176	0.00000000000017996000	2022/12/12 16:47:24.426	0.00000000000000138567	2022/12/12 16:47:25.177	0.00000000000150500000
2022/12/12 16:47:28.499	0.00000000002247660000	2022/12/12 16:47:28.749	0.00000000000102087000	2022/12/12 16:47:29.250	0.00000000000043245100	2022/12/12 16:47:29.500	0.00000000000019026400	2022/12/12 16:47:29.750	0.00000000000124436000	2022/12/12 16:47:30.000	0.00000000000341850000	2022/12/12 16:47:30.250	0.00000000000356701000	2022/12/12 16:47:30.501	0.00000000000019525200	2022/12/12 16:47:30.751	0.00000000000000306267	2022/12/12 16:47:31.502	0.00000000000172000000
2022/12/12 16:47:34.824	0.00000000002227130000	2022/12/12 16:47:35.074	0.00000000000100797000	2022/12/12 16:47:35.575	0.00000000000047452100	2022/12/12 16:47:35.825	0.00000000000015803000	2022/12/12 16:47:36.075	0.00000000000122555000	2022/12/12 16:47:36.325	0.00000000000342145000	2022/12/12 16:47:36.575	0.00000000000353933000	2022/12/12 16:47:36.826	0.00000000000018100300	2022/12/12 16:47:37.076	0.00000000000000551636	2022/12/12 16:47:37.827	0.00000000000182750000
2022/12/12 16:47:41.149	0.00000000002260610000	2022/12/12 16:47:41.399	0.00000000000104344000	2022/12/12 16:47:41.900	0.00000000000033111000	2022/12/12 16:47:42.150	0.00000000000016496400	2022/12/12 16:47:42.400	0.00000000000122292000	2022/12/12 16:47:42.650	0.00000000000348439000	2022/12/12 16:47:42.900	0.00000000000358243000	2022/12/12 16:47:43.151	0.00000000000017493400	2022/12/12 16:47:44.152	0.00000000000182750000
2022/12/12 16:47:47.474	0.00000000002251530000	2022/12/12 16:47:47.724	0.00000000000102872000	2022/12/12 16:47:47.974	0.00000000000000433386	2022/12/12 16:47:48.225	0.00000000000036197400	2022/12/12 16:47:48.475	0.00000000000018074500	2022/12/12 16:47:48.725	0.00000000000127371000	2022/12/12 16:47:48.975	0.00000000000345661000	2022/12/12 16:47:49.225	0.00000000000354863000	2022/12/12 16:47:49.476	0.00000000000016198100	2022/12/12 16:47:50.477	0.00000000000161250000
2022/12/12 16:47:53.799	0.00000000002249000000	2022/12/12 16:47:54.049	0.00000000000102576000	2022/12/12 16:47:54.550	0.00000000000045398300	2022/12/12 16:47:54.800	0.00000000000021902000	2022/12/12 16:47:55.050	0.00000000000125076000	2022/12/12 16:47:55.300	0.00000000000344532000	2022/12/12 16:47:55.550	0.00000000000351573000	2022/12/12 16:47:55.801	0.00000000000019707400	2022/12/12 16:47:56.802	0.00000000000193500000
2022/12/12 16:48:00.124	0.00000000002250720000	2022/12/12 16:48:00.374	0.00000000000102415000	2022/12/12 16:48:00.625	0.00000000000000546960	2022/12/12 16:48:00.875	0.00000000000042381900	2022/12/12 16:48:01.125	0.00000000000018691000	2022/12/12 16:48:01.375	0.00000000000125554000	2022/12/12 16:48:01.625	0.00000000000343408000	2022/12/12 16:48:01.875	0.00000000000357985000	2022/12/12 16:48:02.126	0.00000000000019354300	2022/12/12 16:48:02.376	0.00000000000000002419	2022/12/12 16:48:03.127	0.00000000000177375000
2022/12/12 16:48:06.449	0.00000000002239970000	2022/12/12 16:48:06.699	0.00000000000103210000	2022/12/12 16:48:07.200	0.00000000000045127900	2022/12/12 16:48:07.450	0.00000000000017397800	2022/12/12 16:48:07.700	0.00000000000123017000	2022/12/12 16:48:07.950	0.00000000000343726000	2022/12/12 16:48:08.200	0.00000000000351750000	2022/12/12 16:48:08.451	0.00000000000014610300	2022/12/12 16:48:08.701	0.00000000000000029079	2022/12/12 16:48:09.452	0.00000000000177375000
2022/12/12 16:48:12.774	0.00000000002229220000	2022/12/12 16:48:13.024	0.00000000000102581000	2022/12/12 16:48:13.275	0.00000000000000041065	2022/12/12 16:48:13.525	0.00000000000038557500	2022/12/12 16:48:13.775	0.00000000000017657400	2022/12/12 16:48:14.025	0.00000000000125178000	2022/12/12 16:48:14.275	0.00000000000347880000	2022/12/12 16:48:14.525	0.00000000000354201000	2022/12/12 16:48:14.776	0.00000000000015332700	2022/12/12 16:48:15.777	0.00000000000161250000
2022/12/12 16:48:19.099	0.00000000002241320000	2022/12/12 16:48:19.349	0.00000000000102383000	2022/12/12 16:48:19.850	0.00000000000043326800	2022/12/12 16:48:20.100	0.00000000000016918300	2022/12/12 16:48:20.350	0.00000000000126457000	2022/12/12 16:48:20.600	0.00000000000340269000	2022/12/12 16:48:20.850	0.00000000000352691000	2022/12/12 16:48:21.101	0.00000000000018556100	2022/12/12 16:48:22.102	0.00000000000198875000
2022/12/12 16:48:25.424	0.00000000002233580000	2022/12/12 16:48:25.674	0.00000000000104076000	2022/12/12 16:48:25.924	0.00000000000000158078	2022/12/12 16:48:26.175	0.00000000000045602000	2022/12/12 16:48:26.425	0.00000000000017324100	2022/12/12 16:48:26.675	0.00000000000130370000	2022/12/12 16:48:26.925	0.00000000000344817000	2022/12/12 16:48:27.175	0.00000000000356566000	2022/12/12 16:48:27.426	0.00000000000019092000	2022/12/12 16:48:28.427	0.00000000000172000000
2022/12/12 16:48:31.749	0.00000000002238150000	2022/12/12 16:48:31.999	0.00000000000102227000	2022/12/12 16:48:32.500	0.00000000000040201700	2022/12/12 16:48:32.750	0.00000000000018637800	2022/12/12 16:48:33.000	0.00000000000121829000	2022/12/12 16:48:33.250	0.00000000000348235000	2022/12/12 16:48:33.500	0.00000000000351401000	2022/12/12 16:48:33.751	0.00000000000018730800	2022/12/12 16:48:34.001	0.00000000000000238972	2022/12/12 16:48:34.752	0.00000000000172000000
2022/12/12 16:48:38.074	0.00000000002221160000	2022/12/12 16:48:38.324	0.00000000000100845000	2022/12/12 16:48:38.825	0.00000000000043356900	2022/12/12 16:48:39.075	0.00000000000018025600	2022/12/12 16:48:39.325	0.00000000000121561000	2022/12/12 16:48:39.575	0.00000000000343618000	2022/12/12 16:48:39.825	0.00000000000354621000	2022/12/12 16:48:40.076	0.00000000000018650700	2022/12/12 16:48:41.077	0.00000000000166625000
2022/12/12 16:48:44.399	0.00000000002219600000	2022/12/12 16:48:44.649	0.00000000000100652000	2022/12/12 16:48:45.150	0.00000000000043248800	2022/12/12 16:48:45.400	0.00000000000018515200	2022/12/12 16:48:45.650	0.00000000000122098000	2022/12/12 16:48:45.900	0.00000000000345220000	2022/12/12 16:48:46.150	0.00000000000349359000	2022/12/12 16:48:46.401	0.00000000000018683500	2022/12/12 16:48:46.651	0.00000000000000054879	2022/12/12 16:48:47.402	0.00000000000172000000
