F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	6.40
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/11/14 16:44:10.644	0.00000000002490340000	2022/11/14 16:44:10.894	0.00000000000120163000	2022/11/14 16:44:11.144	0.00000000000038869800	2022/11/14 16:44:11.394	0.00000000000074662500	2022/11/14 16:44:11.644	0.00000000000133520000	2022/11/14 16:44:11.895	0.00000000000282671000	2022/11/14 16:44:12.145	0.00000000000016515700	2022/11/14 16:44:12.645	0.00000000000121754000
2022/11/14 16:44:12.966	0.00000000002459060000	2022/11/14 16:44:13.216	0.00000000000117707000	2022/11/14 16:44:13.467	0.00000000000040167900	2022/11/14 16:44:13.717	0.00000000000074861900	2022/11/14 16:44:13.967	0.00000000000127833000	2022/11/14 16:44:14.217	0.00000000000284773000	2022/11/14 16:44:14.467	0.00000000000016507100	2022/11/14 16:44:14.968	0.00000000000123028000
2022/11/14 16:44:15.289	0.00000000002473520000	2022/11/14 16:44:15.539	0.00000000000118959000	2022/11/14 16:44:15.789	0.00000000000042225400	2022/11/14 16:44:16.039	0.00000000000072548500	2022/11/14 16:44:16.289	0.00000000000129263000	2022/11/14 16:44:16.540	0.00000000000283875000	2022/11/14 16:44:16.790	0.00000000000015560000	2022/11/14 16:44:17.290	0.00000000000118690000
2022/11/14 16:44:17.611	0.00000000002469860000	2022/11/14 16:44:17.861	0.00000000000118422000	2022/11/14 16:44:18.112	0.00000000000038727400	2022/11/14 16:44:18.362	0.00000000000072779600	2022/11/14 16:44:18.612	0.00000000000131440000	2022/11/14 16:44:18.862	0.00000000000282596000	2022/11/14 16:44:19.112	0.00000000000015151000	2022/11/14 16:44:19.613	0.00000000000119701000
2022/11/14 16:44:19.934	0.00000000002463680000	2022/11/14 16:44:20.184	0.00000000000119932000	2022/11/14 16:44:20.434	0.00000000000041393400	2022/11/14 16:44:20.684	0.00000000000072856000	2022/11/14 16:44:20.934	0.00000000000132509000	2022/11/14 16:44:21.185	0.00000000000285896000	2022/11/14 16:44:21.435	0.00000000000014629100	2022/11/14 16:44:21.935	0.00000000000120088000
2022/11/14 16:44:22.256	0.00000000002455350000	2022/11/14 16:44:22.506	0.00000000000117416000	2022/11/14 16:44:22.757	0.00000000000039863100	2022/11/14 16:44:23.007	0.00000000000072627500	2022/11/14 16:44:23.257	0.00000000000134901000	2022/11/14 16:44:23.507	0.00000000000279510000	2022/11/14 16:44:23.757	0.00000000000014319000	2022/11/14 16:44:24.258	0.00000000000119572000
2022/11/14 16:44:24.579	0.00000000002461420000	2022/11/14 16:44:24.829	0.00000000000117207000	2022/11/14 16:44:25.079	0.00000000000041547700	2022/11/14 16:44:25.329	0.00000000000069605700	2022/11/14 16:44:25.579	0.00000000000132251000	2022/11/14 16:44:25.830	0.00000000000285563000	2022/11/14 16:44:26.080	0.00000000000014488800	2022/11/14 16:44:26.580	0.00000000000120985000
2022/11/14 16:44:26.901	0.00000000002483300000	2022/11/14 16:44:27.151	0.00000000000117975000	2022/11/14 16:44:27.402	0.00000000000042427500	2022/11/14 16:44:27.652	0.00000000000071755200	2022/11/14 16:44:27.902	0.00000000000128295000	2022/11/14 16:44:28.152	0.00000000000282214000	2022/11/14 16:44:28.402	0.00000000000014309300	2022/11/14 16:44:28.903	0.00000000000120733000
2022/11/14 16:44:29.224	0.00000000002461750000	2022/11/14 16:44:29.474	0.00000000000119007000	2022/11/14 16:44:29.724	0.00000000000036516600	2022/11/14 16:44:29.974	0.00000000000072625400	2022/11/14 16:44:30.224	0.00000000000128231000	2022/11/14 16:44:30.475	0.00000000000289540000	2022/11/14 16:44:30.725	0.00000000000013324000	2022/11/14 16:44:31.225	0.00000000000121442000
2022/11/14 16:44:31.546	0.00000000002466370000	2022/11/14 16:44:31.796	0.00000000000118051000	2022/11/14 16:44:32.047	0.00000000000040487200	2022/11/14 16:44:32.297	0.00000000000073370900	2022/11/14 16:44:32.547	0.00000000000132294000	2022/11/14 16:44:32.797	0.00000000000285590000	2022/11/14 16:44:33.047	0.00000000000015199900	2022/11/14 16:44:33.548	0.00000000000116890000
2022/11/14 16:44:33.869	0.00000000002451910000	2022/11/14 16:44:34.119	0.00000000000115960000	2022/11/14 16:44:34.369	0.00000000000041596600	2022/11/14 16:44:34.619	0.00000000000073170400	2022/11/14 16:44:34.869	0.00000000000131268000	2022/11/14 16:44:35.120	0.00000000000283966000	2022/11/14 16:44:35.370	0.00000000000015514400	2022/11/14 16:44:35.870	0.00000000000123775000
2022/11/14 16:44:36.191	0.00000000002466320000	2022/11/14 16:44:36.441	0.00000000000118051000	2022/11/14 16:44:36.692	0.00000000000042649500	2022/11/14 16:44:36.942	0.00000000000073430600	2022/11/14 16:44:37.192	0.00000000000131386000	2022/11/14 16:44:37.442	0.00000000000281741000	2022/11/14 16:44:37.692	0.00000000000014912400	2022/11/14 16:44:38.193	0.00000000000119685000
2022/11/14 16:44:38.514	0.00000000002463570000	2022/11/14 16:44:38.764	0.00000000000117046000	2022/11/14 16:44:39.014	0.00000000000040022200	2022/11/14 16:44:39.264	0.00000000000075372500	2022/11/14 16:44:39.514	0.00000000000135955000	2022/11/14 16:44:39.765	0.00000000000283380000	2022/11/14 16:44:40.015	0.00000000000013923400	2022/11/14 16:44:40.265	0.00000000000000128570	2022/11/14 16:44:40.515	0.00000000000117476000
2022/11/14 16:44:40.836	0.00000000002440140000	2022/11/14 16:44:41.086	0.00000000000118357000	2022/11/14 16:44:41.337	0.00000000000039864200	2022/11/14 16:44:41.587	0.00000000000072601200	2022/11/14 16:44:41.837	0.00000000000134267000	2022/11/14 16:44:42.087	0.00000000000286030000	2022/11/14 16:44:42.337	0.00000000000014938700	2022/11/14 16:44:42.838	0.00000000000118685000
2022/11/14 16:44:43.159	0.00000000002449650000	2022/11/14 16:44:43.409	0.00000000000116718000	2022/11/14 16:44:43.659	0.00000000000038150600	2022/11/14 16:44:43.909	0.00000000000072880200	2022/11/14 16:44:44.159	0.00000000000130048000	2022/11/14 16:44:44.410	0.00000000000280118000	2022/11/14 16:44:44.660	0.00000000000013963100	2022/11/14 16:44:45.160	0.00000000000116814000
2022/11/14 16:44:45.481	0.00000000002460400000	2022/11/14 16:44:45.731	0.00000000000118438000	2022/11/14 16:44:45.982	0.00000000000042483400	2022/11/14 16:44:46.232	0.00000000000072186800	2022/11/14 16:44:46.482	0.00000000000127457000	2022/11/14 16:44:46.732	0.00000000000278839000	2022/11/14 16:44:46.982	0.00000000000013455200	2022/11/14 16:44:47.483	0.00000000000124345000
2022/11/14 16:44:47.804	0.00000000002459170000	2022/11/14 16:44:48.054	0.00000000000117078000	2022/11/14 16:44:48.304	0.00000000000038659100	2022/11/14 16:44:48.554	0.00000000000071292400	2022/11/14 16:44:48.804	0.00000000000132526000	2022/11/14 16:44:49.055	0.00000000000280397000	2022/11/14 16:44:49.305	0.00000000000014009400	2022/11/14 16:44:49.805	0.00000000000119373000
2022/11/14 16:44:50.126	0.00000000002441700000	2022/11/14 16:44:50.376	0.00000000000115868000	2022/11/14 16:44:50.627	0.00000000000040377000	2022/11/14 16:44:50.877	0.00000000000070955900	2022/11/14 16:44:51.127	0.00000000000132015000	2022/11/14 16:44:51.377	0.00000000000284004000	2022/11/14 16:44:51.627	0.00000000000016637700	2022/11/14 16:44:52.128	0.00000000000116992000
2022/11/14 16:44:52.449	0.00000000002453580000	2022/11/14 16:44:52.699	0.00000000000117035000	2022/11/14 16:44:52.949	0.00000000000041559500	2022/11/14 16:44:53.199	0.00000000000072932300	2022/11/14 16:44:53.449	0.00000000000131692000	2022/11/14 16:44:53.700	0.00000000000278624000	2022/11/14 16:44:53.950	0.00000000000014553800	2022/11/14 16:44:54.450	0.00000000000113197000
2022/11/14 16:44:54.771	0.00000000002448040000	2022/11/14 16:44:55.021	0.00000000000117196000	2022/11/14 16:44:55.272	0.00000000000038507500	2022/11/14 16:44:55.522	0.00000000000072787200	2022/11/14 16:44:55.772	0.00000000000128204000	2022/11/14 16:44:56.022	0.00000000000285837000	2022/11/14 16:44:56.272	0.00000000000015324100	2022/11/14 16:44:56.773	0.00000000000117648000
2022/11/14 16:44:57.094	0.00000000002440140000	2022/11/14 16:44:57.344	0.00000000000113498000	2022/11/14 16:44:57.594	0.00000000000040636600	2022/11/14 16:44:57.844	0.00000000000074294300	2022/11/14 16:44:58.094	0.00000000000134713000	2022/11/14 16:44:58.345	0.00000000000280967000	2022/11/14 16:44:58.595	0.00000000000016327100	2022/11/14 16:44:59.095	0.00000000000115159000
2022/11/14 16:44:59.416	0.00000000002441480000	2022/11/14 16:44:59.666	0.00000000000119050000	2022/11/14 16:44:59.917	0.00000000000041101000	2022/11/14 16:45:00.167	0.00000000000070486100	2022/11/14 16:45:00.417	0.00000000000130247000	2022/11/14 16:45:00.667	0.00000000000285471000	2022/11/14 16:45:00.917	0.00000000000017366600	2022/11/14 16:45:01.418	0.00000000000117373000
2022/11/14 16:45:01.739	0.00000000002445350000	2022/11/14 16:45:01.989	0.00000000000116116000	2022/11/14 16:45:02.239	0.00000000000038951000	2022/11/14 16:45:02.489	0.00000000000070875300	2022/11/14 16:45:02.739	0.00000000000131085000	2022/11/14 16:45:02.990	0.00000000000276549000	2022/11/14 16:45:03.240	0.00000000000012978400	2022/11/14 16:45:03.740	0.00000000000118400000
2022/11/14 16:45:04.061	0.00000000002447450000	2022/11/14 16:45:04.311	0.00000000000116175000	2022/11/14 16:45:04.562	0.00000000000042936000	2022/11/14 16:45:04.812	0.00000000000070468400	2022/11/14 16:45:05.062	0.00000000000127366000	2022/11/14 16:45:05.312	0.00000000000282246000	2022/11/14 16:45:05.562	0.00000000000015628800	2022/11/14 16:45:06.063	0.00000000000116831000
2022/11/14 16:45:06.384	0.00000000002443580000	2022/11/14 16:45:06.634	0.00000000000116239000	2022/11/14 16:45:06.884	0.00000000000043473000	2022/11/14 16:45:07.134	0.00000000000072961900	2022/11/14 16:45:07.384	0.00000000000129897000	2022/11/14 16:45:07.635	0.00000000000279537000	2022/11/14 16:45:07.885	0.00000000000012706500	2022/11/14 16:45:08.385	0.00000000000115949000
2022/11/14 16:45:08.706	0.00000000002457070000	2022/11/14 16:45:08.956	0.00000000000121190000	2022/11/14 16:45:09.207	0.00000000000041481500	2022/11/14 16:45:09.457	0.00000000000072437300	2022/11/14 16:45:09.707	0.00000000000132606000	2022/11/14 16:45:09.957	0.00000000000274485000	2022/11/14 16:45:10.207	0.00000000000014278600	2022/11/14 16:45:10.708	0.00000000000119029000
