F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	18.00
mode-change-delay()	
multiplier(V)	810
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/05/08 16:45:28.045	0.00000000000119432000	2023/05/08 16:45:28.245	0.00000000000005247720	2023/05/08 16:45:28.445	0.00000000000002959040	2023/05/08 16:45:28.645	0.00000000000002474110	2023/05/08 16:45:28.845	0.00000000000006274990	2023/05/08 16:45:29.045	0.00000000000019498300
2023/05/08 16:45:33.620	0.00000000000117562000	2023/05/08 16:45:33.820	0.00000000000006532880	2023/05/08 16:45:34.020	0.00000000000004922750	2023/05/08 16:45:34.220	0.00000000000003581470	2023/05/08 16:45:34.420	0.00000000000003457840	2023/05/08 16:45:34.621	0.00000000000022336300
2023/05/08 16:45:39.195	0.00000000000121840000	2023/05/08 16:45:39.395	0.00000000000004882540	2023/05/08 16:45:39.595	0.00000000000005551620	2023/05/08 16:45:39.795	0.00000000000002082590	2023/05/08 16:45:39.995	0.00000000000005401770	2023/05/08 16:45:40.195	0.00000000000024264900	2023/05/08 16:45:40.897	0.00000000000000000000	2023/05/08 16:45:41.297	0.00000000000021500000	2023/05/08 16:45:41.498	0.00000000000010750000
2023/05/08 16:45:44.770	0.00000000000121507000	2023/05/08 16:45:44.970	0.00000000000003486760	2023/05/08 16:45:45.170	0.00000000000002947540	2023/05/08 16:45:45.370	0.00000000000002828430	2023/05/08 16:45:45.570	0.00000000000004247970	2023/05/08 16:45:45.770	0.00000000000022072900	2023/05/08 16:45:46.472	0.00000000000010750000	2023/05/08 16:45:46.872	0.00000000000021500000	2023/05/08 16:45:47.073	0.00000000000053750000
2023/05/08 16:45:50.345	0.00000000000129258000	2023/05/08 16:45:50.545	0.00000000000002800480	2023/05/08 16:45:50.745	0.00000000000003724550	2023/05/08 16:45:50.945	0.00000000000003523850	2023/05/08 16:45:51.145	0.00000000000003543410	2023/05/08 16:45:51.346	0.00000000000021846100	2023/05/08 16:45:52.047	0.00000000000064500000	2023/05/08 16:45:52.247	0.00000000000032250000	2023/05/08 16:45:52.447	0.00000000000053750000	2023/05/08 16:45:52.648	0.00000000000064500000
2023/05/08 16:45:55.920	0.00000000000136277000	2023/05/08 16:45:56.120	0.00000000000001945100	2023/05/08 16:45:56.320	0.00000000000002451750	2023/05/08 16:45:56.520	0.00000000000006018060	2023/05/08 16:45:56.720	0.00000000000003792810	2023/05/08 16:45:56.921	0.00000000000020452900	2023/05/08 16:45:57.622	0.00000000000043000000	2023/05/08 16:45:57.822	0.00000000000043000000	2023/05/08 16:45:58.022	0.00000000000043000000	2023/05/08 16:45:58.223	0.00000000000075250000
2023/05/08 16:46:01.495	0.00000000000131268000	2023/05/08 16:46:01.695	0.00000000000004763110	2023/05/08 16:46:01.895	0.00000000000002734900	2023/05/08 16:46:02.095	0.00000000000003592860	2023/05/08 16:46:02.295	0.00000000000006690150	2023/05/08 16:46:02.495	0.00000000000024073500	2023/05/08 16:46:03.197	0.00000000000053750000	2023/05/08 16:46:03.397	0.00000000000043000000	2023/05/08 16:46:03.597	0.00000000000043000000	2023/05/08 16:46:03.798	0.00000000000043000000
2023/05/08 16:46:07.070	0.00000000000129892000	2023/05/08 16:46:07.270	0.00000000000005328880	2023/05/08 16:46:07.470	0.00000000000004148210	2023/05/08 16:46:07.670	0.00000000000002538070	2023/05/08 16:46:07.870	0.00000000000003588130	2023/05/08 16:46:08.071	0.00000000000022349200	2023/05/08 16:46:08.772	0.00000000000053750000	2023/05/08 16:46:08.972	0.00000000000053750000	2023/05/08 16:46:09.172	0.00000000000032250000	2023/05/08 16:46:09.373	0.00000000000053750000
2023/05/08 16:46:12.645	0.00000000000127419000	2023/05/08 16:46:12.845	0.00000000000003492350	2023/05/08 16:46:13.045	0.00000000000002858640	2023/05/08 16:46:13.245	0.00000000000003459560	2023/05/08 16:46:13.445	0.00000000000007822020	2023/05/08 16:46:13.645	0.00000000000023917600	2023/05/08 16:46:14.347	0.00000000000064500000	2023/05/08 16:46:14.547	0.00000000000053750000	2023/05/08 16:46:14.747	0.00000000000053750000	2023/05/08 16:46:14.948	0.00000000000043000000
2023/05/08 16:46:18.220	0.00000000000123560000	2023/05/08 16:46:18.420	0.00000000000005633320	2023/05/08 16:46:18.620	0.00000000000003021500	2023/05/08 16:46:18.820	0.00000000000003133080	2023/05/08 16:46:19.020	0.00000000000003329160	2023/05/08 16:46:19.221	0.00000000000022893200	2023/05/08 16:46:19.922	0.00000000000053750000	2023/05/08 16:46:20.122	0.00000000000032250000	2023/05/08 16:46:20.322	0.00000000000032250000	2023/05/08 16:46:20.523	0.00000000000021500000
