datetime	Date	Elapsed time	Time	VMon1	VMon2	VMon3	VMon4	VMon5	VMon6	VMon7	VMon8	IMon1	IMon2	IMon3	IMon4	IMon5	IMon6	IMon7	IMon8	Comment	hv_grid	em
2023-01-12 17:43:27	12/01/2023	1745.604	17:43:27.964	499.9	100.08	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0213	0.0225	10.8282	10.8503	10.8151	10.825	-0.0175	-0.0114		2.13e-08	2.25e-08
2023-01-12 17:43:34	12/01/2023	1752.813	17:43:35.173	499.9	100.08	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0182	0.024	10.8008	10.8198	10.7835	10.7941	-0.0175	-0.0114		1.82e-08	2.4e-08
2023-01-12 17:43:40	12/01/2023	1758.832	17:43:41.192	499.9	100.08	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0173	0.0236	10.8007	10.8211	10.7881	10.7991	-0.0175	-0.0114		1.73e-08	2.36e-08
2023-01-12 17:43:46	12/01/2023	1764.8400000000001	17:43:47.200	499.9	100.08	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0173	0.0236	10.798	10.8196	10.7855	10.7953	-0.0175	-0.0114		1.73e-08	2.36e-08
2023-01-12 17:43:53	12/01/2023	1770.845	17:43:53.205	499.9	100.08	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0173	0.0227	10.7943	10.8181	10.7806	10.7922	-0.0167	-0.0114		1.73e-08	2.27e-08
2023-01-12 17:43:59	12/01/2023	1776.844	17:43:59.204	499.9	100.08	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0174	0.0221	10.8069	10.8297	10.7923	10.8046	-0.0151	-0.0114		1.7399999999999997e-08	2.21e-08
2023-01-12 17:44:05	12/01/2023	1782.8570000000002	17:44:05.217	499.9	100.08	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0174	0.0235	10.8207	10.8402	10.8033	10.8147	-0.0151	-0.0114		1.7399999999999997e-08	2.35e-08
2023-01-12 17:44:12	12/01/2023	1790.096	17:44:12.456	499.92	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0174	0.0235	10.8168	10.8358	10.8033	10.8134	-0.0151	-0.0114		1.7399999999999997e-08	2.35e-08
2023-01-12 17:44:18	12/01/2023	1796.115	17:44:18.475	499.92	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0174	0.0225	10.8173	10.8444	10.8059	10.8171	-0.0151	-0.0114		1.7399999999999997e-08	2.25e-08
2023-01-12 17:44:24	12/01/2023	1802.125	17:44:24.485	499.92	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0174	0.024	10.8266	10.8489	10.8115	10.8226	-0.0151	-0.0114		1.7399999999999997e-08	2.4e-08
2023-01-12 17:44:31	12/01/2023	1809.342	17:44:31.702	499.92	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0174	0.0243	10.8204	10.8473	10.8112	10.8195	-0.0151	-0.0114		1.7399999999999997e-08	2.43e-08
2023-01-12 17:44:37	12/01/2023	1815.371	17:44:37.731	499.92	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0174	0.0223	10.8289	10.8506	10.8134	10.8229	-0.0151	-0.0114		1.7399999999999997e-08	2.2299999999999998e-08
2023-01-12 17:44:43	12/01/2023	1821.3780000000002	17:44:43.738	499.92	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0174	0.0223	10.833	10.857	10.8215	10.8323	-0.0151	-0.0122		1.7399999999999997e-08	2.2299999999999998e-08
2023-01-12 17:44:50	12/01/2023	1828.593	17:44:50.953	499.92	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0177	0.0232	10.842	10.8679	10.8286	10.8368	-0.0151	-0.0122		1.77e-08	2.3199999999999996e-08
2023-01-12 17:44:56	12/01/2023	1834.602	17:44:56.962	499.94	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0177	0.0232	10.8412	10.863	10.827	10.8334	-0.0151	-0.0122		1.77e-08	2.3199999999999996e-08
2023-01-12 17:45:02	12/01/2023	1840.6350000000002	17:45:02.995	499.94	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0181	0.0232	10.8421	10.8692	10.831	10.8435	-0.0151	-0.0122		1.81e-08	2.3199999999999996e-08
2023-01-12 17:45:09	12/01/2023	1846.6460000000002	17:45:09.006	499.94	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0181	0.0236	10.8517	10.8729	10.8345	10.8405	-0.0151	-0.0122		1.81e-08	2.36e-08
2023-01-12 17:45:15	12/01/2023	1852.663	17:45:15.023	499.94	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0181	0.0236	10.851	10.8754	10.8397	10.8497	-0.0151	-0.0122		1.81e-08	2.36e-08
2023-01-12 17:45:21	12/01/2023	1858.6740000000002	17:45:21.034	499.94	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0181	0.0234	10.8521	10.8746	10.8371	10.8471	-0.0151	-0.0122		1.81e-08	2.34e-08
2023-01-12 17:45:28	12/01/2023	1865.874	17:45:28.234	499.94	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0182	0.0236	10.8645	10.8857	10.8481	10.8583	-0.0151	-0.0122		1.82e-08	2.36e-08
2023-01-12 17:45:34	12/01/2023	1871.8870000000002	17:45:34.247	499.94	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0186	0.0236	10.863	10.8859	10.8495	10.862	-0.0151	-0.0122		1.8599999999999998e-08	2.36e-08
2023-01-12 17:45:40	12/01/2023	1877.8970000000002	17:45:40.257	499.94	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0186	0.0232	10.8655	10.8888	10.85	10.8624	-0.0151	-0.0122		1.8599999999999998e-08	2.3199999999999996e-08
2023-01-12 17:45:47	12/01/2023	1885.1160000000002	17:45:47.476	499.94	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0186	0.0241	10.8707	10.8923	10.8532	10.8627	-0.0151	-0.0122		1.8599999999999998e-08	2.4099999999999997e-08
2023-01-12 17:45:53	12/01/2023	1891.1270000000002	17:45:53.487	499.94	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	0.0186	0.0241	10.8874	10.9098	10.8711	10.8832	-0.0151	-0.0122		1.8599999999999998e-08	2.4099999999999997e-08
2023-01-12 17:45:59	12/01/2023	1897.1450000000002	17:45:59.505	499.94	100.06	1000.02	1000.14	1000.1	499.96	0.0	0.04	0.0185	0.0241	10.9029	10.926	10.8899	10.9019	-0.0151	-0.0122		1.8499999999999997e-08	2.4099999999999997e-08
2023-01-12 17:46:06	12/01/2023	1904.355	17:46:06.715	499.94	100.06	1000.02	1000.14	1000.1	499.98	0.0	0.04	0.0185	0.0241	10.9156	10.9374	10.9	10.9121	-0.0151	-0.0122		1.8499999999999997e-08	2.4099999999999997e-08
2023-01-12 17:46:12	12/01/2023	1910.3600000000001	17:46:12.720	499.94	100.06	1000.02	1000.16	1000.1	499.98	0.0	0.04	0.0185	0.0223	10.9054	10.926	10.8916	10.9001	-0.0148	-0.0122		1.8499999999999997e-08	2.2299999999999998e-08
2023-01-12 17:46:18	12/01/2023	1916.3750000000002	17:46:18.735	499.94	100.06	1000.02	1000.16	1000.1	499.98	0.0	0.04	0.0185	0.0229	10.9042	10.9251	10.8913	10.8993	-0.0148	-0.0122		1.8499999999999997e-08	2.29e-08
2023-01-12 17:46:25	12/01/2023	1923.5870000000002	17:46:25.947	499.96	100.06	1000.04	1000.16	1000.1	499.98	0.0	0.04	0.0189	0.0233	10.9086	10.9332	10.8965	10.9056	-0.0148	-0.0122		1.89e-08	2.33e-08
2023-01-12 17:46:31	12/01/2023	1929.601	17:46:31.961	499.96	100.06	1000.04	1000.16	1000.1	499.98	0.0	0.04	0.0191	0.0233	10.9012	10.9239	10.8856	10.8947	-0.0148	-0.0122		1.91e-08	2.33e-08
2023-01-12 17:46:37	12/01/2023	1935.6370000000002	17:46:37.997	499.96	100.06	1000.04	1000.16	1000.1	499.98	0.0	0.04	0.0191	0.0233	10.901	10.9221	10.8863	10.8935	-0.0148	-0.0122		1.91e-08	2.33e-08
2023-01-12 17:46:43	12/01/2023	1941.6450000000002	17:46:44.005	499.96	100.06	1000.04	1000.16	1000.1	499.98	0.0	0.04	0.0191	0.0233	10.9003	10.924	10.8863	10.8944	-0.0148	-0.0122		1.91e-08	2.33e-08
2023-01-12 17:46:50	12/01/2023	1947.653	17:46:50.013	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0191	0.0232	10.9016	10.9257	10.8867	10.895	-0.0148	-0.0122		1.91e-08	2.3199999999999996e-08
2023-01-12 17:46:56	12/01/2023	1953.67	17:46:56.030	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0189	0.0242	10.9128	10.9325	10.8974	10.9038	-0.0148	-0.0122		1.89e-08	2.4199999999999998e-08
2023-01-12 17:47:02	12/01/2023	1959.6860000000001	17:47:02.046	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0189	0.0242	10.9102	10.9364	10.8985	10.908	-0.0148	-0.0122		1.89e-08	2.4199999999999998e-08
2023-01-12 17:47:09	12/01/2023	1966.891	17:47:09.251	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0189	0.0235	10.9179	10.9375	10.9044	10.9116	-0.0148	-0.0122		1.89e-08	2.35e-08
2023-01-12 17:47:15	12/01/2023	1972.903	17:47:15.263	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0189	0.0227	10.9205	10.9437	10.9084	10.9191	-0.0148	-0.0122		1.89e-08	2.27e-08
2023-01-12 17:47:21	12/01/2023	1978.9180000000001	17:47:21.278	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0189	0.0241	10.9204	10.9423	10.9058	10.9114	-0.0148	-0.0122		1.89e-08	2.4099999999999997e-08
2023-01-12 17:47:28	12/01/2023	1986.1390000000001	17:47:28.499	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0186	0.0241	10.9215	10.9421	10.9056	10.9146	-0.0148	-0.0121		1.8599999999999998e-08	2.4099999999999997e-08
2023-01-12 17:47:34	12/01/2023	1992.1560000000002	17:47:34.516	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0186	0.0241	10.9215	10.9439	10.9059	10.9165	-0.0148	-0.0121		1.8599999999999998e-08	2.4099999999999997e-08
2023-01-12 17:47:40	12/01/2023	1998.1390000000001	17:47:40.499	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0186	0.0241	10.9205	10.9413	10.9024	10.9104	-0.0148	-0.0121		1.8599999999999998e-08	2.4099999999999997e-08
2023-01-12 17:47:47	12/01/2023	2005.354	17:47:47.714	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0189	0.0241	10.9277	10.9498	10.911	10.9229	-0.0148	-0.0114		1.89e-08	2.4099999999999997e-08
2023-01-12 17:47:53	12/01/2023	2011.3660000000002	17:47:53.726	499.96	100.06	1000.04	1000.16	1000.12	499.98	0.0	0.04	0.0202	0.0241	10.9252	10.9512	10.9144	10.9251	-0.0148	-0.0114		2.02e-08	2.4099999999999997e-08
2023-01-12 17:47:59	12/01/2023	2017.393	17:47:59.753	499.96	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0202	0.0251	10.931	10.9531	10.9146	10.9223	-0.0148	-0.0114		2.02e-08	2.51e-08
2023-01-12 17:48:06	12/01/2023	2024.605	17:48:06.965	499.96	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0202	0.025	10.9315	10.9548	10.9193	10.9302	-0.0148	-0.0109		2.02e-08	2.5e-08
2023-01-12 17:48:12	12/01/2023	2030.6180000000002	17:48:12.978	499.96	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.02	0.0244	10.9353	10.9637	10.9248	10.9349	-0.0148	-0.0108		2e-08	2.44e-08
2023-01-12 17:48:18	12/01/2023	2036.6270000000002	17:48:18.987	499.96	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.02	0.0244	10.9531	10.9762	10.9373	10.9461	-0.0148	-0.0108		2e-08	2.44e-08
2023-01-12 17:48:25	12/01/2023	2043.823	17:48:26.183	499.96	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.02	0.0244	10.9628	10.9842	10.948	10.9569	-0.0148	-0.0108		2e-08	2.44e-08
2023-01-12 17:48:31	12/01/2023	2049.8340000000003	17:48:32.194	499.96	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0198	0.0237	10.9859	11.0101	10.9735	10.9815	-0.0148	-0.0108		1.9800000000000002e-08	2.3699999999999997e-08
2023-01-12 17:48:37	12/01/2023	2054.6490000000003	17:48:37.009	499.96	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0198	0.0237	10.9811	11.0061	10.9662	10.9746	-0.0148	-0.0108		1.9800000000000002e-08	2.3699999999999997e-08
2023-01-12 17:48:44	12/01/2023	2061.8630000000003	17:48:44.223	499.96	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0198	0.0237	10.9754	10.9962	10.9602	10.9667	-0.0148	-0.0108		1.9800000000000002e-08	2.3699999999999997e-08
2023-01-12 17:48:50	12/01/2023	2067.8940000000002	17:48:50.254	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0198	0.0241	10.9753	10.9956	10.9563	10.9666	-0.0148	-0.0108		1.9800000000000002e-08	2.4099999999999997e-08
2023-01-12 17:48:56	12/01/2023	2073.909	17:48:56.269	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.02	0.0238	10.986	11.0107	10.973	10.9833	-0.0148	-0.0108		2e-08	2.38e-08
2023-01-12 17:49:03	12/01/2023	2081.1310000000003	17:49:03.491	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.02	0.0223	10.9771	11.0016	10.9613	10.9697	-0.0148	-0.0108		2e-08	2.2299999999999998e-08
2023-01-12 17:49:09	12/01/2023	2087.137	17:49:09.497	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.02	0.0223	10.987	11.0074	10.9709	10.9813	-0.0132	-0.0108		2e-08	2.2299999999999998e-08
2023-01-12 17:49:15	12/01/2023	2093.1490000000003	17:49:15.509	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.02	0.0223	10.9913	11.0154	10.9732	10.9828	-0.0132	-0.0108		2e-08	2.2299999999999998e-08
2023-01-12 17:49:22	12/01/2023	2100.36	17:49:22.720	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.02	0.0223	10.9945	11.0167	10.9793	10.9869	-0.0132	-0.0108		2e-08	2.2299999999999998e-08
2023-01-12 17:49:28	12/01/2023	2106.364	17:49:28.724	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.02	0.0229	10.9971	11.0231	10.9825	10.9958	-0.0132	-0.0108		2e-08	2.29e-08
2023-01-12 17:49:34	12/01/2023	2112.373	17:49:34.733	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.02	0.0229	10.9926	11.0164	10.9781	10.9862	-0.0132	-0.0106		2e-08	2.29e-08
2023-01-12 17:49:41	12/01/2023	2119.579	17:49:41.939	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0198	0.0229	10.9915	11.0164	10.9781	10.9861	-0.0132	-0.0102		1.9800000000000002e-08	2.29e-08
2023-01-12 17:49:47	12/01/2023	2125.5950000000003	17:49:47.955	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0197	0.0231	10.9953	11.0177	10.9803	10.9879	-0.0132	-0.0102		1.9699999999999998e-08	2.31e-08
2023-01-12 17:49:53	12/01/2023	2131.6	17:49:53.960	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0197	0.0228	10.996	11.0205	10.9843	10.995	-0.0132	-0.0102		1.9699999999999998e-08	2.28e-08
2023-01-12 17:50:00	12/01/2023	2138.82	17:50:01.180	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0198	0.0227	11.0111	11.0342	10.9974	11.0073	-0.0132	-0.0102		1.9800000000000002e-08	2.27e-08
2023-01-12 17:50:06	12/01/2023	2144.839	17:50:07.199	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0198	0.0227	11.0151	11.0349	10.9996	11.0086	-0.0132	-0.0102		1.9800000000000002e-08	2.27e-08
2023-01-12 17:50:12	12/01/2023	2149.648	17:50:12.008	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0206	0.0224	11.0207	11.0405	11.0048	11.014	-0.0132	-0.0102		2.06e-08	2.24e-08
2023-01-12 17:50:19	12/01/2023	2156.868	17:50:19.228	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0206	0.0232	11.0151	11.0328	10.9974	11.0059	-0.0132	-0.0102		2.06e-08	2.3199999999999996e-08
2023-01-12 17:50:25	12/01/2023	2162.878	17:50:25.238	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0206	0.0235	11.0064	11.0311	10.9949	11.0033	-0.0132	-0.01		2.06e-08	2.35e-08
2023-01-12 17:50:31	12/01/2023	2168.893	17:50:31.253	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0206	0.0235	11.0109	11.0332	10.9958	11.0039	-0.0137	-0.01		2.06e-08	2.35e-08
2023-01-12 17:50:38	12/01/2023	2176.099	17:50:38.459	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0205	0.0237	11.0169	11.0365	11.0005	11.0091	-0.0137	-0.01		2.05e-08	2.3699999999999997e-08
2023-01-12 17:50:44	12/01/2023	2182.121	17:50:44.481	499.98	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0205	0.0234	11.0178	11.0417	11.0072	11.0174	-0.0137	-0.01		2.05e-08	2.34e-08
2023-01-12 17:50:50	12/01/2023	2188.138	17:50:50.498	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0209	0.0224	11.0186	11.0423	11.0056	11.0153	-0.0137	-0.01		2.09e-08	2.24e-08
2023-01-12 17:50:56	12/01/2023	2194.147	17:50:56.507	499.98	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0209	0.0245	11.0261	11.0494	11.0131	11.0253	-0.0137	-0.01		2.09e-08	2.45e-08
2023-01-12 17:51:03	12/01/2023	2201.36	17:51:03.720	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0222	0.0245	11.0284	11.0537	11.0174	11.0303	-0.014	-0.01		2.22e-08	2.45e-08
2023-01-12 17:51:09	12/01/2023	2207.371	17:51:09.731	499.98	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0222	0.0238	11.0333	11.054	11.0186	11.0319	-0.0141	-0.01		2.22e-08	2.38e-08
2023-01-12 17:51:15	12/01/2023	2213.38	17:51:15.740	499.96	100.06	1000.02	1000.16	1000.12	499.98	0.0	0.04	0.0222	0.0238	11.0356	11.058	11.0222	11.0347	-0.0141	-0.01		2.22e-08	2.38e-08
2023-01-12 17:51:22	12/01/2023	2220.587	17:51:22.947	499.96	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0214	0.0238	11.0385	11.0621	11.0241	11.0343	-0.0143	-0.01		2.1399999999999996e-08	2.38e-08
2023-01-12 17:51:28	12/01/2023	2226.605	17:51:28.965	499.96	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0214	0.0238	11.0387	11.0621	11.0261	11.0388	-0.0144	-0.01		2.1399999999999996e-08	2.38e-08
2023-01-12 17:51:34	12/01/2023	2232.6150000000002	17:51:34.975	499.96	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0217	0.0238	11.046	11.0675	11.0315	11.0402	-0.0149	-0.01		2.17e-08	2.38e-08
2023-01-12 17:51:41	12/01/2023	2239.824	17:51:42.184	499.96	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0217	0.0238	11.0495	11.0718	11.0385	11.0474	-0.0152	-0.01		2.17e-08	2.38e-08
2023-01-12 17:51:47	12/01/2023	2245.837	17:51:48.197	499.96	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0216	0.0238	11.0533	11.0754	11.04	11.051	-0.0152	-0.01		2.16e-08	2.38e-08
2023-01-12 17:51:53	12/01/2023	2250.685	17:51:53.045	499.96	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0216	0.0256	11.0581	11.0839	11.0463	11.0564	-0.0154	-0.01		2.16e-08	2.56e-08
2023-01-12 17:52:00	12/01/2023	2257.898	17:52:00.258	499.96	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.0216	0.0254	11.0547	11.08	11.0412	11.0508	-0.016	-0.01		2.16e-08	2.54e-08
2023-01-12 17:52:06	12/01/2023	2263.914	17:52:06.274	499.96	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.021	0.0254	11.0556	11.0794	11.0427	11.0519	-0.016	-0.01		2.1e-08	2.54e-08
2023-01-12 17:52:12	12/01/2023	2269.915	17:52:12.275	499.96	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.021	0.024	11.06	11.0833	11.0479	11.0588	-0.0173	-0.01		2.1e-08	2.4e-08
2023-01-12 17:52:19	12/01/2023	2277.125	17:52:19.485	499.96	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	0.021	0.024	11.0678	11.0913	11.0541	11.0642	-0.0173	-0.01		2.1e-08	2.4e-08
2023-01-12 17:52:25	12/01/2023	2283.7110000000002	17:52:26.071	1.14	99.96	1000.02	1000.16	1000.12	499.98	0.0	0.04	-0.5508	2.9765	10.9793	11.0519	10.9967	11.0066	-0.0173	-0.01	grid transparent	5.508e-07	2.9765000000000002e-06
2023-01-12 17:52:31	12/01/2023	2289.702	17:52:32.062	0.16	100.04	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4419	3.0328	11.0757	11.0983	11.0605	11.0712	-0.0173	-0.01		4.419e-07	3.0328e-06
2023-01-12 17:52:38	12/01/2023	2295.71	17:52:38.070	0.16	100.04	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4322	3.0058	11.0778	11.1001	11.0626	11.0708	-0.0174	-0.0099		4.3219999999999997e-07	3.0057999999999997e-06
2023-01-12 17:52:44	12/01/2023	2301.713	17:52:44.073	0.16	100.04	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4291	2.9908	11.0751	11.0981	11.0608	11.0716	-0.0174	-0.0098		4.2909999999999994e-07	2.9908e-06
2023-01-12 17:52:50	12/01/2023	2307.715	17:52:50.075	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4273	2.99	11.083	11.1065	11.0694	11.0803	-0.0174	-0.0098		4.2729999999999997e-07	2.99e-06
2023-01-12 17:52:57	12/01/2023	2314.916	17:52:57.276	0.16	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4287	2.9766	11.089	11.1095	11.0731	11.0836	-0.0174	-0.0098		4.287e-07	2.9765999999999996e-06
2023-01-12 17:53:03	12/01/2023	2320.922	17:53:03.282	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4266	2.9748	11.0865	11.1105	11.0706	11.0816	-0.0174	-0.0098		4.2659999999999997e-07	2.9748e-06
2023-01-12 17:53:09	12/01/2023	2326.9230000000002	17:53:09.283	0.16	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.425	2.9753	11.0835	11.1061	11.0691	11.0822	-0.0174	-0.0098		4.2499999999999995e-07	2.9752999999999997e-06
2023-01-12 17:53:16	12/01/2023	2334.119	17:53:16.479	0.16	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4279	2.9802	11.0945	11.1152	11.0793	11.0913	-0.0174	-0.0098		4.2789999999999996e-07	2.9802e-06
2023-01-12 17:53:22	12/01/2023	2340.125	17:53:22.485	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4297	2.9778	11.0953	11.1148	11.0804	11.0914	-0.0174	-0.0098		4.297e-07	2.9777999999999997e-06
2023-01-12 17:53:28	12/01/2023	2346.136	17:53:28.496	0.16	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4306	2.9774	11.0976	11.1176	11.0808	11.0943	-0.0174	-0.0098		4.3059999999999995e-07	2.9773999999999996e-06
2023-01-12 17:53:35	12/01/2023	2353.3340000000003	17:53:35.694	0.16	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4309	2.9706	11.0971	11.1168	11.0791	11.0906	-0.0174	-0.0105		4.309e-07	2.9706e-06
2023-01-12 17:53:41	12/01/2023	2359.337	17:53:41.697	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4301	2.9694	11.0969	11.1184	11.0823	11.0954	-0.0174	-0.0105		4.3009999999999997e-07	2.9694e-06
2023-01-12 17:53:47	12/01/2023	2365.3360000000002	17:53:47.696	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4286	2.9699	11.1043	11.1275	11.0872	11.0969	-0.0174	-0.0105		4.2859999999999996e-07	2.9698999999999997e-06
2023-01-12 17:53:54	12/01/2023	2372.5620000000004	17:53:54.922	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4295	2.9699	11.1037	11.1273	11.0885	11.1001	-0.0174	-0.0108		4.295e-07	2.9698999999999997e-06
2023-01-12 17:54:00	12/01/2023	2378.578	17:54:00.938	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4266	2.9714	11.1041	11.1254	11.0866	11.097	-0.0174	-0.0112		4.2659999999999997e-07	2.9714e-06
2023-01-12 17:54:06	12/01/2023	2384.576	17:54:06.936	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4285	2.9711	11.1047	11.1284	11.0903	11.1024	-0.0174	-0.0112		4.2849999999999995e-07	2.9711e-06
2023-01-12 17:54:13	12/01/2023	2391.779	17:54:14.139	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.432	2.9793	11.1079	11.1306	11.0929	11.1061	-0.0174	-0.0112		4.3199999999999995e-07	2.9792999999999996e-06
2023-01-12 17:54:19	12/01/2023	2397.7780000000002	17:54:20.138	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4286	2.9751	11.1063	11.1308	11.0946	11.1061	-0.0174	-0.0112		4.2859999999999996e-07	2.9750999999999997e-06
2023-01-12 17:54:25	12/01/2023	2403.7830000000004	17:54:26.143	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4309	2.9767	11.1086	11.1312	11.098	11.1076	-0.0174	-0.0112		4.309e-07	2.9767e-06
2023-01-12 17:54:32	12/01/2023	2409.771	17:54:32.131	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4286	2.9738	11.1087	11.1308	11.0978	11.1066	-0.0173	-0.0112		4.2859999999999996e-07	2.9738000000000002e-06
2023-01-12 17:54:38	12/01/2023	2415.7740000000003	17:54:38.134	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4316	2.9683	11.1069	11.1313	11.0975	11.1064	-0.0173	-0.0112		4.316e-07	2.9683e-06
