F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	810
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/06/06 16:43:09.771	0.00000000000077386000	2023/06/06 16:43:09.971	0.00000000000001655930	2023/06/06 16:43:10.171	0.00000000000002212880	2023/06/06 16:43:10.371	0.00000000000001017160	2023/06/06 16:43:10.571	0.00000000000001660980	2023/06/06 16:43:10.771	0.00000000000004527360	2023/06/06 16:43:11.473	0.00000000000021500000
2023/06/06 16:43:15.346	0.00000000000079984300	2023/06/06 16:43:15.546	0.00000000000001990040	2023/06/06 16:43:15.746	0.00000000000001806210	2023/06/06 16:43:15.946	0.00000000000001736120	2023/06/06 16:43:16.146	0.00000000000002454010	2023/06/06 16:43:16.346	0.00000000000003413010
2023/06/06 16:43:20.921	0.00000000000075820800	2023/06/06 16:43:21.121	0.00000000000002810800	2023/06/06 16:43:21.321	0.00000000000003114160	2023/06/06 16:43:21.521	0.00000000000001055000	2023/06/06 16:43:21.721	0.00000000000001565200	2023/06/06 16:43:21.921	0.00000000000002654710	2023/06/06 16:43:23.224	0.00000000000000000000
2023/06/06 16:43:26.496	0.00000000000078147100	2023/06/06 16:43:26.696	0.00000000000001327190	2023/06/06 16:43:26.896	0.00000000000003146740	2023/06/06 16:43:27.096	0.00000000000001889950	2023/06/06 16:43:27.296	0.00000000000001817610	2023/06/06 16:43:27.496	0.00000000000003375710
2023/06/06 16:43:32.071	0.00000000000077089300	2023/06/06 16:43:32.271	0.00000000000002130860	2023/06/06 16:43:32.471	0.00000000000002665030	2023/06/06 16:43:32.671	0.00000000000000595657	2023/06/06 16:43:32.871	0.00000000000002638480	2023/06/06 16:43:33.071	0.00000000000003498800
2023/06/06 16:43:37.646	0.00000000000077415000	2023/06/06 16:43:37.846	0.00000000000003208440	2023/06/06 16:43:38.046	0.00000000000002581180	2023/06/06 16:43:38.246	0.00000000000001160030	2023/06/06 16:43:38.446	0.00000000000001833840	2023/06/06 16:43:38.646	0.00000000000004933710
2023/06/06 16:43:43.221	0.00000000000076938800	2023/06/06 16:43:43.421	0.00000000000000854518	2023/06/06 16:43:43.621	0.00000000000004180780	2023/06/06 16:43:43.821	0.00000000000002197400	2023/06/06 16:43:44.021	0.00000000000002256100	2023/06/06 16:43:44.221	0.00000000000003209190
2023/06/06 16:43:48.796	0.00000000000076838800	2023/06/06 16:43:48.996	0.00000000000002310920	2023/06/06 16:43:49.196	0.00000000000002233520	2023/06/06 16:43:49.396	0.00000000000002007340	2023/06/06 16:43:49.596	0.00000000000001690760	2023/06/06 16:43:49.796	0.00000000000004501990
2023/06/06 16:43:54.371	0.00000000000076513100	2023/06/06 16:43:54.571	0.00000000000002367470	2023/06/06 16:43:54.771	0.00000000000002603970	2023/06/06 16:43:54.971	0.00000000000001035330	2023/06/06 16:43:55.171	0.00000000000001101980	2023/06/06 16:43:55.371	0.00000000000003866770
2023/06/06 16:43:59.946	0.00000000000077017300	2023/06/06 16:44:00.146	0.00000000000002579670	2023/06/06 16:44:00.346	0.00000000000003923420	2023/06/06 16:44:00.546	0.00000000000000641990	2023/06/06 16:44:00.746	0.00000000000002707490	2023/06/06 16:44:00.946	0.00000000000003417740
2023/06/06 16:44:05.521	0.00000000000079857400	2023/06/06 16:44:05.721	0.00000000000002470990	2023/06/06 16:44:05.921	0.00000000000003210160	2023/06/06 16:44:06.121	0.00000000000002130110	2023/06/06 16:44:06.321	0.00000000000001426630	2023/06/06 16:44:06.522	0.00000000000003170600	2023/06/06 16:44:07.223	0.00000000000000000000	2023/06/06 16:44:07.423	0.00000000000000000000
2023/06/06 16:44:11.096	0.00000000000076946300	2023/06/06 16:44:11.296	0.00000000000002312970	2023/06/06 16:44:11.496	0.00000000000001177770	2023/06/06 16:44:11.696	0.00000000000001349120	2023/06/06 16:44:11.896	0.00000000000002590320	2023/06/06 16:44:12.096	0.00000000000004686460	2023/06/06 16:44:12.998	0.00000000000000000000
2023/06/06 16:44:16.671	0.00000000000073733200	2023/06/06 16:44:16.871	0.00000000000003026770	2023/06/06 16:44:17.071	0.00000000000001932420	2023/06/06 16:44:17.271	0.00000000000001124550	2023/06/06 16:44:17.471	0.00000000000001609160	2023/06/06 16:44:17.671	0.00000000000003477940	2023/06/06 16:44:18.373	0.00000000000000000000
2023/06/06 16:44:22.246	0.00000000000081461400	2023/06/06 16:44:22.446	0.00000000000002048300	2023/06/06 16:44:22.646	0.00000000000002142150	2023/06/06 16:44:22.846	0.00000000000001495210	2023/06/06 16:44:23.046	0.00000000000001275380	2023/06/06 16:44:23.246	0.00000000000002629230	2023/06/06 16:44:23.948	0.00000000000010750000	2023/06/06 16:44:24.148	0.00000000000000000000	2023/06/06 16:44:24.348	0.00000000000000000000
2023/06/06 16:44:27.821	0.00000000000073342900	2023/06/06 16:44:28.021	0.00000000000002313180	2023/06/06 16:44:28.221	0.00000000000000620275	2023/06/06 16:44:28.421	0.00000000000001020820	2023/06/06 16:44:28.621	0.00000000000002353280	2023/06/06 16:44:28.822	0.00000000000003475790	2023/06/06 16:44:29.723	0.00000000000000000000	2023/06/06 16:44:30.124	0.00000000000000000000
2023/06/06 16:44:33.396	0.00000000000077156000	2023/06/06 16:44:33.596	0.00000000000001876730	2023/06/06 16:44:33.796	0.00000000000001878340	2023/06/06 16:44:33.996	0.00000000000001822550	2023/06/06 16:44:34.196	0.00000000000002563870	2023/06/06 16:44:34.396	0.00000000000003632640
2023/06/06 16:44:38.971	0.00000000000077935300	2023/06/06 16:44:39.171	0.00000000000002732000	2023/06/06 16:44:39.371	0.00000000000002438530	2023/06/06 16:44:39.571	0.00000000000001434480	2023/06/06 16:44:39.771	0.00000000000001865440	2023/06/06 16:44:39.971	0.00000000000003469130
2023/06/06 16:44:44.546	0.00000000000073872900	2023/06/06 16:44:44.746	0.00000000000002479590	2023/06/06 16:44:44.946	0.00000000000002050670	2023/06/06 16:44:45.146	0.00000000000001071770	2023/06/06 16:44:45.346	0.00000000000001497790	2023/06/06 16:44:45.546	0.00000000000003699500
