F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/13 12:32:38.152	0.00000000005321360000	2022/12/13 12:32:38.402	0.00000000000254205000	2022/12/13 12:32:38.652	0.00000000000001843300	2022/12/13 12:32:38.902	0.00000000000037465900	2022/12/13 12:32:39.152	0.00000000000023753200	2022/12/13 12:32:39.403	0.00000000000124818000	2022/12/13 12:32:39.653	0.00000000000202239000	2022/12/13 12:32:39.903	0.00000000000299156000	2022/12/13 12:32:40.154	0.00000000000020812500	2022/12/13 12:32:40.404	0.00000000000001454900	2022/12/13 12:32:41.155	0.00000000000059125000
2022/12/13 12:32:44.477	0.00000000005320330000	2022/12/13 12:32:44.727	0.00000000000253710000	2022/12/13 12:32:44.977	0.00000000000001425550	2022/12/13 12:32:45.227	0.00000000000019804700	2022/12/13 12:32:45.477	0.00000000000023284500	2022/12/13 12:32:45.728	0.00000000000126909000	2022/12/13 12:32:45.978	0.00000000000200638000	2022/12/13 12:32:46.228	0.00000000000301940000	2022/12/13 12:32:46.479	0.00000000000013113900	2022/12/13 12:32:46.729	0.00000000000001329770	2022/12/13 12:32:47.480	0.00000000000032250000
2022/12/13 12:32:50.802	0.00000000005343610000	2022/12/13 12:32:51.052	0.00000000000254952000	2022/12/13 12:32:51.302	0.00000000000002254430	2022/12/13 12:32:51.552	0.00000000000042329700	2022/12/13 12:32:51.802	0.00000000000015030600	2022/12/13 12:32:52.053	0.00000000000125431000	2022/12/13 12:32:52.303	0.00000000000206717000	2022/12/13 12:32:52.553	0.00000000000295926000	2022/12/13 12:32:52.804	0.00000000000021285500	2022/12/13 12:32:53.054	0.00000000000001686560	2022/12/13 12:32:53.805	0.00000000000037625000
2022/12/13 12:32:57.127	0.00000000005305880000	2022/12/13 12:32:57.377	0.00000000000255694000	2022/12/13 12:32:57.627	0.00000000000001780790	2022/12/13 12:32:57.877	0.00000000000027583900	2022/12/13 12:32:58.127	0.00000000000028166000	2022/12/13 12:32:58.378	0.00000000000123372000	2022/12/13 12:32:58.628	0.00000000000206609000	2022/12/13 12:32:58.878	0.00000000000293915000	2022/12/13 12:32:59.129	0.00000000000023133400	2022/12/13 12:32:59.379	0.00000000000001407280	2022/12/13 12:33:00.130	0.00000000000043000000
2022/12/13 12:33:03.452	0.00000000005296520000	2022/12/13 12:33:03.702	0.00000000000251480000	2022/12/13 12:33:03.952	0.00000000000001371800	2022/12/13 12:33:04.202	0.00000000000027014700	2022/12/13 12:33:04.452	0.00000000000026626600	2022/12/13 12:33:04.703	0.00000000000121964000	2022/12/13 12:33:04.953	0.00000000000212877000	2022/12/13 12:33:05.203	0.00000000000300021000	2022/12/13 12:33:05.454	0.00000000000021377400	2022/12/13 12:33:05.704	0.00000000000001893070	2022/12/13 12:33:06.455	0.00000000000064500000
2022/12/13 12:33:09.777	0.00000000005214340000	2022/12/13 12:33:10.027	0.00000000000248739000	2022/12/13 12:33:10.277	0.00000000000001392600	2022/12/13 12:33:10.527	0.00000000000018422200	2022/12/13 12:33:10.777	0.00000000000018180400	2022/12/13 12:33:11.028	0.00000000000124737000	2022/12/13 12:33:11.278	0.00000000000208383000	2022/12/13 12:33:11.528	0.00000000000293679000	2022/12/13 12:33:11.779	0.00000000000022192800	2022/12/13 12:33:12.029	0.00000000000001505800	2022/12/13 12:33:12.780	0.00000000000069875000
2022/12/13 12:33:16.102	0.00000000005273680000	2022/12/13 12:33:16.352	0.00000000000253404000	2022/12/13 12:33:16.602	0.00000000000002150640	2022/12/13 12:33:16.852	0.00000000000042239900	2022/12/13 12:33:17.102	0.00000000000026528300	2022/12/13 12:33:17.353	0.00000000000123178000	2022/12/13 12:33:17.603	0.00000000000216107000	2022/12/13 12:33:17.853	0.00000000000297468000	2022/12/13 12:33:18.104	0.00000000000022149800	2022/12/13 12:33:18.354	0.00000000000002499000	2022/12/13 12:33:19.105	0.00000000000053750000
2022/12/13 12:33:22.427	0.00000000005190850000	2022/12/13 12:33:22.677	0.00000000000250577000	2022/12/13 12:33:22.927	0.00000000000001702420	2022/12/13 12:33:23.177	0.00000000000041286400	2022/12/13 12:33:23.427	0.00000000000026208500	2022/12/13 12:33:23.678	0.00000000000120996000	2022/12/13 12:33:23.928	0.00000000000211452000	2022/12/13 12:33:24.178	0.00000000000289062000	2022/12/13 12:33:24.429	0.00000000000020785100	2022/12/13 12:33:24.679	0.00000000000001845070	2022/12/13 12:33:25.430	0.00000000000064500000
2022/12/13 12:33:28.752	0.00000000005168870000	2022/12/13 12:33:29.002	0.00000000000248077000	2022/12/13 12:33:29.252	0.00000000000001444420	2022/12/13 12:33:29.502	0.00000000000042666200	2022/12/13 12:33:29.752	0.00000000000029414700	2022/12/13 12:33:30.003	0.00000000000123952000	2022/12/13 12:33:30.253	0.00000000000224175000	2022/12/13 12:33:30.503	0.00000000000291212000	2022/12/13 12:33:30.754	0.00000000000020068100	2022/12/13 12:33:31.004	0.00000000000002301200	2022/12/13 12:33:31.755	0.00000000000053750000
2022/12/13 12:33:35.077	0.00000000005156240000	2022/12/13 12:33:35.327	0.00000000000250335000	2022/12/13 12:33:35.577	0.00000000000001864420	2022/12/13 12:33:35.827	0.00000000000047640200	2022/12/13 12:33:36.077	0.00000000000025890800	2022/12/13 12:33:36.328	0.00000000000131940000	2022/12/13 12:33:36.578	0.00000000000224605000	2022/12/13 12:33:36.828	0.00000000000302564000	2022/12/13 12:33:37.079	0.00000000000022417500	2022/12/13 12:33:37.329	0.00000000000002449490	2022/12/13 12:33:38.080	0.00000000000091375000
