F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	12.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/01/23 14:58:37.262	0.00000000002502970000	2023/01/23 14:58:37.512	0.00000000000127403000	2023/01/23 14:58:37.762	0.00000000000002885080	2023/01/23 14:58:38.012	0.00000000000025330700	2023/01/23 14:58:38.262	0.00000000000010385000	2023/01/23 14:58:38.513	0.00000000000038838100	2023/01/23 14:58:38.763	0.00000000000071679900	2023/01/23 14:58:39.013	0.00000000000084584200	2023/01/23 14:58:39.264	0.00000000000013345500	2023/01/23 14:58:39.514	0.00000000000003444730	2023/01/23 14:58:40.265	0.00000000002375750000
2023/01/23 14:58:43.587	0.00000000002514050000	2023/01/23 14:58:43.837	0.00000000000128199000	2023/01/23 14:58:44.087	0.00000000000002793710	2023/01/23 14:58:44.337	0.00000000000021983200	2023/01/23 14:58:44.587	0.00000000000013038100	2023/01/23 14:58:44.838	0.00000000000038153900	2023/01/23 14:58:45.088	0.00000000000072972600	2023/01/23 14:58:45.338	0.00000000000083187300	2023/01/23 14:58:45.589	0.00000000000013265500	2023/01/23 14:58:45.839	0.00000000000002197080	2023/01/23 14:58:46.590	0.00000000002381120000
2023/01/23 14:58:49.912	0.00000000002522750000	2023/01/23 14:58:50.162	0.00000000000128430000	2023/01/23 14:58:50.412	0.00000000000003663970	2023/01/23 14:58:50.662	0.00000000000021963300	2023/01/23 14:58:50.912	0.00000000000011142900	2023/01/23 14:58:51.163	0.00000000000043247800	2023/01/23 14:58:51.413	0.00000000000065953900	2023/01/23 14:58:51.663	0.00000000000085643100	2023/01/23 14:58:51.914	0.00000000000014507100	2023/01/23 14:58:52.164	0.00000000000002484540	2023/01/23 14:58:52.915	0.00000000002354250000
2023/01/23 14:58:56.237	0.00000000002527210000	2023/01/23 14:58:56.487	0.00000000000124780000	2023/01/23 14:58:56.737	0.00000000000002592950	2023/01/23 14:58:56.987	0.00000000000024298700	2023/01/23 14:58:57.237	0.00000000000011689500	2023/01/23 14:58:57.488	0.00000000000039436300	2023/01/23 14:58:57.738	0.00000000000068991300	2023/01/23 14:58:57.988	0.00000000000081227500	2023/01/23 14:58:58.239	0.00000000000015570300	2023/01/23 14:58:58.489	0.00000000000003204790	2023/01/23 14:58:59.240	0.00000000002359620000
2023/01/23 14:59:02.562	0.00000000002519530000	2023/01/23 14:59:02.812	0.00000000000130408000	2023/01/23 14:59:03.062	0.00000000000002634880	2023/01/23 14:59:03.312	0.00000000000022787800	2023/01/23 14:59:03.562	0.00000000000011209000	2023/01/23 14:59:03.813	0.00000000000039827600	2023/01/23 14:59:04.063	0.00000000000062880500	2023/01/23 14:59:04.313	0.00000000000082120300	2023/01/23 14:59:04.564	0.00000000000013254700	2023/01/23 14:59:04.814	0.00000000000001863780	2023/01/23 14:59:05.565	0.00000000002375750000
2023/01/23 14:59:08.887	0.00000000002512650000	2023/01/23 14:59:09.137	0.00000000000128838000	2023/01/23 14:59:09.387	0.00000000000003321050	2023/01/23 14:59:09.637	0.00000000000021387600	2023/01/23 14:59:09.887	0.00000000000011484700	2023/01/23 14:59:10.138	0.00000000000041092900	2023/01/23 14:59:10.388	0.00000000000068803200	2023/01/23 14:59:10.638	0.00000000000083365200	2023/01/23 14:59:10.889	0.00000000000015448800	2023/01/23 14:59:11.139	0.00000000000002744310	2023/01/23 14:59:11.890	0.00000000002343500000
2023/01/23 14:59:15.212	0.00000000002555860000	2023/01/23 14:59:15.462	0.00000000000127726000	2023/01/23 14:59:15.712	0.00000000000002815420	2023/01/23 14:59:15.962	0.00000000000023016300	2023/01/23 14:59:16.212	0.00000000000012552700	2023/01/23 14:59:16.463	0.00000000000039375600	2023/01/23 14:59:16.713	0.00000000000068438800	2023/01/23 14:59:16.963	0.00000000000085216300	2023/01/23 14:59:17.214	0.00000000000016159900	2023/01/23 14:59:17.464	0.00000000000001824920	2023/01/23 14:59:18.215	0.00000000002343500000
2023/01/23 14:59:21.537	0.00000000002537960000	2023/01/23 14:59:21.787	0.00000000000126489000	2023/01/23 14:59:22.037	0.00000000000003933580	2023/01/23 14:59:22.287	0.00000000000022371300	2023/01/23 14:59:22.537	0.00000000000014037300	2023/01/23 14:59:22.788	0.00000000000041410000	2023/01/23 14:59:23.038	0.00000000000072895700	2023/01/23 14:59:23.288	0.00000000000085125500	2023/01/23 14:59:23.539	0.00000000000012763400	2023/01/23 14:59:23.789	0.00000000000002695510	2023/01/23 14:59:24.540	0.00000000002338120000
2023/01/23 14:59:27.862	0.00000000002551670000	2023/01/23 14:59:28.112	0.00000000000124904000	2023/01/23 14:59:28.362	0.00000000000003544760	2023/01/23 14:59:28.612	0.00000000000024330400	2023/01/23 14:59:28.862	0.00000000000013590600	2023/01/23 14:59:29.113	0.00000000000036083400	2023/01/23 14:59:29.363	0.00000000000067187000	2023/01/23 14:59:29.613	0.00000000000083878000	2023/01/23 14:59:29.864	0.00000000000014336200	2023/01/23 14:59:30.114	0.00000000000003346900	2023/01/23 14:59:30.865	0.00000000002354250000
2023/01/23 14:59:34.187	0.00000000002562310000	2023/01/23 14:59:34.437	0.00000000000127269000	2023/01/23 14:59:34.687	0.00000000000004072850	2023/01/23 14:59:34.937	0.00000000000023272100	2023/01/23 14:59:35.187	0.00000000000014357700	2023/01/23 14:59:35.438	0.00000000000039208400	2023/01/23 14:59:35.688	0.00000000000068859700	2023/01/23 14:59:35.938	0.00000000000086907800	2023/01/23 14:59:36.189	0.00000000000013464300	2023/01/23 14:59:36.439	0.00000000000003753740	2023/01/23 14:59:37.190	0.00000000002354250000
